School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
San Francisco,2013-2014,33,21,12,0.636,5.92,4.28,,13,5,,13,6,,7,5,,2469,2357,,66.3,106.1,0.407,0.354,0.539,48.0,46.5,8.3,9.0,0.501,15.0,29.7,0.285
San Jose State,2013-2014,31,7,24,0.226,-7.96,3.05,,1,17,,4,9,,3,12,,1938,2222,,65.5,108.1,0.447,0.345,0.530,50.7,55.5,9.9,13.3,0.492,12.6,30.1,0.301
Santa Clara,2013-2014,33,14,19,0.424,0.88,3.01,,6,12,,7,8,,5,8,,2340,2325,,65.6,107.0,0.459,0.245,0.548,52.7,50.1,6.9,8.9,0.502,15.8,32.8,0.331
Savannah State,2013-2014,32,13,19,0.406,-9.57,-5.37,,10,6,,7,5,,5,11,,1968,2057,,65.3,97.4,0.492,0.288,0.508,51.3,51.9,10.8,11.2,0.455,18.8,34.6,0.344
Seattle,2013-2014,30,13,17,0.433,-5.86,-4.11,,5,11,,7,7,,5,9,,2139,2119,,68.4,102.0,0.476,0.339,0.532,46.3,53.5,9.8,8.5,0.481,16.4,29.9,0.343
Seton Hall,2013-2014,34,17,17,0.500,7.53,5.56,,6,12,,10,8,,4,7,,2442,2375,,66.1,103.8,0.416,0.332,0.542,50.4,50.7,8.3,12.2,0.502,16.0,28.3,0.296
Siena,2013-2014,38,20,18,0.526,-0.86,-0.15,,11,9,,14,5,,6,9,,2635,2662,,67.2,102.9,0.515,0.318,0.515,48.1,47.4,10.0,12.3,0.466,15.7,34.9,0.348
South Alabama,2013-2014,31,11,20,0.355,-5.08,-0.51,,5,13,,10,6,,1,12,,2136,2182,,66.7,103.9,0.403,0.303,0.523,49.3,46.5,7.7,10.7,0.485,14.6,30.5,0.277
South Carolina,2013-2014,34,14,20,0.412,5.41,6.96,,5,13,,9,7,,1,11,,2323,2376,,66.9,104.5,0.570,0.347,0.541,47.7,55.9,11.2,12.3,0.492,17.1,33.9,0.391
South Carolina State,2013-2014,30,9,21,0.300,-17.21,-5.96,,5,11,,7,6,,2,14,,1883,2180,,66.7,107.2,0.432,0.345,0.540,50.3,52.9,10.6,10.0,0.502,15.6,34.5,0.298
South Carolina Upstate,2013-2014,34,19,15,0.559,-2.02,-4.61,,11,7,,12,3,,5,12,,2492,2282,,65.9,100.4,0.376,0.406,0.518,47.6,53.8,9.2,7.0,0.474,15.7,31.5,0.273
South Dakota,2013-2014,30,12,18,0.400,-7.07,-0.81,,6,8,,10,3,,2,13,,2084,2152,,66.9,106.8,0.370,0.340,0.542,50.5,52.6,9.2,9.1,0.504,14.2,29.5,0.267
South Dakota State,2013-2014,32,19,13,0.594,-0.17,-1.93,,10,4,,10,3,,7,8,,2315,2198,,67.0,102.5,0.363,0.323,0.540,45.8,48.6,10.1,8.1,0.503,14.8,22.5,0.260
South Florida,2013-2014,32,12,20,0.375,-0.52,4.60,,3,15,,7,10,,5,7,,2100,2264,,66.2,105.6,0.339,0.300,0.532,50.0,52.2,9.9,10.9,0.497,15.0,31.8,0.242
Southeast Missouri State,2013-2014,32,18,14,0.563,-5.49,-6.59,,8,8,,9,4,,5,9,,2654,2514,,71.6,108.0,0.426,0.348,0.556,47.2,51.1,9.3,5.5,0.511,14.6,28.5,0.314
Southeastern Louisiana,2013-2014,30,12,18,0.400,-13.06,-7.67,,7,11,,8,5,,4,11,,2085,2172,,66.7,107.7,0.430,0.302,0.537,53.2,53.2,8.1,9.9,0.502,14.0,32.9,0.290
Southern,2013-2014,32,19,13,0.594,-4.22,-7.95,,15,3,,10,4,,9,8,,2278,2006,,68.1,91.3,0.521,0.317,0.473,47.4,42.3,9.1,8.4,0.420,16.5,29.3,0.340
Southern California,2013-2014,32,11,21,0.344,2.60,8.02,,2,16,,8,8,,2,10,,2258,2410,,70.4,105.7,0.377,0.344,0.521,49.9,56.1,10.4,10.1,0.485,13.4,32.2,0.258
Southern Illinois,2013-2014,33,14,19,0.424,-0.46,0.23,,9,9,,9,5,,3,11,,2208,2208,,63.6,104.8,0.430,0.396,0.546,48.5,53.6,8.9,9.4,0.504,17.3,31.1,0.307
SIU Edwardsville,2013-2014,31,11,20,0.355,-10.61,-5.33,,7,9,,9,5,,2,12,,2264,2364,,69.1,109.9,0.406,0.311,0.579,52.3,52.4,9.6,8.4,0.550,17.5,32.8,0.279
Southern Methodist,2013-2014,37,27,10,0.730,13.73,4.97,,12,6,,18,1,,6,6,,2627,2303,,66.0,94.4,0.387,0.391,0.492,46.5,57.0,11.8,9.4,0.448,18.1,30.5,0.269
Southern Mississippi,2013-2014,36,29,7,0.806,6.84,-0.08,,13,3,,15,0,,10,6,,2596,2280,,65.3,96.6,0.458,0.441,0.534,45.0,64.3,9.2,8.8,0.501,20.9,28.8,0.298
Southern Utah,2013-2014,29,2,27,0.069,-19.90,-3.19,,1,19,,2,11,,0,16,,1710,2171,,65.1,114.5,0.574,0.283,0.580,55.7,47.2,10.5,8.1,0.531,14.6,34.0,0.414
St. Bonaventure,2013-2014,33,18,15,0.545,5.92,2.64,,6,10,,10,4,,4,9,,2421,2313,,68.3,102.7,0.450,0.337,0.547,48.0,51.9,8.8,8.3,0.507,18.7,31.7,0.315
St. Francis (NY),2013-2014,32,18,14,0.563,-4.64,-5.90,,9,7,,10,3,,7,11,,2207,2139,,67.0,98.7,0.432,0.265,0.508,47.8,47.3,9.2,8.8,0.454,15.8,29.1,0.315
St. John's (NY),2013-2014,33,20,13,0.606,11.68,6.56,,10,8,,14,5,,4,5,,2403,2234,,67.3,98.7,0.381,0.327,0.508,49.7,51.4,7.8,6.9,0.465,16.5,30.8,0.270
Stanford NCAA,2013-2014,36,23,13,0.639,13.42,9.00,,10,8,,12,4,,6,5,,2616,2457,,67.1,101.4,0.370,0.339,0.521,48.7,56.8,8.1,6.5,0.480,14.9,28.1,0.265
Stephen F. Austin NCAA,2013-2014,35,32,3,0.914,4.82,-6.76,,18,0,,15,0,,14,2,,2661,2219,,65.5,96.1,0.511,0.262,0.543,46.2,48.4,7.8,9.6,0.499,21.4,28.5,0.352
Stetson,2013-2014,31,7,24,0.226,-15.81,-4.97,,5,13,,6,6,,1,15,,1916,2252,,64.0,112.6,0.375,0.359,0.566,54.9,55.6,10.4,10.6,0.533,15.9,36.5,0.269
Stony Brook,2013-2014,34,23,11,0.676,-1.71,-6.47,,13,3,,12,3,,8,6,,2426,2253,,66.0,99.3,0.412,0.404,0.525,45.8,55.8,10.3,8.6,0.481,16.6,26.8,0.292
Syracuse NCAA,2013-2014,34,28,6,0.824,16.05,7.25,,14,4,,16,2,,8,2,,2311,2012,,60.5,97.2,0.367,0.405,0.513,47.2,63.9,7.1,7.6,0.480,18.8,31.5,0.245
TCU,2013-2014,31,9,22,0.290,-1.33,7.90,,0,18,,5,10,,3,9,,1973,2247,,66.6,108.8,0.351,0.333,0.536,56.8,61.9,8.4,9.3,0.502,15.6,38.3,0.248
Temple,2013-2014,31,9,22,0.290,2.69,6.88,,4,14,,4,9,,2,9,,2291,2421,,68.4,111.9,0.372,0.291,0.555,51.5,51.2,8.3,11.5,0.526,13.6,33.9,0.253
Tennessee NCAA,2013-2014,37,24,13,0.649,17.34,7.84,,11,7,,14,3,,4,7,,2672,2283,,62.8,97.6,0.317,0.279,0.498,43.8,45.7,8.3,9.5,0.462,14.8,27.6,0.224
Tennessee State,2013-2014,30,5,25,0.167,-9.82,-1.99,,4,12,,3,10,,2,13,,2061,2265,,66.8,112.5,0.512,0.339,0.567,50.5,50.1,8.5,10.1,0.521,14.4,32.5,0.369
Tennessee Tech,2013-2014,33,17,16,0.515,-8.09,-4.57,,9,7,,10,4,,6,9,,2376,2376,,69.2,104.1,0.518,0.312,0.552,47.7,51.0,10.6,6.9,0.504,17.9,30.8,0.368
Tennessee-Martin,2013-2014,31,8,23,0.258,-13.45,-4.82,,3,13,,5,10,,3,13,,2304,2526,,71.2,114.4,0.495,0.308,0.611,53.5,60.3,8.6,11.0,0.579,17.4,32.2,0.351
Texas NCAA,2013-2014,35,24,11,0.686,12.67,9.15,,11,7,,16,2,,4,6,,2598,2475,,69.1,101.9,0.410,0.360,0.508,45.4,54.3,9.1,7.9,0.465,14.0,30.2,0.283
Texas A&M,2013-2014,34,18,16,0.529,5.50,3.62,,8,10,,17,3,,1,9,,2199,2135,,64.0,96.3,0.398,0.367,0.496,52.0,56.6,9.3,11.7,0.453,17.3,32.0,0.274
Texas A&M-Corpus Christi,2013-2014,34,18,16,0.529,-6.41,-6.69,,14,4,,10,7,,8,8,,2350,2312,,63.9,106.0,0.457,0.347,0.540,48.3,55.2,8.8,10.3,0.500,15.9,32.0,0.314
Texas Southern NCAA,2013-2014,34,19,15,0.559,-8.41,-10.07,,12,6,,9,2,,6,11,,2584,2512,,68.2,106.8,0.293,0.297,0.531,47.8,51.1,9.4,10.5,0.505,13.7,31.0,0.201
Texas State,2013-2014,31,8,23,0.258,-7.74,-1.40,,4,14,,5,9,,1,13,,1903,2047,,63.3,103.9,0.418,0.336,0.552,48.8,50.0,10.3,8.8,0.514,17.1,28.0,0.296
Texas Tech,2013-2014,32,14,18,0.438,8.61,8.61,,6,12,,11,6,,2,10,,2190,2190,,63.6,107.2,0.420,0.373,0.545,47.6,48.6,9.5,9.0,0.499,15.4,32.9,0.310
Texas-Rio Grande Valley,2013-2014,32,9,23,0.281,-10.65,-4.42,,5,11,,3,10,,5,11,,2101,2262,,66.9,103.7,0.471,0.366,0.543,53.3,60.3,8.7,9.2,0.504,18.2,34.0,0.323
The Citadel,2013-2014,33,7,26,0.212,-17.61,-6.75,,2,14,,6,8,,0,15,,2211,2453,,66.5,111.0,0.372,0.342,0.541,52.5,48.5,9.0,10.1,0.511,13.2,33.2,0.251
Toledo,2013-2014,34,27,7,0.794,3.30,-1.46,,14,4,,15,0,,9,6,,2694,2490,,68.7,105.9,0.343,0.339,0.551,48.3,50.5,7.9,8.9,0.521,17.0,31.4,0.239
Towson,2013-2014,36,25,11,0.694,0.55,-3.06,,13,3,,15,1,,9,8,,2633,2477,,65.5,104.7,0.381,0.317,0.496,46.4,48.8,7.7,10.1,0.455,11.0,31.4,0.260
Troy,2013-2014,31,11,20,0.355,-6.17,-2.90,,6,12,,8,6,,3,11,,2121,2171,,65.7,105.0,0.308,0.333,0.529,49.9,54.3,8.6,9.2,0.498,15.3,32.0,0.216
Tulane,2013-2014,34,17,17,0.500,-7.89,-1.73,,8,8,,12,7,,4,6,,2164,2357,,63.5,108.8,0.396,0.362,0.539,50.1,59.0,10.4,10.8,0.507,14.1,31.7,0.268
Tulsa NCAA,2013-2014,34,21,13,0.618,6.23,1.17,,13,3,,11,3,,6,7,,2471,2299,,68.7,97.7,0.475,0.339,0.513,49.7,50.2,8.5,8.4,0.464,17.5,29.6,0.327
UAB,2013-2014,31,18,13,0.581,0.78,-0.77,,7,9,,12,5,,5,5,,2266,2180,,69.5,100.0,0.302,0.331,0.495,45.0,50.1,9.9,9.1,0.465,13.5,29.8,0.201
UC Davis,2013-2014,31,9,22,0.290,-11.55,-1.76,,4,12,,6,9,,1,13,,2174,2408,,66.6,113.8,0.376,0.318,0.582,56.1,57.6,8.6,10.6,0.546,15.7,35.0,0.281
UC Irvine,2013-2014,35,23,12,0.657,4.35,-0.65,,13,3,,12,4,,10,7,,2468,2231,,65.6,96.1,0.382,0.297,0.473,47.2,51.6,8.6,6.3,0.423,13.2,29.5,0.272
UC Riverside,2013-2014,31,10,21,0.323,-7.64,-2.33,,5,11,,8,7,,2,13,,2117,2214,,67.6,104.0,0.418,0.304,0.538,50.8,53.6,9.7,9.1,0.489,15.7,30.5,0.312
UC Santa Barbara,2013-2014,30,21,9,0.700,4.23,-0.13,,12,4,,10,3,,9,5,,2137,1960,,63.1,102.3,0.391,0.372,0.502,48.3,60.6,7.5,6.5,0.465,13.9,31.7,0.261
UCF,2013-2014,31,13,18,0.419,2.35,5.14,,4,14,,10,7,,2,10,,2253,2281,,68.0,106.5,0.354,0.301,0.537,47.8,54.5,11.0,12.6,0.512,14.8,32.5,0.231
UCLA NCAA,2013-2014,37,28,9,0.757,18.40,7.62,,12,6,,16,2,,5,5,,3003,2604,,70.0,99.8,0.357,0.416,0.529,48.8,56.7,7.4,6.2,0.499,17.7,28.6,0.241
UNC Asheville,2013-2014,32,17,15,0.531,-6.81,-5.50,,10,6,,11,2,,5,10,,2486,2424,,70.2,107.1,0.403,0.319,0.530,47.9,52.7,9.9,10.2,0.493,14.4,33.1,0.278
UNC Greensboro,2013-2014,32,14,18,0.438,-12.33,-6.12,,7,9,,9,7,,4,8,,2267,2373,,70.5,104.3,0.446,0.336,0.537,48.9,47.6,9.0,7.1,0.495,14.7,27.6,0.313
UNC Wilmington,2013-2014,32,9,23,0.281,-8.75,-0.78,,3,13,,6,8,,3,14,,2018,2221,,64.8,105.5,0.405,0.349,0.525,51.2,48.4,10.5,9.5,0.494,14.6,33.0,0.265
UT Arlington,2013-2014,32,15,17,0.469,-4.92,-0.92,,9,9,,9,5,,5,11,,2443,2488,,70.4,108.3,0.418,0.409,0.547,49.7,53.7,8.8,10.3,0.516,14.7,31.3,0.280
Utah,2013-2014,33,21,12,0.636,12.66,6.21,,9,9,,18,2,,2,9,,2479,2122,,66.7,95.3,0.345,0.316,0.495,47.3,44.9,9.0,8.8,0.460,16.3,27.6,0.233
Utah State,2013-2014,32,18,14,0.563,4.77,3.09,,7,11,,13,5,,4,7,,2215,2132,,62.8,105.3,0.336,0.336,0.514,45.6,52.9,8.5,10.9,0.475,10.8,26.3,0.242
Utah Valley,2013-2014,32,20,12,0.625,-4.42,-3.65,,13,3,,13,2,,6,9,,2161,2093,,63.8,102.1,0.351,0.328,0.513,49.1,48.6,9.4,10.6,0.486,14.1,28.7,0.226
UTEP,2013-2014,34,23,11,0.676,4.39,0.05,,12,4,,14,6,,8,2,,2347,2152,,65.1,96.6,0.373,0.353,0.474,48.8,50.0,9.5,6.8,0.435,14.7,33.2,0.246
UTSA,2013-2014,30,8,22,0.267,-11.10,-1.03,,4,12,,7,9,,1,12,,2066,2304,,68.2,112.2,0.438,0.384,0.569,49.1,56.3,10.8,13.6,0.541,15.0,32.5,0.293
Valparaiso,2013-2014,34,18,16,0.529,0.21,-0.24,,9,7,,12,6,,5,9,,2439,2283,,66.3,100.2,0.421,0.327,0.498,46.9,57.4,10.5,11.4,0.449,13.9,30.5,0.297
Vanderbilt,2013-2014,31,15,16,0.484,5.52,6.49,,7,11,,10,6,,3,8,,2002,2032,,64.3,101.1,0.353,0.335,0.490,51.1,48.1,10.8,11.3,0.457,13.8,34.6,0.229
Vermont,2013-2014,33,22,11,0.667,4.52,-4.57,,15,1,,10,2,,9,8,,2334,2000,,64.0,94.3,0.400,0.331,0.499,46.4,47.5,8.8,9.6,0.449,17.7,27.6,0.290
Villanova NCAA,2013-2014,34,29,5,0.853,18.97,7.50,,16,2,,15,1,,10,2,,2651,2261,,67.6,96.6,0.386,0.330,0.507,47.4,54.1,8.2,7.4,0.463,17.3,28.7,0.273
Virginia NCAA,2013-2014,37,30,7,0.811,18.38,7.86,,16,2,,15,2,,7,4,,2449,2060,,60.6,91.6,0.325,0.335,0.476,45.3,51.3,8.5,9.5,0.442,16.0,25.6,0.215
Virginia Commonwealth NCAA,2013-2014,35,26,9,0.743,14.55,4.78,,12,4,,15,0,,6,5,,2624,2282,,70.4,91.3,0.397,0.300,0.514,49.4,48.5,8.3,10.0,0.478,22.3,30.6,0.265
VMI,2013-2014,35,22,13,0.629,-5.53,-6.33,,11,5,,14,3,,7,9,,3089,2891,,75.8,106.6,0.348,0.275,0.522,50.5,45.6,7.3,9.2,0.485,14.0,34.8,0.246
Virginia Tech,2013-2014,31,9,22,0.290,1.90,5.99,,2,16,,8,10,,1,8,,1950,2077,,63.6,104.2,0.335,0.405,0.501,48.2,55.8,9.6,11.0,0.470,11.2,29.5,0.223
Wagner,2013-2014,31,19,12,0.613,-3.83,-6.73,,12,4,,10,3,,8,7,,2217,2122,,69.5,97.8,0.437,0.322,0.493,48.4,45.4,9.0,9.3,0.440,15.9,31.7,0.311
Wake Forest,2013-2014,33,17,16,0.515,5.49,6.73,,6,12,,14,4,,1,9,,2300,2341,,67.4,104.9,0.390,0.310,0.515,50.9,51.3,9.9,9.7,0.476,14.1,33.7,0.269
Washington,2013-2014,32,17,15,0.531,6.26,6.45,,9,9,,14,4,,3,8,,2384,2390,,68.6,108.0,0.414,0.271,0.552,48.9,45.0,7.9,9.9,0.518,14.3,29.2,0.287
Washington State,2013-2014,31,10,21,0.323,1.34,7.24,,3,15,,7,8,,1,10,,1934,2081,,63.0,105.7,0.443,0.325,0.548,50.6,49.9,8.9,9.0,0.511,15.3,27.5,0.303
Weber State NCAA,2013-2014,31,19,12,0.613,-0.92,-4.23,,14,6,,13,2,,5,9,,2254,2061,,64.3,101.8,0.340,0.229,0.503,47.5,47.1,8.0,6.5,0.465,12.4,28.0,0.239
West Virginia,2013-2014,33,17,16,0.515,11.78,8.02,,9,9,,11,5,,3,9,,2546,2422,,68.5,106.3,0.416,0.341,0.540,50.4,52.1,6.8,10.3,0.506,15.8,32.5,0.282
Western Carolina,2013-2014,34,19,15,0.559,-6.75,-6.43,,10,6,,11,2,,5,11,,2524,2469,,68.1,105.0,0.545,0.318,0.551,48.9,49.4,8.7,6.7,0.502,17.3,31.9,0.383
Western Illinois,2013-2014,30,10,20,0.333,-7.55,-2.74,,4,10,,7,5,,1,13,,1838,1880,,62.5,99.4,0.441,0.329,0.525,50.4,54.6,11.3,8.3,0.477,17.0,28.0,0.315
Western Kentucky,2013-2014,32,20,12,0.625,-1.47,-1.34,,12,6,,13,4,,7,7,,2196,2162,,66.6,100.2,0.420,0.301,0.530,47.5,46.3,10.2,13.1,0.485,17.0,28.2,0.301
Western Michigan NCAA,2013-2014,33,23,10,0.697,1.73,-1.45,,14,4,,13,2,,6,7,,2373,2235,,66.5,100.3,0.346,0.387,0.510,48.7,52.4,10.7,10.0,0.470,16.0,32.0,0.246
Wichita State NCAA,2013-2014,36,35,1,0.972,16.65,1.74,,18,0,,17,0,,12,0,,2706,2141,,64.5,91.9,0.353,0.358,0.480,44.7,47.7,7.3,7.6,0.446,16.3,26.1,0.229
William & Mary,2013-2014,32,20,12,0.625,-1.48,-2.29,,10,6,,10,4,,8,6,,2340,2281,,64.7,109.8,0.296,0.329,0.550,52.1,46.3,9.0,10.3,0.521,13.7,30.3,0.213
Winthrop,2013-2014,33,20,13,0.606,-6.43,-6.56,,10,6,,12,3,,5,10,,2442,2355,,67.4,103.9,0.426,0.322,0.556,51.3,49.3,9.2,12.1,0.519,18.1,30.5,0.299
Wisconsin NCAA,2013-2014,38,30,8,0.789,19.69,10.19,,12,6,,14,3,,8,3,,2793,2432,,63.3,100.7,0.271,0.253,0.505,48.9,39.8,6.7,8.5,0.472,13.3,27.4,0.196
Wofford NCAA,2013-2014,33,20,13,0.606,-4.32,-5.95,,11,5,,9,4,,8,8,,2205,2054,,63.1,98.3,0.401,0.291,0.525,49.0,44.8,8.8,8.8,0.489,17.8,27.9,0.272
Wright State,2013-2014,36,21,15,0.583,0.21,-2.80,,10,6,,13,3,,5,12,,2419,2234,,65.9,94.2,0.428,0.337,0.527,51.7,51.3,8.9,9.8,0.480,21.3,29.0,0.309
Wyoming,2013-2014,33,18,15,0.545,4.40,2.34,,9,9,,14,4,,3,11,,2130,2035,,60.7,100.1,0.320,0.350,0.500,53.4,43.5,6.8,8.2,0.462,14.4,30.9,0.228
Xavier NCAA,2013-2014,34,21,13,0.618,11.84,8.14,,10,8,,15,2,,4,6,,2442,2316,,65.7,102.9,0.395,0.357,0.527,46.8,61.4,8.3,11.9,0.494,14.8,28.7,0.264
Yale,2013-2014,33,19,14,0.576,-1.66,-1.28,,9,5,,9,4,,9,10,,2209,2182,,65.0,101.4,0.407,0.351,0.539,46.2,51.2,10.3,10.5,0.498,16.5,26.4,0.291
Youngstown State,2013-2014,32,15,17,0.469,-2.30,-1.26,,6,10,,11,4,,2,13,,2461,2370,,68.8,105.6,0.408,0.329,0.552,50.7,54.7,8.5,6.8,0.512,16.5,28.9,0.293
