School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Iowa NCAA,2020-2021,31,22,9,0.710,21.40,10.43,,14,6,,14,2,,6,4,,2595,2255,,71.0,102.1,0.222,0.395,0.510,48.2,60.2,7.5,8.3,0.488,13.8,28.7,0.150
Iowa State,2020-2021,24,2,22,0.083,-0.72,10.40,,0,18,,2,10,,0,11,,1574,1841,,70.5,108.8,0.362,0.342,0.558,54.6,48.8,11.5,9.0,0.520,15.9,33.1,0.268
IU Indy,2020-2021,18,8,10,0.444,-11.65,-7.03,,7,9,,4,5,,4,5,,1281,1364,,72.7,104.3,0.351,0.347,0.563,51.4,47.1,9.3,5.8,0.527,16.9,25.3,0.258
Jackson State,2020-2021,18,12,6,0.667,-11.27,-14.05,,11,0,,6,0,,5,5,,1181,1131,,70.5,87.9,0.411,0.283,0.484,48.8,45.2,9.2,8.2,0.437,19.5,26.5,0.283
Jacksonville,2020-2021,24,11,13,0.458,-11.15,-6.74,,5,9,,7,5,,4,8,,1622,1668,,69.5,99.4,0.264,0.394,0.529,52.0,50.7,9.1,7.7,0.504,18.2,28.9,0.183
Jacksonville State,2020-2021,27,18,9,0.667,-3.02,-6.06,,13,6,,8,3,,7,5,,2005,1851,,68.0,99.5,0.251,0.417,0.504,46.6,52.4,8.9,7.6,0.479,14.3,27.7,0.169
James Madison,2020-2021,20,13,7,0.650,-0.11,-3.17,,8,2,,10,3,,3,3,,1562,1409,,72.4,97.3,0.321,0.464,0.525,49.8,55.2,8.2,9.0,0.485,19.3,28.7,0.239
Kansas NCAA,2020-2021,30,21,9,0.700,15.29,10.26,,12,6,,14,1,,4,6,,2191,2010,,69.7,95.7,0.266,0.378,0.510,48.0,48.4,8.6,7.8,0.478,17.5,26.1,0.192
Kansas City,2020-2021,24,11,13,0.458,-4.92,-2.67,,7,7,,8,3,,2,8,,1683,1502,,66.5,94.1,0.516,0.374,0.539,49.7,53.5,8.0,8.4,0.494,21.4,24.0,0.356
Kansas State,2020-2021,29,9,20,0.310,0.76,9.04,,4,14,,6,12,,2,7,,1792,2037,,66.5,105.6,0.315,0.406,0.566,50.1,54.4,11.8,9.7,0.534,17.7,28.0,0.233
Kennesaw State,2020-2021,24,5,19,0.208,-14.15,-3.67,,2,13,,4,9,,0,9,,1571,1672,,69.7,99.9,0.328,0.334,0.539,50.0,41.3,9.9,7.0,0.505,16.5,23.6,0.237
Kent State,2020-2021,23,15,8,0.652,1.74,-1.90,,12,6,,9,2,,6,5,,1764,1635,,70.9,99.7,0.282,0.397,0.521,46.3,50.3,9.4,6.9,0.491,16.0,27.8,0.199
Kentucky,2020-2021,25,9,16,0.360,11.77,11.49,,8,9,,5,6,,4,7,,1761,1754,,70.0,99.3,0.297,0.345,0.505,48.8,48.9,8.7,9.1,0.467,15.4,30.5,0.220
La Salle,2020-2021,25,9,16,0.360,-3.57,2.85,,6,11,,6,3,,3,11,,1702,1838,,69.7,104.9,0.354,0.377,0.555,51.5,56.9,10.3,8.3,0.517,17.1,29.0,0.263
Lafayette,2020-2021,15,9,6,0.600,-5.38,-6.38,,9,5,,6,3,,3,3,,1165,1150,,70.2,105.7,0.337,0.301,0.539,52.7,47.9,7.0,7.9,0.509,14.0,28.5,0.233
Lamar,2020-2021,28,10,18,0.357,-13.10,-6.57,,7,10,,5,5,,3,11,,1843,2026,,69.8,102.8,0.275,0.355,0.545,51.6,56.2,9.9,7.9,0.523,17.5,28.7,0.186
Lehigh,2020-2021,15,4,11,0.267,-12.85,-4.58,,4,10,,1,5,,3,6,,1025,1149,,71.3,106.5,0.328,0.345,0.566,50.6,51.5,9.8,7.3,0.532,15.2,23.8,0.243
Liberty NCAA,2020-2021,29,23,6,0.793,4.06,-6.14,,11,2,,13,0,,5,3,,2157,1739,,64.9,92.4,0.281,0.358,0.495,47.1,41.6,8.3,7.6,0.464,16.3,21.1,0.194
Lipscomb,2020-2021,27,15,12,0.556,-7.07,-5.63,,9,6,,10,4,,4,7,,1922,1848,,68.4,99.7,0.212,0.427,0.523,50.4,49.4,8.6,8.9,0.501,16.4,26.5,0.149
Little Rock,2020-2021,26,11,15,0.423,-6.36,-5.40,,7,11,,7,4,,2,8,,1786,1782,,67.9,100.0,0.272,0.394,0.535,47.7,53.8,9.6,8.3,0.505,17.8,27.4,0.197
Long Beach State,2020-2021,18,6,12,0.333,-8.50,-2.83,,4,8,,4,3,,1,8,,1328,1430,,74.2,104.1,0.349,0.381,0.529,53.0,50.3,9.9,7.6,0.494,15.2,31.5,0.246
Long Island University,2020-2021,18,9,9,0.500,-7.76,-8.82,,9,9,,6,3,,3,6,,1332,1313,,74.5,97.9,0.284,0.351,0.528,48.9,52.2,8.9,7.6,0.499,18.4,28.5,0.201
Longwood,2020-2021,29,12,17,0.414,-7.93,-6.40,,10,10,,8,5,,4,11,,1920,1966,,66.3,102.2,0.331,0.442,0.552,50.3,49.4,9.5,9.9,0.519,18.1,27.0,0.240
Louisiana,2020-2021,26,17,9,0.654,-4.84,-5.50,,10,7,,10,3,,6,4,,1934,1892,,72.1,100.0,0.294,0.314,0.514,46.5,52.8,9.4,7.6,0.476,14.6,27.3,0.220
Louisiana State NCAA,2020-2021,29,19,10,0.655,15.70,9.14,,11,6,,11,2,,4,6,,2371,2181,,72.6,103.1,0.298,0.440,0.518,49.6,51.7,7.9,9.2,0.485,15.3,32.0,0.213
Louisiana Tech,2020-2021,32,24,8,0.750,6.63,-0.21,,12,4,,15,1,,5,5,,2339,2094,,70.6,92.6,0.271,0.388,0.495,47.8,50.7,8.6,8.8,0.462,17.1,24.4,0.194
Louisiana-Monroe,2020-2021,26,7,19,0.269,-10.59,-5.90,,5,13,,5,8,,2,10,,1670,1792,,67.7,101.4,0.340,0.365,0.539,55.1,52.4,9.6,8.5,0.504,18.4,31.9,0.244
Louisville,2020-2021,20,13,7,0.650,10.35,8.90,,8,5,,9,2,,4,4,,1359,1330,,66.0,100.1,0.298,0.406,0.511,46.7,49.8,8.8,9.0,0.484,14.5,26.2,0.197
Loyola (IL) NCAA,2020-2021,31,26,5,0.839,15.12,1.37,,16,2,,13,0,,8,3,,2202,1738,,63.8,87.2,0.224,0.328,0.494,45.8,45.4,7.9,8.3,0.466,19.6,20.1,0.160
Loyola (MD),2020-2021,17,6,11,0.353,-2.29,-3.47,,4,10,,3,4,,3,7,,1226,1206,,68.4,99.3,0.334,0.370,0.530,47.3,51.3,11.3,7.4,0.493,17.1,25.6,0.243
Loyola Marymount,2020-2021,22,13,9,0.591,5.55,4.05,,7,5,,8,3,,4,5,,1529,1496,,67.8,99.7,0.348,0.365,0.543,43.7,54.6,10.0,9.8,0.508,15.8,20.4,0.250
Maine,2020-2021,9,2,7,0.222,-15.66,-4.21,,2,6,,1,1,,1,6,,478,581,,65.4,98.7,0.310,0.390,0.520,53.2,51.4,12.6,7.6,0.488,17.9,30.3,0.218
Manhattan,2020-2021,20,7,13,0.350,-12.20,-8.35,,6,12,,4,6,,3,6,,1268,1345,,67.6,96.5,0.468,0.330,0.527,50.5,55.5,8.7,11.2,0.479,19.6,29.5,0.330
Marist,2020-2021,21,12,9,0.571,-8.99,-8.80,,10,8,,6,3,,6,5,,1332,1336,,66.7,94.2,0.322,0.425,0.494,49.7,54.3,10.0,9.0,0.457,15.9,25.4,0.223
Marquette,2020-2021,27,13,14,0.481,8.51,8.58,,8,11,,7,7,,6,6,,1883,1885,,68.4,101.7,0.300,0.370,0.513,48.3,54.4,10.6,9.3,0.477,13.8,28.3,0.218
Marshall,2020-2021,22,15,7,0.682,5.70,-1.66,,9,5,,9,3,,6,3,,1758,1596,,73.1,98.7,0.275,0.361,0.522,51.3,44.8,9.5,7.4,0.499,17.4,28.2,0.183
Maryland NCAA,2020-2021,31,17,14,0.548,13.94,11.97,,9,11,,11,6,,4,6,,2135,2034,,65.9,99.5,0.252,0.418,0.511,50.9,51.7,8.7,9.1,0.482,14.7,25.7,0.180
Maryland-Baltimore County,2020-2021,20,14,6,0.700,-1.05,-5.70,,10,4,,5,4,,9,2,,1391,1298,,68.7,94.4,0.256,0.411,0.496,48.2,45.8,7.8,8.1,0.464,15.8,24.3,0.183
Massachusetts,2020-2021,15,8,7,0.533,4.77,1.03,,6,4,,4,3,,3,3,,1151,1095,,72.3,98.5,0.334,0.302,0.537,51.8,57.1,9.4,10.3,0.509,17.8,25.6,0.226
Massachusetts-Lowell,2020-2021,23,11,12,0.478,-6.05,-3.61,,7,8,,3,4,,6,6,,1575,1631,,69.3,102.4,0.395,0.363,0.527,48.9,42.1,8.9,7.6,0.484,14.4,26.6,0.283
McNeese State,2020-2021,24,10,14,0.417,-18.34,-11.46,,4,11,,7,5,,3,8,,1927,1722,,73.3,97.9,0.282,0.361,0.534,46.4,53.2,10.3,9.0,0.511,18.5,25.5,0.188
Memphis,2020-2021,28,20,8,0.714,13.81,4.13,,11,4,,10,1,,4,3,,2027,1756,,72.0,87.0,0.353,0.394,0.483,45.0,50.8,8.4,8.1,0.444,19.6,23.7,0.240
Mercer,2020-2021,29,18,11,0.621,1.28,-1.60,,8,9,,9,4,,6,6,,2225,2082,,70.1,100.7,0.259,0.385,0.525,48.0,45.3,8.8,6.9,0.499,15.0,24.6,0.183
Merrimack,2020-2021,18,9,9,0.500,-9.06,-8.67,,9,9,,6,3,,3,6,,1193,1200,,68.0,97.4,0.329,0.335,0.515,54.7,57.9,9.8,7.2,0.480,18.8,31.6,0.232
Miami (FL),2020-2021,27,10,17,0.370,3.23,7.75,,4,15,,7,8,,1,8,,1794,1916,,68.0,103.8,0.198,0.407,0.544,49.8,55.5,10.2,11.0,0.525,15.8,26.3,0.139
Miami (OH),2020-2021,23,12,11,0.522,-2.67,-2.72,,9,8,,7,4,,5,6,,1663,1647,,67.4,105.6,0.270,0.412,0.547,50.3,52.8,8.0,10.3,0.521,15.8,28.3,0.191
Michigan NCAA,2020-2021,28,23,5,0.821,22.00,11.25,,14,3,,13,1,,6,2,,2123,1822,,67.8,95.5,0.243,0.319,0.481,45.3,42.0,7.3,7.4,0.444,12.9,24.1,0.185
Michigan State NCAA,2020-2021,28,15,13,0.536,9.80,11.48,,9,11,,12,3,,3,8,,1944,1991,,68.9,102.7,0.369,0.337,0.521,47.8,53.5,9.3,8.0,0.481,13.4,26.3,0.264
Middle Tennessee,2020-2021,23,5,18,0.217,-10.78,-0.78,,3,13,,5,6,,0,9,,1426,1627,,69.9,101.3,0.292,0.338,0.552,51.8,49.2,10.8,9.6,0.526,17.9,25.4,0.206
Milwaukee,2020-2021,22,10,12,0.455,-7.71,-6.98,,7,10,,4,5,,6,6,,1662,1678,,71.1,104.9,0.350,0.394,0.559,51.9,55.5,7.1,7.2,0.526,16.5,26.6,0.250
Minnesota,2020-2021,29,14,15,0.483,11.04,11.73,,6,14,,13,4,,0,10,,2103,2123,,70.7,102.2,0.343,0.317,0.530,52.0,56.8,7.5,7.3,0.497,16.4,31.4,0.239
Mississippi,2020-2021,28,16,12,0.571,11.18,6.00,,10,8,,10,4,,5,6,,1927,1782,,67.3,94.1,0.337,0.365,0.518,46.6,58.4,10.2,8.2,0.485,19.8,27.1,0.233
Mississippi State,2020-2021,33,18,15,0.545,9.24,6.79,,8,10,,9,6,,5,4,,2287,2206,,67.2,98.0,0.248,0.410,0.504,45.0,59.2,10.5,9.6,0.471,15.1,27.5,0.185
Mississippi Valley State,2020-2021,24,2,22,0.083,-38.17,-7.63,,2,13,,1,5,,1,16,,1364,2097,,73.9,118.3,0.325,0.363,0.570,59.2,57.1,12.5,9.6,0.549,12.5,35.7,0.219
Missouri NCAA,2020-2021,26,16,10,0.615,12.37,10.87,,8,8,,8,4,,6,4,,1909,1870,,70.4,101.2,0.366,0.327,0.525,49.7,45.3,8.7,11.3,0.485,15.7,28.7,0.262
Missouri State,2020-2021,24,17,7,0.708,5.16,-0.02,,12,6,,9,4,,7,2,,1762,1594,,68.7,96.7,0.275,0.355,0.497,46.4,43.0,8.2,7.3,0.468,13.3,22.1,0.189
Monmouth,2020-2021,20,12,8,0.600,-5.88,-7.63,,12,6,,7,2,,5,5,,1521,1486,,74.5,97.9,0.384,0.403,0.524,51.4,55.6,8.6,10.6,0.486,18.3,28.5,0.266
Montana,2020-2021,28,15,13,0.536,-3.65,-1.57,,7,9,,8,4,,5,8,,1981,1876,,68.0,97.3,0.365,0.334,0.514,49.8,48.6,8.6,7.1,0.481,16.1,26.1,0.244
Montana State,2020-2021,23,13,10,0.565,-5.62,-4.62,,8,6,,5,3,,6,6,,1703,1655,,70.0,101.1,0.375,0.386,0.544,49.3,44.4,8.3,7.6,0.495,17.0,25.0,0.290
Morehead State NCAA,2020-2021,31,23,8,0.742,-0.95,-4.33,,17,3,,12,1,,8,5,,2132,1986,,67.1,94.7,0.231,0.410,0.495,45.2,49.7,11.5,9.1,0.471,15.7,24.5,0.157
Morgan State,2020-2021,22,14,8,0.636,-6.55,-11.24,,7,5,,5,5,,7,2,,1755,1606,,75.9,96.2,0.421,0.412,0.530,47.6,50.1,9.6,8.8,0.485,20.4,29.2,0.302
Mount St. Mary's NCAA,2020-2021,23,12,11,0.522,-5.67,-6.67,,9,7,,6,3,,6,6,,1454,1431,,63.8,96.5,0.250,0.325,0.492,46.3,41.3,10.2,8.3,0.454,14.0,24.3,0.192
Murray State,2020-2021,26,13,13,0.500,-2.86,-8.20,,10,10,,9,4,,4,8,,1986,1739,,69.4,96.0,0.301,0.409,0.515,47.0,47.1,7.5,10.8,0.485,17.1,24.5,0.207
Navy,2020-2021,18,15,3,0.833,1.02,-3.48,,12,1,,8,2,,6,1,,1287,1206,,67.2,98.3,0.325,0.388,0.550,47.4,53.7,9.0,9.1,0.524,20.0,25.0,0.221
NC State,2020-2021,25,14,11,0.560,9.60,6.48,,9,8,,7,4,,5,5,,1820,1742,,68.2,101.7,0.285,0.351,0.542,50.8,51.1,9.2,9.7,0.512,18.8,31.5,0.206
Nebraska,2020-2021,27,7,20,0.259,6.08,12.28,,3,16,,6,9,,1,10,,1889,2004,,73.0,101.3,0.282,0.457,0.524,52.3,54.6,9.3,10.7,0.493,15.7,28.3,0.203
Nevada,2020-2021,26,16,10,0.615,5.40,2.12,,8,7,,10,2,,2,7,,1916,1812,,70.1,99.4,0.402,0.441,0.525,49.2,60.1,9.3,7.5,0.482,15.8,24.4,0.287
Nevada-Las Vegas,2020-2021,27,12,15,0.444,-1.48,1.01,,8,10,,8,4,,3,7,,1875,1822,,66.8,101.0,0.331,0.433,0.536,47.3,59.7,7.5,8.8,0.499,16.0,24.3,0.241
New Hampshire,2020-2021,19,10,9,0.526,-8.20,-6.70,,9,6,,5,6,,5,3,,1278,1266,,67.7,97.7,0.382,0.351,0.530,48.5,41.9,7.8,9.5,0.490,16.6,21.7,0.273
New Mexico,2020-2021,22,6,16,0.273,-12.38,-1.73,,1,8,,,,,3,8,,1436,1578,,69.2,102.5,0.330,0.421,0.544,47.9,57.3,11.5,7.3,0.516,17.1,28.0,0.226
New Mexico State,2020-2021,20,12,8,0.600,-1.21,-5.09,,7,6,,4,2,,5,5,,1422,1283,,66.5,96.5,0.341,0.364,0.525,45.8,51.1,7.1,7.0,0.489,17.4,24.0,0.243
New Orleans,2020-2021,25,10,15,0.400,-10.91,-9.74,,8,7,,6,3,,2,10,,1899,1910,,74.4,101.7,0.370,0.330,0.538,50.2,49.1,11.1,8.9,0.505,18.1,31.6,0.253
Niagara,2020-2021,20,9,11,0.450,-7.54,-6.99,,7,9,,5,3,,3,7,,1293,1304,,65.6,99.3,0.325,0.414,0.529,53.4,60.9,7.1,9.4,0.495,17.6,28.4,0.232
Nicholls State,2020-2021,25,18,7,0.720,-5.21,-8.71,,14,2,,8,1,,7,5,,1960,1831,,74.4,97.5,0.341,0.358,0.524,49.8,49.2,7.7,6.7,0.490,18.4,27.8,0.238
NJIT,2020-2021,19,7,12,0.368,-9.75,-5.70,,6,10,,3,5,,4,6,,1256,1333,,68.1,101.7,0.294,0.360,0.549,54.3,48.8,6.7,9.3,0.523,18.4,29.0,0.205
Norfolk State NCAA,2020-2021,25,17,8,0.680,-6.16,-8.51,,8,4,,7,4,,6,3,,1839,1742,,72.0,96.3,0.395,0.452,0.517,50.4,55.3,7.7,9.9,0.475,18.6,28.5,0.277
North Alabama,2020-2021,24,13,11,0.542,-10.05,-6.30,,7,8,,8,4,,3,6,,1756,1666,,71.3,96.4,0.329,0.423,0.523,47.3,43.8,8.1,7.9,0.491,17.6,23.4,0.227
North Carolina NCAA,2020-2021,29,18,11,0.621,14.79,9.52,,10,6,,10,1,,3,7,,2181,2028,,71.8,97.4,0.269,0.384,0.519,43.2,51.2,11.9,10.1,0.491,16.8,26.2,0.187
North Carolina A&T,2020-2021,21,11,10,0.524,-14.27,-8.06,,7,1,,5,4,,5,6,,1517,1523,,74.3,97.0,0.298,0.386,0.528,53.6,60.0,7.8,10.0,0.502,21.4,33.5,0.200
North Carolina Central,2020-2021,14,5,9,0.357,-15.99,-8.76,,3,5,,4,2,,0,6,,942,1003,,69.7,101.9,0.388,0.357,0.549,53.3,58.1,9.2,9.0,0.510,19.1,31.4,0.281
North Dakota,2020-2021,26,9,17,0.346,-10.35,-3.35,,8,8,,5,3,,3,11,,1787,1969,,69.0,108.2,0.304,0.319,0.566,52.3,46.7,9.2,9.9,0.532,15.1,26.5,0.232
North Dakota State,2020-2021,27,15,12,0.556,-0.65,-2.72,,11,5,,6,2,,5,7,,1883,1827,,66.6,101.2,0.263,0.367,0.527,45.1,48.1,7.5,7.7,0.499,12.6,19.7,0.187
North Florida,2020-2021,23,8,15,0.348,-11.48,-4.62,,6,6,,5,3,,3,10,,1601,1725,,68.6,109.3,0.317,0.297,0.534,53.1,56.0,11.6,10.4,0.497,13.4,34.5,0.233
North Texas NCAA,2020-2021,28,18,10,0.643,7.58,1.02,,9,5,,8,3,,5,6,,1954,1745,,65.2,94.7,0.303,0.355,0.508,48.2,43.1,9.5,8.6,0.472,18.4,26.9,0.219
Northeastern,2020-2021,19,10,9,0.526,-1.09,0.02,,8,2,,5,1,,4,7,,1277,1298,,68.4,99.3,0.293,0.316,0.514,52.0,45.9,9.9,7.0,0.483,15.2,26.3,0.205
Northern Arizona,2020-2021,22,6,16,0.273,-12.97,-1.61,,4,10,,1,7,,4,7,,1390,1640,,65.3,113.5,0.332,0.441,0.609,54.3,56.8,8.2,8.3,0.582,16.5,27.9,0.244
Northern Colorado,2020-2021,22,11,11,0.500,-6.70,-4.22,,6,8,,6,5,,4,5,,1551,1519,,69.4,99.0,0.324,0.232,0.522,47.8,35.4,8.9,7.9,0.480,13.8,21.0,0.244
Northern Illinois,2020-2021,19,3,16,0.158,-17.90,-2.80,,2,12,,2,7,,1,9,,1184,1471,,67.4,114.1,0.338,0.414,0.578,50.7,58.7,8.9,7.1,0.547,14.6,31.3,0.248
Northern Iowa,2020-2021,25,10,15,0.400,-1.75,2.43,,7,11,,6,5,,3,7,,1738,1779,,68.9,102.3,0.262,0.424,0.551,48.4,52.5,10.5,8.0,0.523,15.8,21.2,0.193
Northern Kentucky,2020-2021,25,14,11,0.560,-6.78,-6.90,,11,7,,9,4,,5,6,,1784,1781,,66.2,106.0,0.325,0.373,0.543,49.2,53.8,9.2,6.0,0.517,16.2,32.7,0.219
Northwestern,2020-2021,24,9,15,0.375,9.71,11.76,,6,13,,7,6,,2,8,,1686,1681,,69.3,100.0,0.326,0.427,0.532,51.6,60.9,8.5,9.3,0.499,16.3,25.2,0.231
Northwestern State,2020-2021,29,11,18,0.379,-13.48,-4.94,,9,7,,6,4,,4,12,,2106,2312,,73.4,107.7,0.348,0.349,0.556,52.7,55.4,10.0,7.6,0.529,15.8,31.3,0.238
Notre Dame,2020-2021,26,11,15,0.423,7.73,9.38,,7,11,,6,5,,4,8,,1890,1933,,67.4,110.3,0.197,0.359,0.531,52.3,49.3,9.0,11.8,0.508,10.9,29.7,0.144
Oakland,2020-2021,30,12,18,0.400,-9.33,-2.80,,10,10,,5,4,,6,11,,2240,2436,,70.6,111.3,0.213,0.427,0.571,52.5,68.6,8.6,10.2,0.554,16.1,33.6,0.149
Ohio NCAA,2020-2021,25,17,8,0.680,5.48,-0.57,,9,5,,8,3,,4,4,,1980,1815,,71.6,101.4,0.292,0.397,0.543,48.8,53.4,7.9,7.0,0.507,17.1,26.2,0.222
Ohio State NCAA,2020-2021,31,21,10,0.677,18.25,12.19,,12,8,,10,4,,7,4,,2392,2204,,67.6,103.9,0.335,0.384,0.522,47.8,55.3,7.0,7.6,0.487,12.9,26.9,0.237
Oklahoma NCAA,2020-2021,27,16,11,0.593,13.52,8.86,,9,8,,10,3,,4,7,,2012,1886,,69.2,99.6,0.237,0.384,0.521,50.3,47.6,8.0,8.1,0.491,16.2,27.4,0.178
Oklahoma State NCAA,2020-2021,30,21,9,0.700,13.65,9.78,,11,7,,10,3,,8,4,,2297,2181,,73.0,97.5,0.314,0.373,0.508,48.5,48.3,10.8,11.2,0.471,17.0,29.8,0.226
Old Dominion,2020-2021,23,15,8,0.652,-1.10,-0.87,,11,5,,9,1,,6,6,,1571,1556,,68.2,98.7,0.293,0.428,0.523,48.5,55.4,9.3,8.4,0.494,16.8,25.4,0.204
Omaha,2020-2021,25,5,20,0.200,-12.73,-2.09,,3,11,,1,5,,3,12,,1683,1949,,72.2,108.0,0.311,0.363,0.566,52.5,49.6,8.8,6.4,0.535,15.0,26.6,0.229
Oral Roberts NCAA,2020-2021,29,18,11,0.621,1.73,-0.04,,10,5,,8,3,,5,7,,2352,2192,,73.6,102.2,0.312,0.318,0.519,53.2,44.2,7.6,9.0,0.487,15.7,31.2,0.218
Oregon NCAA,2020-2021,28,21,7,0.750,16.15,9.65,,14,4,,11,2,,7,2,,2097,1915,,68.2,100.3,0.267,0.389,0.541,49.2,54.7,7.2,7.6,0.508,17.9,27.3,0.204
Oregon State NCAA,2020-2021,33,20,13,0.606,11.48,10.82,,10,10,,10,6,,4,6,,2325,2232,,66.2,101.4,0.380,0.387,0.523,49.5,54.3,8.0,7.7,0.481,15.8,29.1,0.275
Pacific,2020-2021,18,9,9,0.500,2.64,5.23,,6,7,,6,2,,3,6,,1256,1272,,69.1,100.2,0.323,0.417,0.542,48.3,50.2,6.5,6.6,0.508,16.4,23.3,0.235
Penn State,2020-2021,25,11,14,0.440,13.53,13.89,,7,12,,7,5,,3,8,,1816,1825,,69.7,103.8,0.335,0.384,0.563,48.2,55.9,7.9,11.7,0.530,17.6,24.8,0.245
Pepperdine,2020-2021,27,15,12,0.556,5.65,5.01,,7,6,,7,5,,3,5,,2076,1988,,72.2,100.1,0.340,0.376,0.530,50.0,52.8,9.1,5.1,0.490,16.3,26.0,0.249
Pittsburgh,2020-2021,22,10,12,0.455,7.80,6.75,,6,10,,7,6,,3,5,,1566,1543,,68.5,102.3,0.332,0.404,0.533,46.4,64.1,8.6,10.9,0.500,15.4,26.1,0.235
Portland,2020-2021,21,6,15,0.286,-12.58,5.08,,0,11,,5,8,,1,6,,1459,1748,,73.0,113.3,0.227,0.414,0.600,57.6,61.3,8.9,12.4,0.580,17.0,31.6,0.169
Portland State,2020-2021,22,9,13,0.409,-6.33,-4.66,,6,8,,7,6,,2,6,,1512,1463,,70.6,93.7,0.417,0.336,0.536,47.8,54.8,8.0,7.8,0.498,20.9,23.0,0.288
Prairie View,2020-2021,21,16,5,0.762,-8.02,-15.07,,13,0,,8,0,,5,3,,1497,1349,,70.7,90.9,0.460,0.335,0.505,50.6,49.9,9.7,8.2,0.474,22.2,31.4,0.283
Presbyterian,2020-2021,22,7,15,0.318,-13.96,-9.00,,5,12,,5,6,,2,9,,1411,1476,,66.8,99.8,0.420,0.361,0.556,48.8,50.2,10.6,10.4,0.520,20.0,27.3,0.295
Providence,2020-2021,26,13,13,0.500,8.94,8.82,,9,10,,8,3,,4,7,,1816,1813,,67.2,101.8,0.301,0.338,0.517,50.5,48.8,9.3,8.6,0.486,14.6,29.9,0.211
Purdue NCAA,2020-2021,28,18,10,0.643,15.55,11.23,,13,6,,11,1,,5,6,,1989,1868,,66.5,99.4,0.301,0.453,0.517,45.5,60.0,8.2,9.7,0.488,14.9,24.1,0.205
Purdue Fort Wayne,2020-2021,23,8,15,0.348,-12.15,-8.63,,6,14,,5,6,,3,9,,1728,1809,,69.4,109.1,0.304,0.393,0.558,50.7,50.0,10.8,7.2,0.525,14.8,30.8,0.227
Quinnipiac,2020-2021,22,9,13,0.409,-9.10,-7.60,,7,10,,8,5,,1,5,,1485,1518,,72.0,94.2,0.327,0.344,0.482,52.4,50.8,9.8,11.8,0.442,15.0,27.8,0.231
Radford,2020-2021,27,15,12,0.556,-6.20,-6.60,,12,6,,9,5,,6,6,,1826,1745,,64.7,98.0,0.244,0.402,0.521,44.1,49.5,9.5,8.0,0.492,16.5,24.2,0.178
Rhode Island,2020-2021,25,10,15,0.400,5.29,4.93,,7,10,,6,3,,2,9,,1786,1777,,70.3,99.1,0.335,0.377,0.513,47.7,54.8,9.6,9.7,0.479,15.4,26.2,0.232
Rice,2020-2021,28,15,13,0.536,-3.73,-1.49,,6,10,,9,3,,3,9,,2068,2062,,72.5,101.6,0.214,0.347,0.530,48.7,52.0,10.6,11.3,0.508,15.2,25.6,0.150
Richmond,2020-2021,23,14,9,0.609,9.04,5.00,,6,5,,6,4,,5,3,,1717,1587,,69.6,99.2,0.285,0.364,0.544,53.8,46.6,7.5,7.3,0.519,19.5,28.2,0.199
Rider,2020-2021,23,6,17,0.261,-12.24,-5.76,,5,13,,1,8,,4,8,,1553,1702,,68.6,107.2,0.360,0.401,0.559,50.6,53.6,9.3,8.0,0.533,15.2,26.7,0.243
Robert Morris,2020-2021,19,4,15,0.211,-13.20,-5.53,,3,12,,3,6,,1,9,,1374,1494,,68.5,110.4,0.342,0.374,0.571,52.5,52.4,9.0,6.5,0.540,16.6,33.4,0.247
Rutgers NCAA,2020-2021,28,16,12,0.571,14.14,12.50,,10,10,,10,4,,4,6,,1939,1893,,68.3,98.6,0.324,0.355,0.509,50.8,56.3,9.9,8.4,0.473,16.3,29.2,0.228
Sacramento State,2020-2021,20,8,12,0.400,-7.76,-3.65,,5,9,,5,3,,3,8,,1443,1442,,66.2,107.0,0.309,0.351,0.577,51.1,50.9,6.7,5.3,0.546,17.0,26.1,0.230
Sacred Heart,2020-2021,18,9,9,0.500,-12.19,-7.47,,9,7,,4,3,,5,6,,1265,1350,,68.0,108.1,0.276,0.332,0.533,51.1,46.0,8.5,12.1,0.507,13.1,31.7,0.193
Saint Francis (PA),2020-2021,22,6,16,0.273,-10.30,-5.80,,5,13,,4,6,,2,10,,1515,1614,,69.7,104.0,0.294,0.385,0.544,50.2,49.7,9.8,9.4,0.514,16.3,28.6,0.211
Saint Joseph's,2020-2021,20,5,15,0.250,-4.56,5.89,,3,9,,3,3,,1,9,,1443,1652,,73.0,109.7,0.314,0.368,0.562,55.1,55.0,9.6,11.0,0.536,15.0,30.7,0.221
Saint Louis,2020-2021,21,14,7,0.667,11.76,2.19,,6,4,,12,1,,1,4,,1575,1374,,68.7,95.3,0.367,0.382,0.525,43.6,51.6,9.6,9.6,0.483,17.9,22.1,0.267
Saint Mary's (CA),2020-2021,24,14,10,0.583,8.05,6.43,,4,6,,9,3,,2,3,,1542,1503,,65.9,95.1,0.280,0.271,0.510,47.9,38.4,7.9,10.1,0.477,16.5,21.9,0.202
Saint Peter's,2020-2021,25,14,11,0.560,-5.48,-7.20,,10,8,,8,3,,4,7,,1580,1537,,68.0,90.4,0.395,0.373,0.489,48.7,55.0,9.9,11.3,0.449,19.6,27.7,0.264
