School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Jacksonville State,2014-2015,31,12,19,0.387,-12.65,-4.52,,5,11,,11,3,,1,16,,1939,2126,,64.8,104.5,0.397,0.299,0.532,52.7,55.4,9.1,11.5,0.500,16.3,33.8,0.265
James Madison,2014-2015,33,19,14,0.576,-2.65,-1.53,,12,6,,12,7,,7,6,,2217,2254,,64.2,106.0,0.319,0.379,0.534,50.6,56.8,10.2,10.8,0.502,15.3,32.0,0.226
Kansas NCAA,2014-2015,36,27,9,0.750,18.47,12.13,,13,5,,15,0,,5,6,,2561,2333,,66.7,96.8,0.338,0.320,0.482,47.4,48.7,9.8,12.7,0.446,14.8,31.6,0.227
Kansas City,2014-2015,33,14,19,0.424,-8.01,-5.07,,8,6,,9,4,,4,13,,2164,2202,,65.0,100.8,0.394,0.354,0.544,53.1,57.0,9.7,11.2,0.511,21.0,36.7,0.269
Kansas State,2014-2015,32,15,17,0.469,8.48,9.29,,8,10,,13,4,,1,10,,2016,2042,,63.1,100.8,0.410,0.319,0.530,48.8,55.6,11.8,11.6,0.497,17.5,31.5,0.272
Kennesaw State,2014-2015,32,10,22,0.313,-17.33,-5.10,,4,10,,6,8,,3,14,,2027,2363,,66.8,110.5,0.358,0.341,0.539,52.3,49.8,10.3,9.5,0.505,13.8,34.8,0.251
Kent State,2014-2015,35,23,12,0.657,2.04,-0.94,,12,6,,11,4,,10,6,,2313,2202,,62.1,99.9,0.388,0.297,0.501,49.1,48.2,8.5,8.8,0.457,15.5,32.3,0.273
Kentucky NCAA,2014-2015,39,38,1,0.974,28.72,8.67,,18,0,,19,0,,10,0,,2900,2118,,63.7,84.4,0.318,0.305,0.435,45.1,40.1,7.3,6.0,0.396,18.0,31.8,0.209
La Salle,2014-2015,33,17,16,0.515,4.85,3.91,,8,10,,10,5,,6,7,,2086,2055,,64.3,95.3,0.344,0.295,0.496,50.4,55.6,10.3,9.2,0.458,17.3,30.8,0.239
Lafayette NCAA,2014-2015,33,20,13,0.606,-3.37,-3.12,,9,9,,11,5,,9,7,,2426,2409,,64.8,112.1,0.271,0.375,0.555,51.7,51.8,9.2,8.9,0.533,14.3,34.0,0.189
Lamar,2014-2015,30,15,15,0.500,-9.75,-5.29,,9,9,,12,2,,2,13,,2146,2132,,68.8,102.8,0.448,0.347,0.550,48.2,58.9,11.1,8.9,0.514,18.8,31.7,0.306
Lehigh,2014-2015,30,16,14,0.533,-3.00,-3.55,,10,8,,8,6,,8,7,,2042,2000,,66.3,99.3,0.313,0.401,0.502,49.0,62.2,10.2,7.1,0.469,15.2,30.2,0.214
Liberty,2014-2015,32,8,24,0.250,-16.01,-6.44,,2,16,,8,8,,0,13,,2045,2222,,66.7,103.7,0.394,0.417,0.526,48.7,50.9,12.3,7.3,0.490,15.5,31.5,0.267
Lipscomb,2014-2015,31,14,17,0.452,-10.82,-5.15,,7,7,,10,3,,4,14,,2232,2322,,69.2,107.0,0.467,0.411,0.559,50.4,58.1,9.1,12.3,0.526,16.3,29.5,0.313
Little Rock,2014-2015,31,13,18,0.419,-5.38,-3.81,,8,12,,9,7,,3,9,,2146,2180,,65.5,104.4,0.402,0.357,0.542,51.8,52.1,6.9,7.5,0.510,17.2,31.1,0.272
Long Beach State,2014-2015,33,16,17,0.485,1.64,4.16,,10,6,,10,2,,4,13,,2188,2221,,65.8,101.6,0.368,0.379,0.525,51.1,54.9,10.0,10.8,0.487,17.9,34.1,0.259
Long Island University,2014-2015,30,12,18,0.400,-9.09,-5.32,,8,10,,5,6,,6,9,,2022,2135,,68.1,101.9,0.356,0.333,0.520,50.5,51.6,8.7,11.6,0.484,15.7,31.0,0.249
Longwood,2014-2015,34,11,23,0.324,-12.96,-5.53,,5,13,,6,7,,2,14,,2311,2491,,67.7,106.6,0.450,0.366,0.556,54.3,55.7,12.1,10.4,0.522,18.4,35.4,0.306
Louisiana,2014-2015,36,22,14,0.611,0.82,-3.61,,13,7,,12,4,,8,8,,2789,2520,,71.6,97.1,0.364,0.298,0.510,45.6,42.9,9.5,8.9,0.474,16.4,27.5,0.249
Louisiana State NCAA,2014-2015,33,22,11,0.667,11.39,5.63,,11,7,,13,4,,8,3,,2423,2233,,69.6,95.0,0.294,0.292,0.477,48.5,46.8,11.2,8.8,0.447,16.1,32.9,0.195
Louisiana Tech,2014-2015,36,27,9,0.750,5.75,-1.34,,15,3,,17,0,,9,8,,2632,2362,,67.9,95.9,0.312,0.291,0.503,53.1,49.9,8.9,8.9,0.470,19.3,35.0,0.215
Louisiana-Monroe,2014-2015,38,24,14,0.632,-1.99,-2.88,,14,6,,14,4,,9,7,,2454,2299,,63.5,94.1,0.288,0.353,0.478,47.7,51.2,8.3,7.9,0.440,15.5,29.4,0.207
Louisville NCAA,2014-2015,36,27,9,0.750,18.12,8.98,,12,6,,15,4,,7,3,,2483,2154,,65.5,90.7,0.333,0.318,0.475,48.2,55.3,8.7,7.1,0.440,18.2,30.8,0.220
Loyola (IL),2014-2015,37,24,13,0.649,2.35,0.46,,8,10,,13,6,,8,6,,2324,2235,,60.4,99.7,0.291,0.372,0.519,51.0,54.0,10.5,10.1,0.492,17.7,32.2,0.197
Loyola (MD),2014-2015,30,11,19,0.367,-10.75,-3.38,,7,11,,7,6,,3,13,,1764,1985,,62.2,103.7,0.449,0.330,0.536,49.1,53.0,9.5,13.9,0.497,15.4,28.5,0.306
Loyola Marymount,2014-2015,31,8,23,0.258,-4.13,5.28,,4,14,,5,9,,2,11,,1928,2188,,62.9,111.3,0.342,0.387,0.563,50.4,67.2,11.5,9.0,0.533,15.5,33.8,0.242
Maine,2014-2015,30,3,27,0.100,-17.80,-3.40,,2,14,,2,9,,1,17,,1812,2244,,66.3,111.9,0.367,0.365,0.583,55.1,57.0,11.6,10.0,0.559,16.6,31.8,0.251
Manhattan NCAA,2014-2015,33,19,14,0.576,-1.34,-3.34,,13,7,,9,2,,5,9,,2300,2234,,68.2,97.8,0.523,0.272,0.532,51.4,59.8,9.9,11.5,0.481,20.6,33.1,0.365
Marist,2014-2015,32,7,25,0.219,-10.55,-2.93,,5,15,,3,9,,2,13,,1957,2201,,66.4,103.5,0.367,0.345,0.532,57.1,57.1,10.8,10.0,0.496,17.6,35.5,0.257
Marquette,2014-2015,32,13,19,0.406,7.08,9.02,,4,14,,9,8,,1,9,,2083,2145,,64.6,102.9,0.303,0.364,0.525,53.4,62.7,9.6,11.3,0.492,17.6,36.4,0.217
Marshall,2014-2015,32,11,21,0.344,-6.45,-0.22,,7,11,,10,7,,1,12,,2137,2288,,71.0,100.3,0.358,0.355,0.510,51.4,53.8,11.3,8.6,0.484,16.2,32.1,0.227
Maryland NCAA,2014-2015,35,28,7,0.800,13.32,7.63,,14,4,,18,1,,6,4,,2417,2218,,64.7,97.3,0.281,0.375,0.483,48.9,48.1,8.8,9.6,0.455,14.5,30.5,0.186
Maryland-Baltimore County,2014-2015,30,4,26,0.133,-16.17,-5.14,,2,14,,2,11,,2,15,,1682,2013,,64.4,103.7,0.330,0.350,0.542,53.5,56.7,13.5,9.5,0.512,17.1,30.5,0.231
Maryland-Eastern Shore,2014-2015,33,18,15,0.545,-6.55,-6.94,,11,5,,7,3,,11,9,,2229,2216,,65.1,102.7,0.411,0.389,0.544,48.3,52.7,10.6,9.5,0.511,18.4,31.9,0.279
Massachusetts,2014-2015,32,17,15,0.531,3.59,4.69,,10,8,,10,5,,5,8,,2220,2255,,68.3,102.3,0.352,0.294,0.519,48.5,56.3,10.5,10.7,0.487,15.1,31.2,0.239
Massachusetts-Lowell,2014-2015,29,12,17,0.414,-11.21,-4.32,,6,10,,6,5,,6,12,,1780,1928,,64.5,101.7,0.332,0.394,0.559,54.9,57.9,9.0,10.9,0.534,20.2,29.6,0.227
McNeese State,2014-2015,31,15,16,0.484,-10.05,-5.42,,8,10,,11,5,,3,10,,2154,2210,,66.0,107.1,0.339,0.346,0.540,50.9,57.0,8.7,8.9,0.511,15.9,34.8,0.231
Memphis,2014-2015,32,18,14,0.563,7.15,2.90,,10,8,,12,6,,4,5,,2155,2019,,65.6,95.4,0.387,0.309,0.488,47.0,54.2,11.2,8.6,0.444,16.4,31.6,0.267
Mercer,2014-2015,35,19,16,0.543,-2.01,-4.10,,12,6,,12,4,,5,9,,2334,2196,,61.2,100.4,0.318,0.405,0.510,49.2,57.2,8.6,10.0,0.483,16.5,32.2,0.210
Miami (FL),2014-2015,38,25,13,0.658,12.00,7.05,,10,8,,12,6,,8,4,,2592,2404,,62.5,99.5,0.285,0.340,0.501,49.4,50.2,7.9,10.3,0.476,14.8,29.3,0.188
Miami (OH),2014-2015,32,13,19,0.406,-3.75,0.31,,8,10,,10,7,,3,10,,2123,2226,,65.4,104.7,0.421,0.409,0.561,51.9,52.6,9.1,8.3,0.528,18.1,29.3,0.291
Michigan,2014-2015,32,16,16,0.500,9.56,9.59,,8,10,,12,6,,2,8,,2071,2048,,60.7,103.0,0.261,0.356,0.535,53.0,53.7,7.1,9.2,0.510,16.8,30.7,0.182
Michigan State NCAA,2014-2015,39,27,12,0.692,17.46,10.00,,12,6,,12,4,,7,4,,2773,2482,,63.0,98.2,0.390,0.338,0.498,46.1,49.1,8.6,7.8,0.449,14.3,27.0,0.281
Middle Tennessee,2014-2015,36,19,17,0.528,0.21,-0.39,,9,9,,12,4,,4,10,,2285,2247,,62.1,98.2,0.415,0.324,0.533,47.9,54.1,9.7,11.7,0.496,18.3,25.8,0.284
Milwaukee,2014-2015,30,14,16,0.467,-4.85,0.15,,9,7,,10,4,,3,11,,1963,2077,,65.4,105.9,0.311,0.282,0.538,50.6,48.1,10.7,10.4,0.506,14.2,28.8,0.222
Minnesota,2014-2015,33,18,15,0.545,12.34,7.21,,6,12,,13,5,,3,8,,2449,2233,,68.2,98.5,0.339,0.368,0.536,51.9,62.3,9.3,11.5,0.503,21.0,33.7,0.238
Mississippi NCAA,2014-2015,34,21,13,0.618,11.39,7.01,,11,7,,9,7,,8,4,,2475,2326,,67.0,101.4,0.412,0.401,0.516,48.2,63.5,7.3,9.1,0.476,16.0,31.4,0.282
Mississippi State,2014-2015,32,13,19,0.406,2.53,4.72,,6,12,,9,8,,3,8,,1977,2032,,64.1,99.1,0.363,0.374,0.506,48.1,52.3,10.7,10.4,0.478,16.2,30.9,0.231
Mississippi Valley State,2014-2015,32,6,26,0.188,-23.94,-7.78,,5,13,,3,6,,2,17,,2045,2562,,71.0,111.4,0.367,0.341,0.569,55.8,51.8,10.5,9.7,0.545,17.5,39.6,0.247
Missouri,2014-2015,32,9,23,0.281,1.13,9.26,,3,15,,8,8,,1,10,,1935,2173,,63.4,106.3,0.435,0.355,0.533,51.8,51.9,9.3,10.1,0.490,14.8,32.9,0.305
Missouri State,2014-2015,31,11,20,0.355,-4.92,1.67,,5,13,,8,6,,3,11,,1850,1989,,61.1,103.3,0.366,0.341,0.525,49.6,55.4,10.1,8.2,0.487,14.7,29.8,0.259
Monmouth,2014-2015,33,18,15,0.545,-2.18,-2.91,,13,7,,8,7,,9,7,,2134,2110,,64.1,98.6,0.372,0.424,0.510,51.2,58.0,9.6,10.7,0.472,18.1,33.6,0.255
Montana,2014-2015,33,20,13,0.606,-1.75,-3.78,,14,4,,13,4,,7,9,,2347,2219,,63.2,102.5,0.425,0.378,0.546,49.9,52.5,8.9,9.0,0.504,17.8,28.3,0.305
Montana State,2014-2015,30,7,23,0.233,-12.91,-3.50,,4,14,,5,9,,2,14,,1917,2152,,66.4,108.1,0.441,0.295,0.560,50.7,54.3,10.5,13.2,0.520,15.3,28.3,0.315
Morehead State,2014-2015,34,17,17,0.500,-0.66,-3.31,,10,6,,7,6,,7,9,,2420,2255,,67.0,98.3,0.551,0.325,0.541,46.6,56.3,8.5,12.7,0.489,19.6,27.4,0.387
Morgan State,2014-2015,31,7,24,0.226,-16.19,-6.48,,5,11,,5,5,,1,17,,1898,2199,,65.6,107.6,0.432,0.304,0.569,52.2,49.9,7.0,9.2,0.533,18.6,34.0,0.305
Mount St. Mary's,2014-2015,30,15,15,0.500,-6.14,-4.40,,11,7,,9,4,,5,11,,1893,1945,,63.1,100.6,0.356,0.295,0.527,51.7,48.7,9.8,8.6,0.496,18.2,32.4,0.240
Murray State,2014-2015,35,29,6,0.829,7.13,-2.81,,16,0,,15,1,,12,2,,2764,2367,,67.5,99.5,0.367,0.343,0.509,47.3,51.5,8.2,7.8,0.467,16.6,32.0,0.262
Navy,2014-2015,32,13,19,0.406,-7.87,-3.61,,8,10,,8,8,,4,10,,1952,2059,,61.5,104.6,0.356,0.378,0.558,50.4,60.6,9.6,8.9,0.527,18.0,29.2,0.252
NC State NCAA,2014-2015,36,22,14,0.611,14.11,9.72,,10,8,,14,6,,5,5,,2525,2367,,64.5,101.2,0.347,0.313,0.495,47.7,51.5,8.2,10.1,0.455,12.7,30.1,0.244
Nebraska,2014-2015,31,13,18,0.419,5.90,7.58,,5,13,,10,6,,1,11,,1905,1957,,63.8,97.3,0.385,0.382,0.508,51.5,49.3,9.1,9.2,0.468,17.7,30.2,0.267
Nevada,2014-2015,31,9,22,0.290,-6.03,1.08,,5,13,,7,8,,2,11,,1874,2061,,63.8,103.8,0.395,0.341,0.507,46.0,56.2,9.6,10.7,0.471,13.3,32.0,0.262
Nevada-Las Vegas,2014-2015,33,18,15,0.545,5.41,3.38,,8,10,,13,4,,4,8,,2250,2125,,65.1,97.8,0.291,0.305,0.478,51.0,51.2,8.0,8.8,0.447,13.8,31.9,0.194
New Hampshire,2014-2015,32,19,13,0.594,-3.76,-6.29,,11,5,,12,3,,7,10,,2148,1973,,64.5,93.7,0.400,0.330,0.497,46.6,41.4,8.5,6.8,0.454,16.0,22.4,0.276
New Mexico,2014-2015,31,15,16,0.484,2.80,1.03,,7,11,,10,5,,4,8,,1921,1866,,61.9,96.1,0.329,0.417,0.504,46.3,59.7,9.7,9.3,0.467,16.3,26.3,0.231
New Mexico State NCAA,2014-2015,34,23,11,0.676,3.71,-3.67,,13,1,,15,2,,6,8,,2316,2033,,62.9,94.3,0.322,0.237,0.497,45.1,49.1,8.6,5.9,0.461,18.0,30.5,0.223
New Orleans,2014-2015,29,11,18,0.379,-11.86,-6.36,,6,12,,8,4,,2,13,,2062,2133,,70.0,104.2,0.440,0.309,0.564,48.6,49.7,10.7,10.3,0.539,19.1,31.8,0.285
Niagara,2014-2015,30,8,22,0.267,-9.27,-1.80,,7,13,,4,10,,4,10,,1930,2154,,65.5,108.8,0.363,0.351,0.568,49.9,58.1,9.6,11.6,0.537,15.9,29.5,0.256
Nicholls State,2014-2015,29,10,19,0.345,-15.84,-5.30,,7,11,,7,6,,3,12,,1885,2117,,68.4,105.8,0.498,0.318,0.544,51.0,48.6,12.2,9.5,0.494,17.2,33.9,0.356
NJIT,2014-2015,33,21,12,0.636,-3.21,-4.07,,,,,15,2,,6,10,,2368,2229,,67.3,100.4,0.425,0.356,0.515,50.4,50.4,10.1,9.7,0.462,16.8,32.6,0.314
Norfolk State,2014-2015,34,20,14,0.588,-4.66,-6.35,,12,4,,10,3,,7,10,,2385,2254,,65.4,99.9,0.391,0.402,0.510,46.3,54.5,8.6,9.3,0.477,16.1,30.1,0.256
North Carolina NCAA,2014-2015,38,26,12,0.684,20.63,11.76,,11,7,,10,5,,7,4,,2953,2616,,69.2,98.9,0.378,0.368,0.497,44.8,52.4,9.6,8.2,0.454,15.1,31.2,0.265
North Carolina A&T,2014-2015,32,9,23,0.281,-16.76,-8.02,,6,10,,7,5,,2,15,,1884,2112,,63.3,103.9,0.406,0.362,0.526,50.2,56.7,11.6,7.4,0.489,16.3,34.7,0.277
North Carolina Central,2014-2015,33,25,8,0.758,0.66,-8.67,,16,0,,12,0,,9,7,,2278,1821,,62.6,87.8,0.422,0.350,0.460,46.9,46.1,8.3,8.6,0.410,18.2,29.7,0.285
North Dakota,2014-2015,30,8,22,0.267,-12.16,-3.73,,4,14,,3,9,,4,12,,2032,2201,,68.2,106.7,0.414,0.299,0.559,52.6,51.9,9.4,9.4,0.522,16.9,29.2,0.294
North Dakota State NCAA,2014-2015,33,23,10,0.697,-1.72,-3.63,,12,4,,14,0,,5,8,,2141,2057,,61.9,99.6,0.304,0.335,0.521,48.7,51.3,7.3,7.2,0.483,14.9,23.1,0.225
North Florida NCAA,2014-2015,35,23,12,0.657,-0.82,-5.94,,12,2,,12,2,,9,9,,2651,2385,,67.7,100.7,0.328,0.278,0.508,49.3,47.0,9.7,8.6,0.476,15.3,31.3,0.222
North Texas,2014-2015,31,14,17,0.452,-4.95,-0.71,,8,10,,11,6,,3,10,,2025,2113,,67.0,101.3,0.366,0.398,0.521,50.5,50.8,10.3,8.5,0.488,17.3,32.5,0.247
Northeastern NCAA,2014-2015,35,23,12,0.657,2.03,-1.34,,12,6,,9,3,,8,7,,2397,2279,,63.5,101.5,0.250,0.287,0.522,45.8,49.9,11.1,9.8,0.498,13.8,25.2,0.172
Northern Arizona,2014-2015,38,23,15,0.605,-3.48,-4.13,,13,5,,13,2,,8,12,,2606,2556,,65.3,102.1,0.381,0.330,0.524,46.0,45.5,8.2,9.2,0.482,14.6,26.3,0.274
Northern Colorado,2014-2015,30,15,15,0.500,-6.82,-6.21,,10,8,,12,3,,3,11,,2242,2203,,64.1,112.7,0.407,0.391,0.583,50.5,55.1,6.7,9.5,0.552,17.4,34.1,0.286
Northern Illinois,2014-2015,30,14,16,0.467,-1.79,-0.14,,8,10,,10,5,,4,11,,1971,1989,,64.0,102.3,0.401,0.432,0.548,47.3,54.5,10.5,10.4,0.513,18.7,30.3,0.278
Northern Iowa NCAA,2014-2015,35,31,4,0.886,12.54,2.00,,16,2,,16,0,,9,3,,2281,1912,,57.4,93.8,0.270,0.379,0.489,48.1,48.5,8.2,8.5,0.456,16.7,26.9,0.192
Northern Kentucky,2014-2015,30,13,17,0.433,-6.85,-4.49,,7,7,,9,6,,4,11,,2117,2079,,65.1,105.6,0.450,0.365,0.539,49.9,49.7,8.4,9.8,0.493,14.4,29.3,0.324
Northwestern,2014-2015,32,15,17,0.469,6.11,7.20,,6,12,,11,7,,3,8,,2031,2066,,60.5,104.7,0.328,0.361,0.514,50.5,59.5,8.5,7.8,0.484,13.2,30.9,0.219
Northwestern State,2014-2015,32,19,13,0.594,-5.48,-4.52,,13,5,,11,4,,7,8,,2687,2656,,75.1,110.5,0.356,0.307,0.562,53.8,53.7,7.9,8.2,0.532,17.3,38.4,0.250
Notre Dame NCAA,2014-2015,38,32,6,0.842,19.23,7.02,,14,4,,17,2,,7,2,,2963,2499,,63.7,101.6,0.241,0.315,0.506,50.2,50.0,8.0,7.2,0.479,14.7,32.2,0.172
Oakland,2014-2015,33,16,17,0.485,-1.28,1.27,,11,5,,12,4,,4,12,,2450,2482,,66.7,110.3,0.341,0.357,0.563,49.9,57.5,11.2,8.3,0.534,14.2,29.9,0.242
Ohio,2014-2015,30,10,20,0.333,-4.15,0.45,,5,13,,8,7,,1,11,,2028,2166,,67.2,106.9,0.322,0.346,0.529,51.7,46.6,9.3,8.2,0.493,13.3,30.5,0.235
Ohio State NCAA,2014-2015,35,24,11,0.686,19.68,7.37,,11,7,,18,2,,4,6,,2635,2204,,66.0,94.7,0.278,0.377,0.497,48.5,57.5,7.7,7.4,0.464,18.5,32.0,0.196
Oklahoma NCAA,2014-2015,35,24,11,0.686,18.65,9.94,,12,6,,14,1,,5,6,,2501,2196,,67.4,92.4,0.284,0.345,0.470,48.9,49.4,9.4,9.7,0.441,16.7,31.4,0.186
Oklahoma State NCAA,2014-2015,32,18,14,0.563,12.95,9.63,,8,10,,12,4,,3,8,,2160,2011,,64.6,96.5,0.417,0.322,0.502,51.4,52.4,9.3,11.0,0.458,17.9,31.9,0.286
Old Dominion,2014-2015,35,27,8,0.771,7.68,-0.15,,13,5,,20,0,,5,5,,2273,1999,,61.1,92.9,0.408,0.390,0.499,46.1,50.3,7.7,7.4,0.461,18.4,26.9,0.269
Omaha,2014-2015,29,12,17,0.414,-7.18,-5.14,,5,11,,7,6,,5,11,,2226,2256,,73.4,105.1,0.388,0.345,0.567,49.9,57.0,8.6,9.0,0.530,18.1,28.9,0.284
Oral Roberts,2014-2015,34,19,15,0.559,-3.83,-1.99,,10,6,,12,2,,5,11,,2377,2343,,66.4,103.0,0.363,0.307,0.537,50.3,46.2,8.7,8.9,0.502,16.9,30.3,0.257
Oregon NCAA,2014-2015,36,26,10,0.722,11.43,7.65,,13,5,,17,2,,6,4,,2713,2550,,68.0,102.7,0.346,0.330,0.513,49.1,47.6,8.1,6.8,0.477,14.2,31.1,0.241
Oregon State,2014-2015,31,17,14,0.548,5.93,4.97,,8,10,,15,2,,2,9,,1887,1834,,62.1,94.9,0.450,0.408,0.506,51.8,60.4,9.8,9.0,0.447,20.1,32.4,0.333
Pacific,2014-2015,31,12,19,0.387,-3.19,3.31,,4,14,,6,8,,5,8,,1996,2115,,62.0,108.6,0.437,0.365,0.551,48.0,59.3,8.2,12.0,0.510,14.2,30.1,0.312
Penn State,2014-2015,34,18,16,0.529,7.77,7.10,,4,14,,10,6,,3,8,,2273,2250,,65.8,99.1,0.415,0.333,0.500,50.3,52.5,8.4,10.1,0.453,15.3,31.0,0.291
Pennsylvania,2014-2015,28,9,19,0.321,-8.32,-1.36,,4,10,,4,9,,5,10,,1687,1882,,63.2,106.0,0.398,0.371,0.549,49.6,58.2,10.8,12.0,0.512,15.8,29.1,0.282
Pepperdine,2014-2015,32,18,14,0.563,3.86,2.80,,10,8,,10,5,,7,7,,2020,1972,,64.2,95.9,0.338,0.302,0.488,50.9,54.9,10.4,8.8,0.454,16.2,32.2,0.225
Pittsburgh,2014-2015,34,19,15,0.559,8.45,7.36,,8,10,,14,4,,2,8,,2279,2230,,61.2,106.1,0.375,0.314,0.540,48.5,54.6,7.8,8.3,0.503,15.1,31.2,0.266
Portland,2014-2015,33,17,16,0.515,3.06,2.67,,7,11,,9,7,,5,7,,2315,2253,,64.6,104.1,0.360,0.325,0.529,47.2,48.8,10.0,8.0,0.488,15.0,29.7,0.263
Portland State,2014-2015,29,15,14,0.517,-7.75,-4.86,,9,9,,9,4,,6,9,,2083,2098,,67.2,107.1,0.309,0.339,0.552,52.3,57.2,8.4,7.9,0.520,15.9,32.1,0.226
Prairie View,2014-2015,33,15,18,0.455,-10.86,-8.20,,12,6,,7,3,,7,12,,2211,2280,,69.2,99.8,0.510,0.305,0.524,54.2,50.6,9.5,9.6,0.482,20.3,39.7,0.339
Presbyterian,2014-2015,32,10,22,0.313,-16.26,-4.51,,6,12,,7,8,,3,11,,1978,2214,,63.3,109.4,0.280,0.426,0.547,50.9,58.5,10.9,7.4,0.523,14.7,32.8,0.194
Princeton,2014-2015,30,16,14,0.533,-1.34,-2.92,,9,5,,11,3,,4,9,,2066,1972,,65.0,101.1,0.411,0.300,0.533,51.2,47.5,9.1,13.3,0.492,16.3,26.0,0.291
Providence NCAA,2014-2015,34,22,12,0.647,13.71,9.50,,11,7,,13,4,,5,6,,2370,2227,,65.7,99.0,0.393,0.363,0.520,47.1,54.1,8.7,8.0,0.482,17.1,29.0,0.271
Purdue NCAA,2014-2015,34,21,13,0.618,12.93,7.64,,12,6,,14,3,,4,6,,2375,2195,,65.0,98.3,0.384,0.305,0.497,46.5,51.0,10.6,8.8,0.454,15.1,30.9,0.266
Purdue Fort Wayne,2014-2015,31,16,15,0.516,-3.13,-3.41,,9,7,,10,5,,6,9,,2171,2081,,65.4,102.6,0.264,0.341,0.534,49.7,47.9,8.1,9.2,0.506,15.0,26.4,0.189
Quinnipiac,2014-2015,30,15,15,0.500,-1.46,-3.66,,9,11,,10,7,,5,7,,2092,2026,,66.5,99.1,0.334,0.308,0.489,42.1,51.2,9.7,7.8,0.452,12.1,26.5,0.230
Radford,2014-2015,34,22,12,0.647,-3.89,-5.53,,12,6,,12,3,,8,8,,2476,2301,,66.1,100.8,0.349,0.286,0.513,47.9,44.8,9.8,8.8,0.476,16.1,31.7,0.244
Rhode Island,2014-2015,33,23,10,0.697,9.31,2.87,,13,5,,14,2,,7,5,,2232,1986,,66.5,90.1,0.457,0.268,0.483,47.8,48.8,9.9,10.6,0.437,19.0,29.0,0.302
Rice,2014-2015,32,12,20,0.375,-2.86,-0.79,,8,10,,7,7,,4,10,,2052,2107,,62.8,102.1,0.398,0.330,0.526,51.2,58.4,10.6,13.6,0.494,16.8,31.3,0.262
Richmond,2014-2015,35,21,14,0.600,8.65,3.77,,12,6,,16,4,,4,9,,2313,2142,,61.9,96.8,0.335,0.293,0.501,54.6,42.6,7.4,9.0,0.460,17.9,33.3,0.239
Rider,2014-2015,33,21,12,0.636,-1.60,-3.11,,15,5,,10,3,,11,5,,2153,2103,,64.6,97.6,0.377,0.384,0.521,49.7,56.8,10.0,7.9,0.475,18.8,29.6,0.278
Robert Morris NCAA,2014-2015,35,20,15,0.571,-3.02,-3.50,,12,6,,10,6,,8,8,,2414,2397,,66.7,101.9,0.376,0.364,0.524,52.1,62.2,9.5,9.1,0.493,18.3,35.9,0.248
Rutgers,2014-2015,32,10,22,0.313,0.23,8.11,,2,16,,6,10,,2,10,,1898,2150,,64.9,103.5,0.320,0.376,0.526,51.0,56.4,9.9,8.5,0.498,15.6,31.4,0.216
Sacramento State,2014-2015,33,21,12,0.636,-4.62,-5.45,,13,5,,13,2,,7,9,,2342,2250,,63.5,107.3,0.323,0.370,0.560,51.7,59.1,8.5,9.4,0.529,17.1,32.1,0.232
Sacred Heart,2014-2015,32,15,17,0.469,-7.36,-5.97,,9,9,,10,5,,4,12,,2360,2367,,69.2,104.0,0.336,0.346,0.526,49.0,48.2,10.7,8.0,0.490,15.8,32.5,0.240
Saint Francis (PA),2014-2015,32,16,16,0.500,-5.68,-4.97,,9,9,,10,3,,6,13,,2061,2050,,63.8,99.7,0.301,0.357,0.522,52.2,48.1,9.2,9.5,0.490,17.5,30.7,0.214
Saint Joseph's,2014-2015,31,13,18,0.419,-0.23,2.58,,7,11,,10,5,,3,11,,1912,1999,,64.1,99.1,0.313,0.336,0.511,49.9,57.3,9.5,9.2,0.483,16.4,30.4,0.209
Saint Louis,2014-2015,32,11,21,0.344,-5.38,2.43,,3,15,,9,9,,1,10,,1912,2122,,63.7,103.3,0.436,0.331,0.547,52.8,57.6,10.7,13.2,0.513,18.4,31.8,0.295
Saint Mary's (CA),2014-2015,31,21,10,0.677,8.68,3.78,,13,5,,14,5,,7,4,,2141,1984,,62.5,100.8,0.330,0.319,0.517,44.7,55.4,9.6,8.9,0.481,13.6,24.4,0.234
Saint Peter's,2014-2015,34,16,18,0.471,-2.95,-3.92,,8,12,,7,6,,7,10,,2081,2048,,61.4,96.7,0.458,0.363,0.508,49.9,52.0,9.5,10.2,0.452,18.0,30.5,0.334
Sam Houston,2014-2015,35,26,9,0.743,2.97,-6.03,,15,3,,16,2,,8,5,,2592,2101,,67.3,88.3,0.402,0.291,0.475,45.0,57.0,8.8,9.4,0.436,18.5,26.6,0.260
Samford,2014-2015,32,13,19,0.406,-9.41,-5.57,,6,12,,8,6,,4,11,,2216,2301,,67.2,106.6,0.459,0.314,0.563,52.0,58.8,9.7,11.6,0.531,18.4,33.4,0.309
San Diego,2014-2015,31,15,16,0.484,5.03,3.47,,8,10,,9,4,,4,8,,2006,1949,,63.3,98.5,0.416,0.278,0.520,50.8,51.3,8.4,10.2,0.478,18.2,31.3,0.289
San Diego State NCAA,2014-2015,36,27,9,0.750,11.81,4.24,,14,4,,16,1,,6,5,,2226,1939,,60.8,87.7,0.252,0.321,0.465,47.6,46.4,9.0,10.5,0.433,18.4,29.7,0.175
