School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Jacksonville State,2015-2016,31,8,23,0.258,-10.26,-3.95,,4,12,,5,10,,2,12,,2100,2234,,66.6,107.7,0.419,0.322,0.553,53.9,48.7,6.7,7.9,0.518,16.1,33.2,0.290
James Madison,2015-2016,32,21,11,0.656,6.17,0.50,,11,7,,12,6,,9,3,,2405,2197,,67.9,99.2,0.365,0.424,0.500,47.7,52.0,8.2,7.0,0.458,13.5,26.7,0.257
Kansas NCAA,2015-2016,38,33,5,0.868,23.87,11.22,,15,3,,16,0,,7,3,,3089,2570,,69.7,95.7,0.371,0.330,0.497,46.1,47.3,9.2,8.5,0.450,15.9,27.4,0.269
Kansas City,2015-2016,31,12,19,0.387,-6.31,-2.24,,4,10,,9,4,,2,13,,2152,2240,,67.7,106.3,0.439,0.381,0.544,49.6,58.0,8.4,10.1,0.496,15.5,31.3,0.322
Kansas State,2015-2016,33,17,16,0.515,12.31,9.79,,5,13,,12,5,,2,9,,2334,2251,,67.5,99.2,0.404,0.363,0.528,47.5,57.7,10.0,10.4,0.490,18.1,31.0,0.278
Kennesaw State,2015-2016,31,11,20,0.355,-8.58,-1.61,,7,7,,8,6,,3,14,,2239,2399,,70.4,109.4,0.373,0.351,0.556,52.9,48.4,9.5,7.7,0.526,15.6,34.5,0.256
Kent State,2015-2016,32,19,13,0.594,-1.53,-1.47,,10,8,,13,3,,6,8,,2361,2317,,68.1,105.5,0.346,0.351,0.545,47.1,53.8,7.8,7.0,0.507,15.0,27.8,0.256
Kentucky NCAA,2015-2016,36,27,9,0.750,20.23,8.84,,13,5,,17,0,,4,7,,2861,2451,,68.1,99.0,0.407,0.296,0.493,46.4,40.4,6.3,7.5,0.445,15.0,31.7,0.286
La Salle,2015-2016,31,9,22,0.290,-6.09,4.65,,4,14,,7,9,,1,12,,1987,2279,,67.2,109.4,0.348,0.358,0.559,55.1,58.1,8.6,12.8,0.525,16.5,34.1,0.252
Lafayette,2015-2016,30,6,24,0.200,-15.00,-6.00,,3,15,,4,9,,2,15,,2142,2412,,69.7,112.1,0.351,0.364,0.562,55.5,52.8,8.7,10.2,0.529,14.3,32.9,0.254
Lamar,2015-2016,30,11,19,0.367,-14.69,-8.77,,3,15,,7,9,,4,10,,2263,2310,,73.8,104.4,0.460,0.346,0.546,49.0,60.5,9.1,8.4,0.504,17.2,31.3,0.323
Lehigh,2015-2016,32,17,15,0.531,-4.42,-5.20,,13,5,,10,5,,7,9,,2268,2210,,67.2,102.8,0.281,0.386,0.534,49.1,59.7,8.9,9.8,0.505,16.2,28.9,0.201
Liberty,2015-2016,32,13,19,0.406,-10.42,-3.73,,10,8,,8,6,,5,9,,2070,2188,,64.8,105.4,0.423,0.368,0.556,52.5,53.4,10.6,7.7,0.522,16.5,27.9,0.293
Lipscomb,2015-2016,33,12,21,0.364,-8.85,-3.81,,7,7,,6,9,,5,9,,2590,2689,,73.8,108.8,0.357,0.401,0.559,51.4,57.2,9.0,11.4,0.522,15.5,30.1,0.263
Little Rock NCAA,2015-2016,35,30,5,0.857,7.12,-1.76,,17,3,,14,0,,12,4,,2487,2129,,64.5,93.4,0.371,0.395,0.496,49.9,52.4,6.1,7.6,0.456,18.5,28.8,0.254
Long Beach State,2015-2016,35,20,15,0.571,4.09,4.57,,12,4,,11,2,,6,10,,2613,2568,,70.7,102.7,0.386,0.369,0.538,51.7,54.9,7.5,9.9,0.505,17.2,30.4,0.263
Long Island University,2015-2016,31,16,15,0.516,-11.79,-11.01,,9,9,,8,6,,8,9,,2362,2386,,73.0,104.2,0.380,0.316,0.544,49.9,55.1,7.9,8.2,0.509,17.1,31.1,0.267
Longwood,2015-2016,33,10,23,0.303,-11.42,-5.15,,5,13,,5,8,,4,12,,2397,2503,,69.8,107.8,0.352,0.429,0.560,48.4,57.1,10.3,7.4,0.526,15.4,27.5,0.257
Louisiana,2015-2016,34,19,15,0.559,2.62,-1.94,,12,8,,13,3,,5,11,,2706,2476,,71.6,100.9,0.358,0.300,0.525,44.6,42.5,7.8,9.1,0.489,14.7,25.9,0.250
Louisiana State,2015-2016,33,19,14,0.576,8.79,7.00,,11,7,,15,3,,3,8,,2602,2543,,72.9,104.9,0.334,0.371,0.543,50.0,49.2,8.1,8.0,0.518,16.2,29.8,0.223
Louisiana Tech,2015-2016,33,23,10,0.697,-0.07,-4.40,,12,6,,16,1,,7,7,,2624,2395,,72.9,97.7,0.334,0.332,0.512,49.8,51.0,7.7,8.0,0.480,16.9,28.7,0.228
Louisiana-Monroe,2015-2016,34,20,14,0.588,-0.18,-1.46,,15,5,,13,0,,6,11,,2471,2360,,66.5,102.1,0.318,0.381,0.511,48.9,47.3,8.0,7.6,0.475,14.9,31.0,0.226
Louisville,2015-2016,31,23,8,0.742,21.57,7.74,,12,6,,18,1,,4,7,,2324,1895,,66.4,92.1,0.405,0.353,0.492,45.3,51.5,8.2,6.9,0.447,18.7,29.2,0.278
Loyola (IL),2015-2016,32,15,17,0.469,-0.70,1.11,,7,11,,9,7,,4,7,,2059,2082,,65.5,98.1,0.356,0.339,0.531,53.5,55.5,8.9,10.7,0.492,19.4,30.2,0.258
Loyola (MD),2015-2016,30,9,21,0.300,-10.90,-5.24,,8,10,,5,9,,4,12,,2090,2260,,67.4,109.1,0.409,0.327,0.554,49.9,53.6,8.7,11.1,0.520,14.7,30.6,0.284
Loyola Marymount,2015-2016,31,14,17,0.452,-3.63,0.87,,6,12,,8,6,,5,10,,2208,2319,,68.0,107.9,0.425,0.396,0.572,52.5,64.4,7.9,8.8,0.534,17.7,31.7,0.308
Maine,2015-2016,30,8,22,0.267,-17.39,-6.49,,4,12,,5,8,,3,14,,2279,2606,,77.8,110.3,0.380,0.315,0.587,53.5,57.3,10.7,11.5,0.555,18.2,32.3,0.276
Manhattan,2015-2016,31,13,18,0.419,-7.48,-3.12,,9,11,,8,6,,4,11,,2133,2268,,69.0,104.8,0.468,0.318,0.565,54.9,60.3,9.3,10.4,0.522,19.6,32.5,0.337
Marist,2015-2016,30,7,23,0.233,-11.69,-4.52,,4,16,,4,10,,2,12,,2145,2360,,69.0,112.1,0.366,0.351,0.566,54.1,53.8,9.1,8.9,0.536,14.6,32.0,0.257
Marquette,2015-2016,33,20,13,0.606,7.66,5.57,,8,10,,12,7,,5,5,,2517,2448,,72.4,101.0,0.280,0.346,0.521,50.0,60.3,9.5,8.2,0.487,16.4,30.7,0.207
Marshall,2015-2016,33,17,16,0.515,0.83,-0.30,,12,6,,10,4,,5,9,,2838,2801,,77.6,108.6,0.359,0.298,0.554,52.1,45.0,8.4,7.1,0.523,14.7,30.9,0.251
Maryland NCAA,2015-2016,36,27,9,0.750,16.71,8.31,,12,6,,16,1,,4,6,,2725,2400,,67.3,98.7,0.270,0.350,0.496,48.1,46.8,9.0,8.1,0.463,14.4,29.1,0.192
Maryland-Baltimore County,2015-2016,32,7,25,0.219,-15.37,-6.87,,3,13,,4,9,,3,15,,2307,2579,,70.7,113.0,0.388,0.367,0.598,52.9,53.9,9.0,8.6,0.566,17.0,28.9,0.284
Maryland-Eastern Shore,2015-2016,32,10,22,0.313,-14.23,-6.17,,7,9,,7,4,,3,17,,2178,2399,,68.3,108.5,0.489,0.386,0.568,48.6,55.2,9.6,9.9,0.529,16.6,28.6,0.342
Massachusetts,2015-2016,32,14,18,0.438,0.64,2.96,,6,12,,9,7,,3,9,,2353,2427,,71.8,104.1,0.402,0.356,0.528,52.1,57.0,7.9,9.2,0.483,14.8,30.4,0.294
Massachusetts-Lowell,2015-2016,29,11,18,0.379,-13.59,-6.17,,7,9,,6,6,,5,12,,2221,2401,,74.3,110.5,0.374,0.352,0.574,53.4,48.0,11.0,8.1,0.543,16.6,32.6,0.265
McNeese State,2015-2016,29,9,20,0.310,-15.24,-6.74,,7,11,,7,6,,2,13,,2083,2301,,70.5,110.2,0.371,0.309,0.548,52.7,55.0,8.8,8.3,0.518,13.8,33.0,0.253
Memphis,2015-2016,34,19,15,0.559,9.84,3.58,,8,10,,14,6,,2,8,,2603,2390,,73.5,94.9,0.384,0.323,0.490,48.6,52.2,9.1,10.9,0.449,16.4,29.6,0.260
Mercer,2015-2016,34,19,15,0.559,-3.11,-4.55,,8,10,,10,3,,3,11,,2446,2339,,65.7,102.4,0.328,0.446,0.518,44.1,57.9,9.8,10.3,0.481,14.1,26.6,0.235
Miami (FL) NCAA,2015-2016,35,27,8,0.771,18.52,10.69,,13,5,,15,1,,6,5,,2633,2359,,66.2,101.5,0.291,0.304,0.516,48.3,46.0,8.0,6.9,0.483,15.0,28.9,0.209
Miami (OH),2015-2016,33,13,20,0.394,-5.91,-0.25,,6,12,,10,8,,3,11,,2089,2249,,65.6,104.0,0.381,0.423,0.552,52.0,56.4,8.1,8.4,0.510,18.3,30.8,0.285
Michigan NCAA,2015-2016,36,23,13,0.639,13.75,7.92,,10,8,,13,4,,4,6,,2656,2426,,65.7,102.2,0.268,0.363,0.539,50.8,52.7,6.1,9.9,0.511,16.1,26.3,0.194
Michigan State NCAA,2015-2016,35,29,6,0.829,22.59,6.94,,13,5,,14,2,,7,3,,2793,2245,,66.8,95.3,0.341,0.325,0.477,42.0,48.7,7.9,8.6,0.433,12.4,24.3,0.243
Middle Tennessee NCAA,2015-2016,35,25,10,0.714,2.66,-0.70,,13,5,,11,3,,8,5,,2539,2410,,69.1,99.3,0.417,0.349,0.529,48.6,50.8,8.5,7.7,0.494,17.1,25.4,0.279
Milwaukee,2015-2016,33,20,13,0.606,2.89,-2.02,,10,8,,9,4,,7,6,,2618,2391,,68.5,103.8,0.284,0.319,0.536,48.3,48.6,7.3,9.1,0.509,13.9,25.0,0.197
Minnesota,2015-2016,31,8,23,0.258,0.86,6.86,,2,16,,7,10,,0,9,,2108,2294,,68.4,106.9,0.342,0.344,0.552,52.3,58.4,8.0,10.2,0.517,15.5,29.2,0.249
Mississippi,2015-2016,32,20,12,0.625,7.91,4.81,,10,8,,12,2,,7,7,,2405,2306,,70.0,102.1,0.406,0.386,0.531,48.6,58.9,9.3,11.6,0.496,17.3,31.1,0.274
Mississippi State,2015-2016,31,14,17,0.452,8.18,6.02,,7,11,,10,5,,2,9,,2323,2256,,70.2,103.3,0.363,0.339,0.524,51.1,48.9,9.0,9.3,0.489,15.7,32.8,0.250
Mississippi Valley State,2015-2016,35,8,27,0.229,-19.86,-8.11,,6,12,,3,6,,3,19,,2293,2704,,71.3,106.5,0.352,0.383,0.538,54.3,52.0,9.0,9.6,0.510,16.3,34.6,0.236
Missouri,2015-2016,31,10,21,0.323,2.50,6.88,,3,15,,10,7,,0,11,,2126,2262,,69.3,105.3,0.408,0.392,0.529,51.0,56.4,8.4,11.4,0.490,14.0,29.8,0.284
Missouri State,2015-2016,32,13,19,0.406,-3.52,2.58,,8,10,,8,7,,4,8,,2153,2321,,69.1,104.1,0.346,0.356,0.541,50.5,57.3,9.4,6.5,0.510,15.5,27.9,0.242
Monmouth,2015-2016,36,28,8,0.778,5.29,-1.85,,17,3,,11,2,,13,4,,2861,2604,,73.9,97.2,0.372,0.418,0.502,50.3,50.1,7.9,10.1,0.461,17.2,30.7,0.259
Montana,2015-2016,33,21,12,0.636,-0.72,-4.29,,14,4,,12,2,,7,9,,2393,2225,,67.1,99.7,0.432,0.365,0.533,47.8,45.9,9.3,9.1,0.488,16.8,24.2,0.309
Montana State,2015-2016,31,14,17,0.452,-6.91,-5.35,,9,9,,8,3,,4,12,,2369,2411,,70.1,110.5,0.457,0.363,0.572,48.4,49.4,8.2,10.6,0.540,14.7,27.4,0.312
Morehead State,2015-2016,37,23,14,0.622,1.04,-1.65,,11,5,,14,2,,8,11,,2722,2553,,67.5,101.1,0.524,0.352,0.552,46.4,49.9,7.7,9.5,0.501,19.2,28.4,0.378
Morgan State,2015-2016,31,9,22,0.290,-12.57,-7.97,,6,10,,6,6,,2,15,,2089,2223,,69.1,102.9,0.375,0.320,0.537,52.5,53.8,8.1,10.2,0.506,17.9,33.8,0.254
Mount St. Mary's,2015-2016,33,14,19,0.424,-9.93,-7.99,,10,8,,9,3,,5,15,,2218,2282,,69.7,98.1,0.404,0.289,0.542,56.0,45.2,8.5,8.1,0.502,21.3,33.7,0.288
Murray State,2015-2016,31,17,14,0.548,-1.58,-3.06,,10,6,,10,4,,4,8,,2212,2093,,65.6,102.5,0.409,0.334,0.554,48.8,50.9,8.4,6.5,0.516,17.8,26.4,0.294
Navy,2015-2016,33,19,14,0.576,-4.99,-7.05,,9,9,,6,9,,11,4,,2230,2135,,64.9,98.2,0.389,0.415,0.526,46.5,58.3,9.0,7.5,0.486,17.8,27.0,0.274
NC State,2015-2016,33,16,17,0.485,9.83,9.04,,5,13,,11,7,,3,8,,2482,2456,,68.3,108.1,0.297,0.365,0.534,47.3,53.1,9.0,9.7,0.506,12.8,30.4,0.206
Nebraska,2015-2016,34,16,18,0.471,8.84,5.57,,6,12,,10,8,,3,8,,2456,2345,,67.1,102.0,0.397,0.340,0.541,48.6,53.6,7.8,9.5,0.501,17.1,28.1,0.285
Nevada,2015-2016,38,24,14,0.632,2.85,1.79,,10,8,,16,3,,5,10,,2878,2740,,72.3,97.8,0.388,0.350,0.496,48.7,55.6,8.0,7.2,0.457,15.0,29.5,0.260
Nevada-Las Vegas,2015-2016,33,18,15,0.545,5.50,3.17,,8,10,,13,3,,2,10,,2581,2427,,74.0,97.2,0.395,0.323,0.510,50.2,46.9,8.5,9.1,0.468,17.4,29.9,0.275
New Hampshire,2015-2016,33,20,13,0.606,-7.89,-7.05,,11,5,,11,3,,9,10,,2342,2297,,68.6,100.7,0.326,0.369,0.523,46.4,41.2,7.7,9.1,0.490,13.6,21.8,0.229
New Mexico,2015-2016,32,17,15,0.531,5.21,2.58,,10,8,,12,4,,5,7,,2432,2348,,72.2,101.3,0.371,0.397,0.520,47.3,56.0,10.7,10.5,0.485,14.8,28.6,0.254
New Mexico State,2015-2016,34,23,11,0.676,3.59,-3.54,,13,1,,15,2,,7,8,,2424,2145,,66.6,93.3,0.278,0.320,0.476,43.3,46.8,7.8,4.9,0.446,14.3,25.0,0.187
New Orleans,2015-2016,30,10,20,0.333,-14.21,-8.17,,6,12,,7,5,,3,14,,2249,2325,,74.0,104.3,0.427,0.367,0.560,49.4,56.6,10.9,10.4,0.521,19.2,32.6,0.306
Niagara,2015-2016,32,7,25,0.219,-11.26,-3.86,,5,15,,5,8,,1,14,,2067,2304,,67.3,105.4,0.355,0.363,0.532,49.5,58.4,8.9,10.9,0.490,14.6,31.2,0.263
Nicholls State,2015-2016,34,11,23,0.324,-16.68,-5.23,,6,12,,8,4,,1,17,,2298,2598,,71.6,105.5,0.392,0.316,0.539,54.0,52.7,11.2,10.6,0.502,16.4,33.7,0.275
NJIT,2015-2016,35,20,15,0.571,-4.17,-4.56,,8,6,,12,6,,8,9,,2629,2587,,70.7,103.9,0.352,0.422,0.538,51.2,58.2,8.6,11.9,0.511,16.6,30.5,0.234
Norfolk State,2015-2016,34,17,17,0.500,-7.55,-6.73,,12,4,,9,2,,7,10,,2494,2494,,68.8,105.9,0.409,0.372,0.536,50.6,58.3,6.0,9.8,0.493,16.1,33.8,0.295
North Carolina NCAA,2015-2016,40,33,7,0.825,23.44,10.69,,14,4,,15,1,,6,5,,3311,2801,,70.2,99.8,0.304,0.357,0.513,44.1,43.7,8.0,6.5,0.481,15.7,29.5,0.212
North Carolina A&T,2015-2016,32,10,22,0.313,-16.78,-8.49,,7,9,,8,6,,2,13,,2169,2433,,68.7,108.5,0.484,0.418,0.552,50.9,59.4,8.4,8.4,0.515,15.4,31.0,0.328
North Carolina Central,2015-2016,32,13,19,0.406,-13.00,-10.03,,7,9,,8,5,,3,12,,2220,2235,,67.8,102.6,0.377,0.369,0.530,48.7,54.5,8.0,10.0,0.494,16.7,31.3,0.262
North Dakota,2015-2016,33,17,16,0.515,-3.68,-4.91,,10,8,,10,5,,4,9,,2474,2366,,72.3,97.6,0.367,0.385,0.527,49.7,53.3,8.6,6.9,0.504,17.6,25.3,0.229
North Dakota State,2015-2016,33,20,13,0.606,-0.93,-2.99,,8,8,,12,1,,4,11,,2271,2129,,65.8,97.7,0.310,0.313,0.507,49.2,48.6,8.1,7.7,0.472,15.3,25.8,0.219
North Florida,2015-2016,34,22,12,0.647,-1.41,-3.92,,10,4,,14,3,,7,9,,2865,2704,,72.4,109.9,0.264,0.269,0.531,52.9,47.7,8.6,7.8,0.509,12.6,33.6,0.177
North Texas,2015-2016,32,12,20,0.375,-9.83,-3.23,,7,11,,11,7,,1,12,,2386,2505,,71.9,108.4,0.417,0.343,0.557,50.4,49.5,9.8,9.3,0.522,15.1,30.4,0.290
Northeastern,2015-2016,33,18,15,0.545,1.60,1.35,,9,9,,7,7,,8,7,,2376,2339,,66.0,103.8,0.279,0.339,0.534,51.1,54.9,8.3,10.5,0.513,15.3,29.1,0.182
Northern Arizona,2015-2016,30,5,25,0.167,-18.29,-2.83,,3,15,,4,9,,1,15,,2054,2438,,71.0,112.2,0.336,0.382,0.580,54.2,52.9,8.6,9.3,0.551,15.2,29.1,0.244
Northern Colorado,2015-2016,31,10,21,0.323,-12.22,-4.01,,7,11,,7,9,,3,10,,2292,2482,,69.9,114.5,0.468,0.398,0.592,49.9,55.4,8.2,8.2,0.550,15.4,29.5,0.348
Northern Illinois,2015-2016,34,21,13,0.618,-0.46,-1.20,,9,9,,18,1,,3,10,,2463,2285,,69.3,96.3,0.397,0.414,0.511,47.1,57.3,8.3,9.2,0.474,17.9,27.0,0.267
Northern Iowa NCAA,2015-2016,36,23,13,0.639,8.78,4.44,,11,7,,11,3,,6,8,,2475,2303,,64.1,98.8,0.240,0.395,0.514,53.2,51.1,7.4,8.9,0.486,15.8,26.7,0.173
Northern Kentucky,2015-2016,30,9,21,0.300,-6.87,-0.69,,5,13,,7,7,,2,13,,2116,2233,,69.4,106.4,0.413,0.325,0.542,50.9,52.7,9.6,10.5,0.497,14.4,29.3,0.304
Northwestern,2015-2016,32,20,12,0.625,10.16,4.12,,8,10,,14,4,,5,6,,2304,2111,,64.4,100.5,0.350,0.369,0.507,48.6,62.6,7.5,9.0,0.465,14.2,28.3,0.253
Northwestern State,2015-2016,28,8,20,0.286,-15.74,-5.66,,5,13,,6,7,,2,13,,2224,2413,,75.2,114.6,0.368,0.323,0.571,54.5,54.6,11.2,8.2,0.540,15.5,38.3,0.261
Notre Dame NCAA,2015-2016,36,24,12,0.667,14.10,9.57,,11,7,,14,2,,5,5,,2704,2541,,65.0,108.3,0.260,0.344,0.525,48.9,53.0,8.3,8.2,0.495,12.5,31.7,0.189
Oakland,2015-2016,35,23,12,0.657,6.30,-1.61,,13,5,,8,4,,11,5,,3023,2746,,74.8,104.5,0.321,0.351,0.527,48.4,54.6,7.0,8.1,0.496,14.2,29.2,0.224
Ohio,2015-2016,35,23,12,0.657,1.90,-1.18,,11,7,,16,3,,5,6,,2746,2617,,70.4,105.5,0.333,0.340,0.534,48.9,44.8,8.4,7.3,0.496,12.7,25.3,0.245
Ohio State,2015-2016,35,21,14,0.600,9.39,7.08,,11,7,,15,6,,4,6,,2462,2381,,67.7,99.1,0.304,0.371,0.501,48.7,50.9,7.3,5.8,0.466,14.8,29.1,0.215
Oklahoma NCAA,2015-2016,37,29,8,0.784,19.76,11.14,,12,6,,14,1,,7,5,,2948,2629,,71.0,99.0,0.283,0.357,0.501,48.6,43.1,10.1,8.9,0.472,15.1,30.0,0.192
Oklahoma State,2015-2016,32,12,20,0.375,8.18,8.81,,3,15,,8,8,,1,9,,2128,2148,,65.0,102.1,0.409,0.357,0.508,50.9,49.5,9.7,8.7,0.471,14.8,32.3,0.272
Old Dominion,2015-2016,38,25,13,0.658,4.66,-2.31,,12,6,,11,4,,7,6,,2604,2339,,62.8,97.4,0.358,0.365,0.498,45.5,50.1,6.7,7.1,0.455,15.0,26.8,0.256
Omaha,2015-2016,32,18,14,0.563,-0.24,-2.04,,10,6,,9,4,,7,9,,2729,2619,,76.4,105.9,0.369,0.355,0.565,51.1,49.9,7.9,8.6,0.524,17.3,30.9,0.279
Oral Roberts,2015-2016,31,14,17,0.452,-2.69,0.59,,6,10,,8,4,,4,12,,2356,2384,,71.2,107.6,0.312,0.324,0.544,49.8,44.8,8.3,6.3,0.510,13.8,28.8,0.228
Oregon NCAA,2015-2016,38,31,7,0.816,18.05,8.64,,14,4,,18,0,,5,5,,2990,2614,,69.5,98.6,0.314,0.343,0.517,47.6,52.2,6.6,7.7,0.485,17.4,30.3,0.218
Oregon State NCAA,2015-2016,32,19,13,0.594,10.39,9.26,,9,9,,12,3,,4,7,,2301,2244,,68.4,102.5,0.391,0.389,0.529,51.7,58.1,7.3,9.6,0.492,16.9,32.2,0.272
Pacific,2015-2016,28,8,20,0.286,-3.57,2.35,,6,12,,6,8,,2,11,,1948,2009,,67.8,104.0,0.476,0.367,0.536,49.4,54.5,8.7,9.5,0.491,15.2,28.2,0.332
Penn State,2015-2016,32,16,16,0.500,3.17,6.95,,7,11,,11,4,,3,8,,2107,2228,,66.2,104.4,0.425,0.353,0.531,51.0,51.7,8.6,9.2,0.488,15.2,29.5,0.301
Pennsylvania,2015-2016,28,11,17,0.393,-6.18,-2.15,,5,9,,9,6,,2,11,,1911,2013,,68.4,104.2,0.333,0.315,0.526,50.7,47.4,9.1,10.7,0.498,14.4,30.1,0.223
Pepperdine,2015-2016,32,18,14,0.563,2.33,1.68,,10,8,,10,3,,6,8,,2349,2287,,68.3,103.1,0.318,0.345,0.519,49.3,50.4,7.8,6.5,0.490,13.9,29.4,0.214
Pittsburgh NCAA,2015-2016,33,21,12,0.636,15.47,8.75,,9,9,,15,4,,3,6,,2476,2220,,66.4,100.6,0.330,0.342,0.520,44.8,54.8,8.4,8.3,0.493,15.1,27.0,0.218
Portland,2015-2016,32,12,20,0.375,-2.21,0.56,,6,12,,8,7,,3,9,,2483,2552,,72.7,109.3,0.407,0.359,0.555,52.1,51.5,7.8,9.6,0.520,15.8,34.1,0.283
Portland State,2015-2016,31,13,18,0.419,-8.15,-5.94,,8,10,,8,6,,4,11,,2408,2409,,73.2,106.1,0.323,0.329,0.556,50.8,51.2,9.3,5.3,0.528,16.9,30.5,0.227
Prairie View,2015-2016,31,7,24,0.226,-17.43,-6.82,,7,11,,4,6,,3,16,,1873,2202,,68.9,103.0,0.474,0.327,0.549,53.9,55.5,10.3,11.1,0.507,19.9,36.3,0.331
Presbyterian,2015-2016,31,11,20,0.355,-13.38,-4.98,,5,13,,7,8,,3,11,,2093,2259,,69.8,104.1,0.380,0.415,0.546,51.6,53.0,10.0,10.4,0.515,17.0,30.3,0.259
Princeton,2015-2016,29,22,7,0.759,7.17,-1.72,,12,2,,13,0,,9,6,,2294,1989,,69.4,97.5,0.307,0.287,0.513,48.0,45.5,8.0,11.6,0.486,16.1,25.8,0.205
Providence NCAA,2015-2016,35,24,11,0.686,11.94,8.46,,10,8,,13,4,,7,4,,2577,2455,,69.8,99.4,0.280,0.331,0.524,50.6,50.6,8.4,8.8,0.493,17.8,30.1,0.201
Purdue NCAA,2015-2016,35,26,9,0.743,20.17,7.46,,12,6,,17,1,,5,5,,2726,2281,,67.8,95.2,0.281,0.331,0.478,42.7,50.5,9.1,7.7,0.443,12.0,23.3,0.197
Purdue Fort Wayne,2015-2016,34,24,10,0.706,0.00,-1.66,,12,4,,12,1,,10,7,,2701,2585,,70.4,107.2,0.301,0.354,0.553,48.6,47.0,8.2,8.9,0.528,14.2,26.0,0.207
Quinnipiac,2015-2016,30,9,21,0.300,-10.38,-4.98,,6,14,,6,8,,3,11,,1969,2131,,69.7,100.6,0.401,0.320,0.510,46.5,53.8,11.0,9.8,0.465,15.0,29.4,0.284
Radford,2015-2016,31,16,15,0.516,-5.17,-3.45,,9,9,,8,6,,7,7,,2266,2248,,67.6,104.8,0.335,0.302,0.533,47.8,44.9,10.7,8.0,0.500,14.8,30.4,0.236
Rhode Island,2015-2016,32,17,15,0.531,7.92,3.29,,9,9,,13,4,,3,9,,2220,2072,,65.1,98.4,0.396,0.296,0.522,48.1,42.9,8.9,9.4,0.476,16.7,26.3,0.288
Rice,2015-2016,32,12,20,0.375,-8.80,-2.70,,7,11,,9,8,,3,11,,2427,2576,,71.4,112.3,0.352,0.352,0.581,52.1,53.7,9.9,8.9,0.554,16.1,31.3,0.247
Richmond,2015-2016,32,16,16,0.500,7.28,4.56,,7,11,,9,7,,5,7,,2450,2363,,68.8,106.1,0.361,0.324,0.543,53.8,50.8,6.8,7.4,0.509,15.6,31.7,0.254
Rider,2015-2016,33,13,20,0.394,-5.00,-3.60,,8,12,,7,6,,4,12,,2177,2223,,65.6,101.1,0.324,0.387,0.517,50.1,54.5,10.1,7.8,0.478,15.7,29.4,0.238
Robert Morris,2015-2016,32,10,22,0.313,-13.53,-7.75,,8,10,,4,8,,5,14,,2082,2267,,69.4,101.7,0.329,0.359,0.532,54.6,62.5,9.0,10.3,0.494,18.7,34.7,0.241
Rutgers,2015-2016,32,7,25,0.219,-7.06,6.43,,1,17,,7,11,,0,11,,2166,2571,,71.3,111.4,0.301,0.343,0.542,54.5,54.5,10.0,9.5,0.517,13.6,35.6,0.205
Sacramento State,2015-2016,31,14,17,0.452,-8.63,-5.32,,6,12,,10,5,,3,11,,2210,2237,,69.2,103.8,0.361,0.372,0.519,51.5,56.1,9.0,8.5,0.488,14.8,31.1,0.241
Sacred Heart,2015-2016,30,12,18,0.400,-13.01,-9.05,,11,7,,6,5,,5,13,,2217,2336,,72.2,107.0,0.394,0.342,0.545,49.7,53.8,8.9,9.7,0.511,15.5,32.4,0.273
Saint Francis (PA),2015-2016,30,13,17,0.433,-12.57,-9.06,,9,9,,8,6,,5,11,,2110,2181,,67.6,106.6,0.301,0.361,0.537,49.3,51.0,8.5,10.9,0.506,14.5,30.7,0.217
Saint Joseph's NCAA,2015-2016,36,28,8,0.778,12.10,4.93,,13,5,,12,4,,10,2,,2780,2522,,70.1,99.5,0.250,0.415,0.508,48.1,49.1,6.4,7.4,0.481,14.2,25.7,0.175
Saint Louis,2015-2016,32,11,21,0.344,-2.73,3.49,,5,13,,7,11,,3,8,,2106,2305,,69.4,103.0,0.393,0.406,0.539,53.4,57.3,8.5,12.3,0.500,16.2,27.9,0.281
Saint Mary's (CA),2015-2016,35,29,6,0.829,13.60,1.24,,15,3,,20,1,,7,4,,2576,2132,,62.3,97.7,0.242,0.316,0.487,46.1,47.0,7.1,7.6,0.461,13.3,26.6,0.163
Saint Peter's,2015-2016,30,14,16,0.467,-5.00,-4.30,,12,8,,9,5,,5,10,,1966,1987,,66.4,98.9,0.317,0.386,0.513,47.9,50.1,9.6,9.7,0.478,15.5,26.3,0.226
Sam Houston,2015-2016,34,18,16,0.529,-6.06,-6.50,,12,6,,10,5,,6,9,,2551,2427,,69.8,101.5,0.449,0.396,0.554,47.8,64.2,7.7,8.4,0.511,17.2,22.8,0.321
Samford,2015-2016,33,14,19,0.424,-5.94,-4.49,,4,14,,6,7,,5,11,,2440,2442,,69.7,104.3,0.430,0.369,0.549,50.3,55.9,9.6,11.4,0.511,17.8,31.6,0.300
San Diego,2015-2016,30,9,21,0.300,-7.78,1.42,,4,14,,6,7,,1,11,,1822,2074,,66.6,103.8,0.414,0.305,0.540,52.1,52.8,9.0,10.8,0.500,15.6,28.5,0.292
San Diego State,2015-2016,38,28,10,0.737,11.89,4.33,,16,2,,16,4,,9,2,,2605,2303,,66.2,91.0,0.307,0.355,0.469,46.2,49.2,9.0,9.6,0.426,15.8,27.6,0.223
