School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Jacksonville State,2017-2018,36,23,13,0.639,-0.30,-4.87,,11,7,,12,4,,9,8,,2587,2369,,67.8,96.3,0.318,0.415,0.510,46.0,50.8,9.3,6.5,0.475,16.9,25.9,0.224
James Madison,2017-2018,32,10,22,0.313,-5.47,-2.15,,6,12,,7,7,,3,11,,2341,2414,,69.4,106.2,0.413,0.394,0.559,50.2,56.5,8.2,8.6,0.522,16.5,28.2,0.295
Kansas NCAA,2017-2018,39,31,8,0.795,21.39,11.88,,13,5,,14,3,,8,3,,3174,2803,,70.2,102.0,0.246,0.391,0.519,49.7,48.5,7.9,9.9,0.491,15.6,31.0,0.175
Kansas City,2017-2018,32,10,22,0.313,-10.19,-1.02,,5,9,,6,8,,3,11,,2251,2447,,72.4,105.2,0.416,0.348,0.552,56.0,52.1,7.4,11.3,0.515,17.8,32.1,0.292
Kansas State NCAA,2017-2018,37,25,12,0.676,12.85,8.74,,10,8,,14,3,,6,5,,2630,2478,,66.6,100.3,0.368,0.399,0.533,52.6,54.5,8.4,7.1,0.491,18.6,31.7,0.269
Kennesaw State,2017-2018,30,10,20,0.333,-11.17,-4.31,,6,8,,8,6,,2,14,,2182,2328,,71.4,108.2,0.314,0.340,0.562,51.7,51.4,8.8,6.5,0.534,16.3,32.5,0.224
Kent State,2017-2018,34,17,17,0.500,-3.73,-1.76,,9,9,,13,3,,2,11,,2482,2502,,70.3,104.0,0.328,0.368,0.542,49.5,52.5,7.9,8.4,0.509,15.9,29.8,0.235
Kentucky NCAA,2017-2018,37,26,11,0.703,17.24,10.73,,10,8,,16,2,,4,6,,2840,2599,,69.8,100.3,0.323,0.426,0.502,46.4,52.2,8.2,8.5,0.468,14.4,30.6,0.224
La Salle,2017-2018,32,13,19,0.406,1.70,2.54,,7,11,,10,4,,2,10,,2333,2360,,69.0,104.0,0.337,0.341,0.547,50.3,44.8,8.9,7.9,0.516,15.6,25.3,0.237
Lafayette,2017-2018,31,10,21,0.323,-9.77,-6.04,,7,11,,8,6,,2,14,,2207,2307,,68.9,107.5,0.264,0.380,0.543,51.5,45.7,8.6,9.4,0.519,13.0,26.9,0.185
Lamar,2017-2018,33,19,14,0.576,-5.19,-7.23,,11,7,,11,4,,8,7,,2500,2296,,71.1,96.4,0.370,0.348,0.540,48.6,53.5,7.8,10.0,0.507,20.6,27.2,0.256
Lehigh,2017-2018,30,16,14,0.533,-6.41,-5.65,,11,7,,9,6,,7,8,,2336,2333,,71.0,106.9,0.304,0.441,0.551,50.1,57.5,8.8,8.9,0.524,14.4,26.6,0.214
Liberty,2017-2018,37,22,15,0.595,-2.68,-6.24,,9,9,,13,7,,7,6,,2621,2353,,64.1,97.2,0.330,0.455,0.536,46.9,54.6,9.0,7.8,0.499,17.1,19.7,0.241
Lipscomb NCAA,2017-2018,33,23,10,0.697,-2.10,-3.80,,10,4,,13,2,,10,7,,2708,2564,,77.0,99.4,0.375,0.365,0.544,47.8,49.4,9.0,11.7,0.511,17.8,23.9,0.259
Little Rock,2017-2018,32,7,25,0.219,-10.45,-2.22,,4,14,,5,10,,2,14,,2038,2242,,66.6,103.6,0.394,0.436,0.541,50.9,57.8,8.0,10.2,0.509,17.4,30.5,0.267
Long Beach State,2017-2018,33,15,18,0.455,-3.76,0.89,,9,7,,8,5,,6,10,,2485,2586,,72.3,107.6,0.274,0.343,0.561,48.8,52.1,10.5,8.1,0.531,16.3,29.9,0.206
Long Island University NCAA,2017-2018,35,18,17,0.514,-8.60,-8.19,,10,8,,12,4,,5,11,,2696,2674,,72.9,104.5,0.318,0.336,0.526,49.0,47.1,9.1,7.3,0.495,14.3,29.5,0.220
Longwood,2017-2018,33,7,26,0.212,-18.31,-4.31,,3,15,,5,11,,2,13,,2088,2445,,69.7,106.3,0.335,0.415,0.544,53.8,50.0,11.1,9.0,0.510,15.7,31.0,0.243
Louisiana,2017-2018,34,27,7,0.794,7.58,-2.55,,16,2,,14,1,,10,4,,2829,2408,,72.7,97.1,0.368,0.322,0.523,45.3,43.2,7.9,8.2,0.488,18.0,27.0,0.254
Louisiana State,2017-2018,33,18,15,0.545,10.93,8.02,,8,10,,14,4,,3,8,,2559,2463,,69.4,107.1,0.326,0.408,0.555,50.6,47.8,8.1,9.8,0.527,16.9,31.5,0.227
Louisiana Tech,2017-2018,33,17,16,0.515,1.33,-0.12,,7,11,,11,5,,2,10,,2468,2331,,69.1,101.8,0.316,0.334,0.533,50.4,52.3,8.1,10.2,0.502,16.3,28.6,0.224
Louisiana-Monroe,2017-2018,32,16,16,0.500,-6.28,-3.31,,9,9,,12,4,,3,11,,2235,2187,,67.0,101.2,0.298,0.431,0.533,50.7,60.1,7.6,11.8,0.503,17.1,28.4,0.211
Louisville,2017-2018,36,22,14,0.611,14.30,9.07,,9,9,,16,6,,4,7,,2721,2533,,69.7,99.5,0.293,0.343,0.504,50.3,44.2,8.5,8.3,0.470,16.1,31.4,0.207
Loyola (IL) NCAA,2017-2018,38,32,6,0.842,10.37,1.80,,15,3,,14,1,,9,4,,2721,2377,,65.9,94.9,0.247,0.371,0.502,48.7,50.1,10.1,9.4,0.474,17.0,25.4,0.174
Loyola (MD),2017-2018,31,9,22,0.290,-12.71,-5.25,,6,12,,8,6,,1,16,,2154,2326,,69.7,106.4,0.393,0.366,0.572,49.7,50.2,8.6,11.6,0.536,16.9,26.3,0.286
Loyola Marymount,2017-2018,31,11,20,0.355,-4.34,1.09,,5,13,,7,7,,3,12,,2226,2369,,67.8,111.8,0.418,0.381,0.601,49.6,61.3,8.8,11.9,0.569,17.4,30.3,0.302
Maine,2017-2018,32,6,26,0.188,-14.64,-3.27,,3,13,,4,8,,2,16,,2140,2408,,71.6,103.9,0.362,0.399,0.542,52.2,53.3,10.2,9.9,0.507,16.4,29.7,0.257
Manhattan,2017-2018,31,14,17,0.452,-5.04,-4.13,,9,9,,8,3,,5,8,,2147,2175,,67.5,102.3,0.410,0.369,0.542,50.4,59.2,11.3,6.5,0.501,18.6,32.0,0.292
Marist,2017-2018,31,6,25,0.194,-12.48,-3.57,,4,14,,4,9,,2,10,,2239,2515,,71.5,111.7,0.298,0.394,0.557,52.2,52.7,10.1,10.2,0.526,12.8,29.7,0.221
Marquette,2017-2018,35,21,14,0.600,12.50,9.70,,9,9,,13,7,,5,5,,2846,2748,,70.4,110.4,0.389,0.338,0.577,51.0,54.5,8.3,8.0,0.538,15.9,29.5,0.291
Marshall NCAA,2017-2018,36,25,11,0.694,4.21,0.44,,12,6,,15,2,,6,8,,3017,2849,,76.3,102.7,0.285,0.311,0.523,53.3,50.9,8.6,7.8,0.497,15.9,31.5,0.194
Maryland,2017-2018,32,19,13,0.594,13.78,7.94,,8,10,,15,3,,2,8,,2338,2140,,66.6,100.1,0.237,0.379,0.504,46.4,52.2,10.0,10.5,0.473,14.2,28.4,0.175
Maryland-Baltimore County NCAA,2017-2018,36,25,11,0.694,-2.02,-3.84,,12,4,,15,2,,9,7,,2630,2466,,69.2,99.0,0.307,0.407,0.535,50.9,51.9,9.6,8.4,0.509,18.7,27.4,0.208
Maryland-Eastern Shore,2017-2018,32,7,25,0.219,-24.63,-7.56,,3,13,,6,5,,0,18,,1992,2473,,67.6,114.4,0.328,0.399,0.569,54.2,59.5,9.2,9.7,0.542,14.1,34.2,0.233
Massachusetts,2017-2018,33,13,20,0.394,-1.65,1.10,,5,13,,11,6,,1,11,,2374,2465,,67.3,108.5,0.332,0.339,0.552,51.1,59.8,9.2,9.2,0.515,14.4,29.6,0.249
Massachusetts-Lowell,2017-2018,30,12,18,0.400,-9.53,-5.77,,6,10,,9,7,,3,11,,2286,2356,,72.1,108.5,0.332,0.330,0.574,53.0,49.2,9.7,9.0,0.547,17.6,31.6,0.235
McNeese State,2017-2018,29,12,17,0.414,-12.06,-6.10,,8,10,,8,5,,4,12,,2184,2209,,73.5,102.8,0.299,0.334,0.515,49.4,50.6,8.7,7.2,0.486,14.3,30.6,0.204
Memphis,2017-2018,34,21,13,0.618,1.81,2.16,,10,8,,14,5,,5,5,,2408,2420,,66.3,105.9,0.324,0.411,0.539,48.9,59.7,10.9,9.8,0.508,16.2,33.8,0.227
Mercer,2017-2018,34,19,15,0.559,-0.87,-3.50,,11,7,,11,3,,7,9,,2561,2373,,65.8,104.6,0.323,0.480,0.553,45.9,61.8,8.9,10.8,0.522,15.6,24.5,0.232
Miami (FL) NCAA,2017-2018,32,22,10,0.688,12.83,6.96,,11,7,,11,3,,8,4,,2361,2173,,67.8,99.4,0.281,0.356,0.521,49.4,53.3,8.3,9.0,0.490,16.5,28.3,0.200
Miami (OH),2017-2018,34,16,18,0.471,-3.56,-1.15,,8,10,,9,5,,6,11,,2449,2404,,68.7,100.7,0.279,0.374,0.530,48.8,45.9,9.1,10.6,0.501,16.0,25.5,0.198
Michigan NCAA,2017-2018,41,33,8,0.805,19.03,9.41,,13,5,,15,1,,6,5,,3019,2596,,65.7,95.4,0.298,0.304,0.511,49.7,43.5,6.3,9.7,0.476,17.3,25.0,0.215
Michigan State NCAA,2017-2018,35,30,5,0.857,22.41,7.10,,16,2,,16,1,,8,1,,2807,2271,,68.1,94.9,0.307,0.355,0.470,42.4,54.1,8.7,6.9,0.427,12.6,26.3,0.223
Middle Tennessee,2017-2018,33,25,8,0.758,10.29,2.83,,16,2,,12,2,,12,2,,2479,2188,,67.8,97.0,0.417,0.375,0.533,45.9,52.2,8.2,7.0,0.490,17.6,22.3,0.298
Milwaukee,2017-2018,33,16,17,0.485,-4.15,-4.25,,8,10,,9,7,,6,9,,2259,2260,,67.5,100.7,0.270,0.374,0.537,49.2,50.3,8.6,11.5,0.505,16.2,23.6,0.201
Minnesota,2017-2018,32,15,17,0.469,7.00,6.91,,4,14,,11,6,,2,9,,2405,2402,,70.2,105.6,0.271,0.357,0.532,50.0,57.3,7.8,11.3,0.505,13.9,29.5,0.191
Mississippi,2017-2018,32,12,20,0.375,6.85,9.16,,5,13,,10,8,,1,10,,2426,2500,,70.7,108.8,0.369,0.394,0.550,50.3,62.3,7.8,9.6,0.515,14.9,30.6,0.263
Mississippi State,2017-2018,37,25,12,0.676,11.71,6.82,,9,9,,19,2,,4,8,,2716,2507,,68.4,98.4,0.290,0.382,0.510,48.6,49.4,7.9,8.6,0.481,16.9,30.4,0.199
Mississippi Valley State,2017-2018,32,4,28,0.125,-21.41,-8.13,,4,14,,3,6,,1,21,,2075,2500,,69.9,110.1,0.392,0.410,0.578,52.8,56.7,8.5,12.1,0.548,17.1,31.6,0.275
Missouri NCAA,2017-2018,33,20,13,0.606,13.81,9.19,,10,8,,13,3,,5,6,,2399,2246,,67.3,100.3,0.301,0.362,0.504,46.8,47.3,9.7,12.1,0.467,14.1,27.8,0.218
Missouri State,2017-2018,33,18,15,0.545,3.06,0.43,,7,11,,10,5,,4,8,,2313,2197,,66.2,100.2,0.298,0.367,0.507,46.0,48.9,8.2,8.5,0.471,13.1,25.4,0.215
Monmouth,2017-2018,31,11,20,0.355,-2.41,-1.25,,7,11,,6,6,,4,12,,2336,2372,,71.0,104.5,0.416,0.457,0.549,49.0,53.1,9.3,10.5,0.514,16.0,26.9,0.287
Montana NCAA,2017-2018,34,26,8,0.765,6.29,-2.24,,16,2,,14,0,,8,6,,2625,2329,,69.9,96.5,0.419,0.320,0.532,46.7,43.8,7.0,8.8,0.487,19.3,25.6,0.302
Montana State,2017-2018,32,13,19,0.406,-8.69,-3.52,,6,12,,8,6,,3,12,,2434,2524,,72.1,108.1,0.363,0.372,0.571,49.9,45.9,8.1,8.8,0.542,16.1,26.2,0.256
Morehead State,2017-2018,29,8,21,0.276,-10.65,-1.91,,4,14,,7,6,,1,15,,2043,2204,,70.6,107.2,0.389,0.405,0.569,48.6,60.3,9.5,10.1,0.539,17.4,28.7,0.270
Morgan State,2017-2018,31,13,18,0.419,-15.11,-11.98,,7,8,,8,2,,3,15,,2273,2338,,71.4,104.0,0.415,0.388,0.551,48.7,56.8,8.6,8.5,0.514,17.9,30.4,0.292
Mount St. Mary's,2017-2018,32,18,14,0.563,-8.13,-8.03,,12,6,,12,3,,6,11,,2331,2301,,67.1,106.0,0.272,0.374,0.545,56.7,51.5,8.6,8.3,0.515,17.2,34.8,0.200
Murray State NCAA,2017-2018,32,26,6,0.813,6.87,-3.53,,16,2,,14,2,,10,3,,2515,2117,,68.1,97.1,0.297,0.353,0.504,45.9,42.3,7.9,9.7,0.467,16.1,27.1,0.215
Navy,2017-2018,32,20,12,0.625,-6.91,-7.20,,11,7,,9,6,,9,6,,2199,2125,,66.9,98.9,0.334,0.412,0.558,45.8,53.6,9.5,10.7,0.527,19.6,21.9,0.237
NC State NCAA,2017-2018,33,21,12,0.636,12.91,6.70,,11,7,,16,3,,4,5,,2682,2477,,72.1,103.7,0.337,0.322,0.547,49.7,50.3,8.6,9.7,0.516,17.7,31.9,0.237
Nebraska,2017-2018,33,22,11,0.667,10.99,7.33,,13,5,,16,1,,4,8,,2386,2265,,68.1,100.4,0.265,0.295,0.497,51.3,48.0,7.4,9.7,0.470,15.3,34.0,0.178
Nevada NCAA,2017-2018,37,29,8,0.784,14.44,4.93,,15,3,,14,1,,11,3,,3055,2703,,70.5,102.2,0.301,0.386,0.526,50.6,49.3,6.2,7.9,0.494,15.6,28.7,0.214
Nevada-Las Vegas,2017-2018,33,20,13,0.606,7.20,1.87,,8,10,,13,6,,5,6,,2753,2577,,73.7,104.0,0.262,0.319,0.519,46.3,43.7,8.9,7.1,0.487,13.3,29.9,0.193
New Hampshire,2017-2018,31,10,21,0.323,-8.38,-4.31,,6,10,,8,7,,2,12,,2103,2085,,66.6,101.0,0.402,0.388,0.531,46.1,42.3,8.8,8.2,0.496,13.8,20.7,0.272
New Mexico,2017-2018,34,19,15,0.559,5.81,3.30,,12,6,,13,4,,4,8,,2795,2641,,73.6,105.2,0.398,0.313,0.577,53.1,49.5,8.0,10.4,0.543,19.7,30.6,0.286
New Mexico State NCAA,2017-2018,34,28,6,0.824,9.06,-1.10,,12,2,,14,1,,8,3,,2572,2183,,70.1,91.3,0.319,0.373,0.494,44.0,41.9,6.9,6.2,0.455,17.3,22.4,0.227
New Orleans,2017-2018,33,16,17,0.485,-9.01,-5.78,,11,7,,10,3,,5,13,,2297,2322,,68.7,102.0,0.362,0.342,0.556,48.8,55.7,10.6,8.5,0.525,19.5,29.9,0.254
Niagara,2017-2018,33,19,14,0.576,-4.84,-4.21,,12,6,,9,5,,10,7,,2748,2769,,74.9,111.1,0.294,0.346,0.552,50.0,53.1,6.7,9.2,0.526,13.4,30.7,0.207
Nicholls State,2017-2018,32,21,11,0.656,-3.54,-5.86,,15,3,,12,3,,9,7,,2641,2411,,76.9,98.0,0.439,0.329,0.534,49.3,50.0,9.1,9.3,0.496,19.6,29.5,0.298
NJIT,2017-2018,30,14,16,0.467,-7.25,-5.53,,7,7,,10,7,,4,9,,2248,2197,,71.0,102.3,0.330,0.331,0.550,49.4,47.2,8.7,11.2,0.520,18.1,28.2,0.232
Norfolk State,2017-2018,33,14,19,0.424,-12.99,-10.19,,11,5,,8,6,,5,11,,2399,2417,,72.3,101.0,0.422,0.443,0.538,48.1,60.9,7.5,8.8,0.497,18.1,28.6,0.299
North Carolina NCAA,2017-2018,37,26,11,0.703,20.07,11.78,,11,7,,12,3,,6,5,,3018,2711,,71.7,101.8,0.260,0.409,0.525,43.6,55.7,8.6,11.2,0.501,14.4,25.5,0.178
North Carolina A&T,2017-2018,35,20,15,0.571,-12.58,-11.22,,11,5,,12,0,,5,13,,2623,2605,,71.1,103.5,0.316,0.346,0.541,49.3,50.4,8.1,8.2,0.514,16.1,28.0,0.217
North Carolina Central NCAA,2017-2018,35,19,16,0.543,-13.18,-12.31,,9,7,,12,2,,3,13,,2520,2425,,68.8,100.4,0.327,0.387,0.517,46.6,54.6,7.5,7.4,0.481,15.3,28.0,0.233
North Dakota,2017-2018,32,12,20,0.375,-7.63,-0.19,,6,12,,7,6,,2,13,,2427,2612,,73.2,109.3,0.339,0.349,0.585,55.0,47.1,9.4,6.2,0.555,17.5,29.3,0.248
North Dakota State,2017-2018,32,15,17,0.469,-1.86,-1.58,,5,9,,8,6,,5,10,,2382,2264,,68.8,102.5,0.318,0.345,0.525,49.1,42.2,8.6,8.5,0.486,13.1,23.9,0.237
North Florida,2017-2018,33,14,19,0.424,-11.40,-1.74,,7,7,,10,2,,4,17,,2668,2873,,75.6,114.8,0.234,0.286,0.550,53.6,51.9,11.1,10.1,0.526,11.9,34.8,0.171
North Texas,2017-2018,38,20,18,0.526,1.16,-0.40,,8,10,,14,6,,6,11,,2828,2703,,69.9,100.4,0.385,0.371,0.528,47.3,46.0,8.2,11.2,0.487,15.6,24.2,0.275
Northeastern,2017-2018,33,23,10,0.697,3.64,-1.61,,14,4,,12,2,,9,5,,2472,2270,,68.0,100.0,0.322,0.284,0.529,48.9,41.4,8.8,8.3,0.491,16.1,25.3,0.239
Northern Arizona,2017-2018,32,5,27,0.156,-14.67,-1.04,,2,16,,2,10,,3,14,,2100,2512,,70.7,110.2,0.364,0.423,0.586,51.9,56.9,10.1,9.6,0.552,16.8,28.6,0.270
Northern Colorado,2017-2018,38,26,12,0.684,3.67,-2.27,,11,7,,14,3,,7,8,,3080,2776,,73.7,98.1,0.359,0.247,0.520,48.7,37.9,7.2,7.6,0.486,15.7,23.5,0.246
Northern Illinois,2017-2018,32,13,19,0.406,-6.71,-1.71,,6,12,,11,4,,1,13,,2319,2407,,69.3,108.2,0.317,0.409,0.560,50.3,54.6,7.0,9.7,0.535,15.7,28.7,0.220
Northern Iowa,2017-2018,32,16,16,0.500,4.00,3.87,,7,11,,12,4,,1,9,,2056,1990,,64.3,96.4,0.243,0.382,0.513,48.8,47.9,9.4,10.6,0.484,15.5,21.7,0.175
Northern Kentucky,2017-2018,32,22,10,0.688,4.83,-4.07,,15,3,,12,2,,8,6,,2486,2112,,70.7,93.4,0.313,0.360,0.500,47.4,47.7,8.0,9.9,0.464,17.6,25.9,0.219
Northwestern,2017-2018,32,15,17,0.469,9.63,8.37,,6,12,,11,6,,3,9,,2203,2127,,65.3,101.0,0.372,0.381,0.542,49.6,60.4,8.9,9.8,0.505,17.0,27.3,0.265
Northwestern State,2017-2018,29,4,25,0.138,-21.02,-4.18,,1,17,,1,11,,3,13,,1868,2264,,72.2,108.1,0.402,0.349,0.562,51.1,55.5,11.8,8.6,0.531,16.7,32.2,0.277
Notre Dame,2017-2018,36,21,15,0.583,13.64,7.92,,8,10,,11,6,,5,7,,2698,2471,,66.5,102.1,0.221,0.375,0.514,48.4,54.9,7.5,10.4,0.490,14.2,28.8,0.156
Oakland,2017-2018,33,19,14,0.576,-1.82,-3.76,,10,8,,11,4,,7,8,,2580,2516,,72.2,104.9,0.278,0.307,0.538,49.6,51.9,10.3,11.9,0.508,14.8,28.5,0.202
Ohio,2017-2018,31,14,17,0.452,-2.52,-1.65,,7,11,,11,5,,2,10,,2334,2353,,72.6,101.3,0.292,0.397,0.532,51.6,46.4,8.1,8.8,0.496,15.8,26.0,0.219
Ohio State NCAA,2017-2018,34,25,9,0.735,17.67,9.02,,15,3,,16,2,,6,2,,2591,2297,,67.9,98.4,0.295,0.399,0.518,46.4,49.9,7.5,6.9,0.487,15.9,24.9,0.207
Oklahoma NCAA,2017-2018,32,18,14,0.563,13.81,10.56,,8,10,,13,2,,2,9,,2718,2614,,76.5,105.6,0.257,0.372,0.535,50.2,48.9,8.7,11.5,0.510,14.5,30.1,0.180
Oklahoma State,2017-2018,36,21,15,0.583,12.45,9.12,,8,10,,15,6,,3,7,,2757,2637,,70.8,102.7,0.356,0.344,0.539,48.9,50.9,8.7,7.6,0.500,17.5,31.1,0.258
Old Dominion,2017-2018,32,25,7,0.781,9.27,-1.27,,15,3,,12,2,,10,3,,2347,2010,,66.6,93.6,0.303,0.411,0.506,47.2,59.0,6.9,7.2,0.477,18.9,26.1,0.205
Omaha,2017-2018,31,9,22,0.290,-9.88,0.33,,4,10,,8,4,,1,15,,2373,2588,,72.6,113.2,0.276,0.373,0.578,52.1,48.4,8.2,9.8,0.550,14.0,29.4,0.207
Oral Roberts,2017-2018,32,11,21,0.344,-6.66,1.05,,5,9,,8,5,,3,14,,2332,2484,,68.0,111.6,0.302,0.377,0.560,47.8,58.9,9.0,8.5,0.532,13.6,30.1,0.216
Oregon,2017-2018,36,23,13,0.639,10.70,4.84,,10,8,,16,3,,4,7,,2817,2606,,69.6,102.6,0.363,0.394,0.547,47.7,51.0,7.5,8.7,0.503,16.8,26.7,0.275
Oregon State,2017-2018,32,16,16,0.500,7.31,4.56,,7,11,,12,4,,1,9,,2339,2251,,67.4,102.8,0.382,0.367,0.538,47.9,49.9,9.1,9.2,0.496,16.3,28.7,0.280
Pacific,2017-2018,32,14,18,0.438,-0.55,1.80,,9,9,,8,8,,6,9,,2280,2316,,67.0,107.2,0.352,0.402,0.564,49.1,57.5,7.4,6.8,0.526,16.1,27.6,0.263
Penn State,2017-2018,39,26,13,0.667,15.85,7.79,,9,9,,15,4,,6,7,,2915,2601,,67.9,97.6,0.321,0.336,0.517,48.2,49.7,8.1,9.3,0.483,17.2,28.2,0.226
Pennsylvania NCAA,2017-2018,33,24,9,0.727,2.24,-3.16,,12,2,,11,3,,9,4,,2506,2274,,70.2,95.6,0.311,0.330,0.503,49.0,39.6,7.3,8.7,0.463,15.2,22.3,0.228
Pepperdine,2017-2018,32,6,26,0.188,-6.50,1.82,,2,16,,5,11,,0,14,,2283,2516,,67.8,115.1,0.332,0.418,0.597,49.2,62.0,8.3,10.2,0.571,14.0,26.2,0.240
Pittsburgh,2017-2018,32,8,24,0.250,-1.87,8.48,,0,18,,7,11,,0,10,,1985,2316,,65.7,109.3,0.313,0.372,0.532,54.5,58.1,10.1,15.3,0.501,13.1,33.9,0.221
Portland,2017-2018,32,10,22,0.313,-6.60,2.43,,4,14,,7,9,,3,9,,2221,2372,,68.5,107.3,0.316,0.412,0.535,53.9,57.9,7.8,7.7,0.505,13.7,30.3,0.221
Portland State,2017-2018,34,20,14,0.588,-0.14,-1.04,,9,9,,8,5,,10,6,,2897,2698,,76.5,102.5,0.417,0.347,0.571,49.2,54.7,8.1,9.9,0.539,20.7,29.7,0.291
Prairie View,2017-2018,34,16,18,0.471,-10.13,-7.71,,12,6,,10,2,,5,15,,2559,2609,,72.6,104.9,0.479,0.368,0.566,51.4,49.7,8.5,9.0,0.530,19.6,32.3,0.331
Presbyterian,2017-2018,32,11,21,0.344,-14.33,-5.53,,4,14,,8,8,,2,13,,2124,2273,,64.7,109.3,0.282,0.369,0.567,52.3,53.0,7.9,9.0,0.540,15.6,29.4,0.204
Princeton,2017-2018,29,13,16,0.448,-2.44,-1.97,,5,9,,7,5,,5,9,,2106,2083,,66.4,104.6,0.317,0.373,0.551,51.0,45.0,7.7,10.1,0.515,15.1,24.1,0.237
Providence NCAA,2017-2018,35,21,14,0.600,11.12,10.23,,10,8,,13,4,,4,7,,2575,2544,,69.5,102.8,0.318,0.363,0.538,50.4,48.6,9.2,9.4,0.503,16.6,28.9,0.233
Purdue NCAA,2017-2018,37,30,7,0.811,23.41,8.74,,15,3,,16,1,,8,2,,2974,2431,,68.1,96.2,0.242,0.344,0.496,48.2,48.8,7.5,7.5,0.470,15.5,27.8,0.167
Purdue Fort Wayne,2017-2018,33,18,15,0.545,-1.48,-3.24,,7,7,,13,3,,4,10,,2716,2535,,74.6,102.6,0.284,0.376,0.559,50.4,46.6,7.0,6.4,0.529,18.1,25.4,0.211
Quinnipiac,2017-2018,33,12,21,0.364,-9.50,-4.44,,7,11,,6,6,,3,12,,2364,2531,,67.9,110.1,0.301,0.368,0.565,50.8,53.6,9.3,11.8,0.536,14.4,28.5,0.219
Radford NCAA,2017-2018,36,23,13,0.639,-2.62,-4.09,,12,6,,12,2,,7,10,,2422,2336,,63.4,100.6,0.307,0.393,0.537,47.7,50.4,8.5,9.9,0.501,17.7,27.7,0.230
Rhode Island NCAA,2017-2018,34,26,8,0.765,11.81,4.61,,15,3,,15,1,,7,4,,2583,2338,,69.2,98.7,0.406,0.306,0.547,50.0,49.0,7.9,7.4,0.503,20.0,28.0,0.298
Rice,2017-2018,31,7,24,0.226,-8.63,-0.04,,4,14,,5,10,,2,13,,2114,2347,,70.1,107.1,0.273,0.420,0.548,50.3,60.5,9.9,8.3,0.523,14.7,28.1,0.191
Richmond,2017-2018,32,12,20,0.375,-0.17,3.61,,9,9,,6,9,,4,8,,2297,2418,,68.3,109.4,0.314,0.352,0.583,53.2,53.4,9.1,8.8,0.554,16.9,28.3,0.232
Rider,2017-2018,32,22,10,0.688,0.94,-2.65,,15,3,,12,1,,8,7,,2620,2505,,74.8,104.3,0.368,0.431,0.560,48.3,56.5,8.2,11.0,0.528,18.1,28.6,0.261
Robert Morris,2017-2018,33,16,17,0.485,-7.98,-6.10,,9,9,,4,6,,9,11,,2272,2334,,70.8,99.5,0.362,0.344,0.536,50.9,49.0,9.2,10.3,0.505,19.4,31.3,0.247
Rutgers,2017-2018,34,15,19,0.441,5.50,6.84,,3,15,,13,9,,0,9,,2216,2204,,66.9,95.9,0.303,0.380,0.508,48.1,54.4,8.3,9.5,0.474,17.9,28.2,0.212
Sacramento State,2017-2018,32,7,25,0.219,-8.90,-0.74,,4,14,,6,9,,1,12,,2157,2358,,67.5,108.8,0.343,0.367,0.562,52.9,50.9,8.3,8.0,0.523,15.5,29.2,0.261
Sacred Heart,2017-2018,31,10,21,0.323,-11.38,-6.98,,5,13,,5,9,,4,11,,2129,2237,,69.5,103.4,0.328,0.398,0.536,44.8,47.4,9.6,8.5,0.507,13.5,22.6,0.225
Saint Francis (PA),2017-2018,31,18,13,0.581,-6.12,-6.71,,12,6,,11,3,,7,10,,2450,2355,,70.8,105.5,0.233,0.377,0.548,51.7,55.0,7.4,9.9,0.527,16.5,30.6,0.162
Saint Joseph's,2017-2018,32,16,16,0.500,3.78,1.90,,10,8,,10,3,,4,9,,2371,2311,,71.2,100.6,0.246,0.457,0.523,50.7,58.5,6.6,9.7,0.497,14.5,24.5,0.174
Saint Louis,2017-2018,33,17,16,0.515,2.58,2.92,,9,9,,12,6,,3,7,,2170,2157,,64.7,100.6,0.343,0.362,0.530,47.0,56.3,8.7,9.5,0.491,16.4,26.8,0.250
Saint Mary's (CA),2017-2018,36,30,6,0.833,12.86,0.33,,16,2,,18,2,,11,1,,2772,2321,,63.6,100.3,0.248,0.310,0.519,44.9,48.0,8.5,8.3,0.492,13.4,22.5,0.178
Saint Peter's,2017-2018,32,14,18,0.438,-5.24,-4.37,,6,12,,8,5,,3,12,,2085,2113,,65.0,99.3,0.423,0.435,0.530,51.0,57.2,8.4,8.3,0.484,18.6,28.9,0.304
Sam Houston,2017-2018,36,21,15,0.583,-5.14,-4.80,,12,6,,14,2,,5,10,,2571,2477,,69.1,99.2,0.369,0.433,0.536,47.4,54.1,7.4,11.0,0.504,18.3,26.1,0.252
Samford,2017-2018,32,10,22,0.313,-11.10,-3.37,,6,12,,8,6,,2,14,,2483,2639,,71.9,114.8,0.273,0.442,0.596,54.2,63.6,9.3,7.9,0.571,16.8,33.7,0.205
San Diego,2017-2018,34,20,14,0.588,2.86,0.50,,9,9,,12,7,,8,6,,2385,2264,,67.2,98.3,0.412,0.299,0.514,50.3,41.5,8.6,9.9,0.460,15.7,26.0,0.309
San Diego State NCAA,2017-2018,33,22,11,0.667,12.23,3.91,,11,7,,13,2,,5,7,,2545,2240,,70.4,96.5,0.288,0.402,0.516,46.3,55.3,8.7,8.7,0.482,17.0,25.1,0.209
