School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Louisville,2005-2006,34,21,13,0.618,11.26,6.50,,6,10,,19,3,,1,8,,2376,2196,,,,0.350,0.413,0.535,50.7,64.2,,6.0,0.500,16.8,,0.247
Loyola (IL),2005-2006,30,19,11,0.633,-0.12,-1.08,,8,8,,13,3,,5,8,,2152,2095,,,,0.354,0.302,0.550,51.3,49.2,,7.1,0.510,16.4,,0.267
Loyola (MD),2005-2006,28,15,13,0.536,-4.14,-2.85,,8,10,,8,4,,7,8,,2152,2188,,,,0.315,0.366,0.548,51.6,50.7,,4.2,0.521,18.1,,0.217
Loyola Marymount,2005-2006,30,12,18,0.400,1.16,3.68,,8,6,,7,5,,4,11,,2178,2238,,,,0.388,0.236,0.500,49.9,60.5,,5.6,0.459,17.7,,0.266
Maine,2005-2006,28,12,16,0.429,-13.21,-6.75,,7,9,,7,4,,3,11,,1812,1906,,,,0.320,0.399,0.520,48.0,53.6,,7.4,0.485,19.6,,0.226
Manhattan,2005-2006,31,20,11,0.645,0.87,0.00,,14,4,,11,3,,8,7,,2380,2338,,,,0.404,0.319,0.545,48.0,48.7,,9.6,0.511,15.5,,0.277
Marist,2005-2006,29,19,10,0.655,2.20,-2.25,,12,6,,8,4,,10,5,,2230,2101,,,,0.360,0.409,0.590,51.1,57.7,,4.5,0.569,17.0,,0.246
Marquette NCAA,2005-2006,31,20,11,0.645,11.33,8.16,,10,6,,14,2,,3,7,,2325,2150,,,,0.301,0.364,0.558,49.9,58.1,,5.1,0.527,18.0,,0.221
Marshall,2005-2006,28,12,16,0.429,-5.05,-1.56,,5,9,,7,6,,3,8,,1845,1936,,,,0.360,0.377,0.499,50.7,58.8,,4.5,0.463,19.7,,0.243
Maryland,2005-2006,32,19,13,0.594,10.73,6.73,,8,8,,14,3,,2,7,,2505,2352,,,,0.421,0.213,0.535,52.3,58.5,,9.9,0.488,18.4,,0.307
Maryland-Baltimore County,2005-2006,29,10,19,0.345,-8.44,-5.24,,5,11,,8,4,,1,13,,1940,2033,,,,0.332,0.330,0.513,48.8,57.0,,4.5,0.488,17.4,,0.212
Maryland-Eastern Shore,2005-2006,29,7,22,0.241,-20.45,-10.16,,4,14,,3,7,,3,14,,1882,2167,,,,0.361,0.304,0.473,47.1,50.1,,5.0,0.448,20.0,,0.211
Massachusetts,2005-2006,28,13,15,0.464,3.74,2.63,,8,8,,10,2,,2,12,,1816,1785,,,,0.391,0.335,0.519,53.5,57.8,,12.8,0.489,21.4,,0.251
McNeese State,2005-2006,28,14,14,0.500,-6.64,-3.64,,9,7,,9,3,,5,11,,2015,2029,,,,0.380,0.278,0.507,51.3,46.4,,5.5,0.468,19.1,,0.261
Memphis NCAA,2005-2006,37,33,4,0.892,18.81,4.24,,13,1,,19,1,,10,1,,2961,2422,,,,0.394,0.342,0.544,54.4,54.7,,11.2,0.512,17.5,,0.269
Mercer,2005-2006,28,9,19,0.321,-18.91,-10.12,,7,13,,4,7,,5,9,,2058,2256,,,,0.322,0.307,0.523,49.0,44.1,,4.4,0.493,17.5,,0.221
Miami (FL),2005-2006,34,18,16,0.529,9.79,7.00,,7,9,,11,5,,4,8,,2308,2213,,,,0.333,0.330,0.526,51.7,48.4,,7.7,0.493,16.1,,0.232
Miami (OH),2005-2006,29,18,11,0.621,3.88,1.15,,14,4,,11,2,,7,8,,1822,1743,,,,0.322,0.353,0.555,51.5,54.3,,5.4,0.521,19.0,,0.237
Michigan,2005-2006,33,22,11,0.667,12.19,7.04,,8,8,,16,3,,5,6,,2367,2197,,,,0.352,0.332,0.578,53.4,58.0,,7.3,0.542,19.5,,0.265
Michigan State NCAA,2005-2006,34,22,12,0.647,12.24,7.27,,8,8,,12,2,,3,7,,2520,2334,,,,0.362,0.287,0.572,53.9,63.3,,5.3,0.531,17.8,,0.279
Middle Tennessee,2005-2006,28,16,12,0.571,-1.70,-1.17,,8,6,,9,4,,6,8,,1977,1940,,,,0.390,0.355,0.538,51.7,54.3,,4.2,0.499,17.7,,0.277
Milwaukee NCAA,2005-2006,31,22,9,0.710,7.65,1.47,,12,4,,13,2,,8,6,,2294,2061,,,,0.392,0.332,0.528,54.1,48.8,,5.4,0.491,16.2,,0.271
Minnesota,2005-2006,31,16,15,0.516,7.67,7.29,,5,11,,13,5,,2,9,,2046,2003,,,,0.368,0.264,0.513,51.6,59.6,,6.5,0.480,18.3,,0.245
Mississippi,2005-2006,30,14,16,0.467,1.68,4.35,,4,12,,11,6,,1,9,,1951,2031,,,,0.343,0.340,0.519,50.4,57.1,,5.3,0.495,20.1,,0.216
Mississippi State,2005-2006,30,15,15,0.500,5.16,5.66,,5,11,,11,5,,1,8,,2043,2058,,,,0.357,0.316,0.519,52.9,44.1,,7.6,0.494,20.9,,0.226
Mississippi Valley State,2005-2006,28,9,19,0.321,-17.46,-8.99,,9,9,,5,4,,4,9,,1713,1957,,,,0.348,0.286,0.497,50.1,49.9,,3.8,0.474,20.0,,0.212
Missouri,2005-2006,28,12,16,0.429,1.99,6.13,,5,11,,11,5,,1,9,,1856,1972,,,,0.363,0.331,0.513,49.4,51.1,,4.0,0.484,19.6,,0.236
Missouri State,2005-2006,31,22,9,0.710,12.99,5.19,,12,6,,14,2,,8,6,,2301,2059,,,,0.386,0.290,0.550,52.0,57.4,,8.7,0.507,17.5,,0.288
Monmouth NCAA,2005-2006,34,19,15,0.559,-2.99,-4.05,,12,6,,8,4,,9,8,,2191,2155,,,,0.334,0.361,0.530,47.0,63.8,,6.4,0.502,19.8,,0.224
Montana NCAA,2005-2006,31,24,7,0.774,4.86,-0.96,,10,4,,13,1,,8,5,,2449,2202,,,,0.367,0.331,0.586,52.4,64.5,,5.4,0.556,17.1,,0.263
Montana State,2005-2006,30,15,15,0.500,-4.59,-2.17,,7,7,,12,4,,3,8,,2195,2211,,,,0.351,0.388,0.559,49.2,59.9,,6.3,0.540,18.1,,0.226
Morehead State,2005-2006,27,4,23,0.148,-20.31,-5.43,,3,17,,2,10,,2,13,,1679,2026,,,,0.315,0.272,0.506,47.1,57.2,,5.8,0.472,21.5,,0.219
Morgan State,2005-2006,30,4,26,0.133,-27.25,-7.75,,4,14,,2,9,,2,14,,1644,2231,,,,0.314,0.279,0.445,44.6,48.5,,5.8,0.414,23.3,,0.195
Mount St. Mary's,2005-2006,30,13,17,0.433,-7.45,-5.58,,11,7,,7,6,,5,9,,1939,1995,,,,0.342,0.353,0.508,47.4,53.8,,5.1,0.467,17.7,,0.246
Murray State NCAA,2005-2006,31,24,7,0.774,4.16,-5.07,,17,3,,14,1,,8,4,,2203,1901,,,,0.305,0.363,0.536,52.0,60.0,,8.9,0.514,15.8,,0.199
Navy,2005-2006,28,10,18,0.357,-12.60,-6.16,,3,11,,6,8,,3,10,,1899,1996,,,,0.391,0.350,0.511,50.5,54.0,,4.1,0.465,21.5,,0.282
NC State NCAA,2005-2006,32,22,10,0.688,12.70,5.63,,10,6,,15,3,,5,5,,2383,2157,,,,0.398,0.456,0.588,47.8,63.1,,8.1,0.550,17.6,,0.299
Nebraska,2005-2006,33,19,14,0.576,6.31,6.74,,7,9,,14,5,,3,7,,2201,2180,,,,0.423,0.355,0.511,52.4,59.6,,6.7,0.472,19.3,,0.283
Nevada NCAA,2005-2006,33,27,6,0.818,10.16,2.26,,13,3,,17,1,,10,3,,2401,2103,,,,0.359,0.261,0.540,53.0,59.4,,8.3,0.503,16.1,,0.258
Nevada-Las Vegas,2005-2006,30,17,13,0.567,7.51,4.51,,10,6,,12,4,,4,8,,2084,1994,,,,0.301,0.304,0.524,51.6,60.9,,5.9,0.498,18.2,,0.202
New Hampshire,2005-2006,29,12,17,0.414,-10.20,-4.93,,8,8,,7,4,,4,11,,1720,1873,,,,0.334,0.474,0.545,47.0,61.7,,3.8,0.500,20.9,,0.262
New Mexico,2005-2006,30,17,13,0.567,5.18,2.98,,8,8,,15,2,,2,9,,1939,1873,,,,0.361,0.368,0.546,47.8,59.1,,4.4,0.519,17.1,,0.242
New Mexico State,2005-2006,30,16,14,0.533,2.24,2.97,,10,6,,10,4,,4,10,,2106,2095,,,,0.414,0.300,0.544,50.7,45.6,,4.1,0.506,20.2,,0.289
New Orleans,2005-2006,29,10,19,0.345,-6.42,0.21,,6,9,,6,3,,1,13,,1912,2039,,,,0.349,0.315,0.514,48.3,57.7,,5.0,0.485,18.8,,0.228
Niagara,2005-2006,29,11,18,0.379,-3.49,-0.87,,7,11,,6,6,,3,10,,2138,2214,,,,0.396,0.403,0.529,53.8,56.9,,3.9,0.480,17.1,,0.296
Nicholls State,2005-2006,27,9,18,0.333,-14.94,-3.82,,5,11,,6,4,,2,13,,1897,2154,,,,0.326,0.363,0.532,47.4,50.9,,5.2,0.499,20.1,,0.230
NJIT,2005-2006,27,8,19,0.296,,,,,,,,,,,,,1801,1937,,,,0.373,0.349,0.524,,43.4,,,0.493,,,0.248
Norfolk State,2005-2006,31,13,18,0.419,-11.86,-8.63,,10,8,,6,4,,5,10,,1918,2018,,,,0.370,0.239,0.483,53.6,41.5,,5.2,0.455,21.3,,0.228
North Carolina NCAA,2005-2006,31,23,8,0.742,18.48,7.77,,12,4,,14,5,,8,2,,2460,2128,,,,0.405,0.317,0.570,55.6,64.0,,6.7,0.536,19.2,,0.287
North Carolina A&T,2005-2006,29,6,23,0.207,-18.19,-8.62,,6,12,,4,6,,2,16,,1790,2064,,,,0.383,0.372,0.470,45.6,52.2,,4.9,0.442,19.9,,0.227
North Dakota State,2005-2006,28,16,12,0.571,,,,,,,6,1,,2,9,,2027,1857,,67.1,107.5,0.411,0.291,0.564,55.7,56.8,9.0,9.5,0.524,19.9,39.9,0.301
North Florida,2005-2006,28,6,22,0.214,,,,3,17,,3,7,,0,13,,1945,2119,,69.5,99.5,0.363,0.285,0.532,49.1,53.5,9.0,6.4,0.493,20.0,34.9,0.262
North Texas,2005-2006,28,14,14,0.500,-4.08,-1.88,,6,9,,11,4,,3,9,,2144,2077,,,,0.354,0.318,0.523,51.1,46.2,,8.9,0.494,17.9,,0.234
Northeastern,2005-2006,30,19,11,0.633,3.19,-0.30,,12,6,,10,2,,5,8,,2256,2107,,,,0.304,0.379,0.548,48.9,60.2,,12.3,0.516,16.7,,0.224
Northern Arizona,2005-2006,32,21,11,0.656,-1.43,-1.35,,12,2,,13,3,,6,6,,2444,2262,,,,0.403,0.287,0.585,52.9,60.3,,5.2,0.545,20.3,,0.303
Northern Colorado,2005-2006,29,5,24,0.172,,,,,,,3,6,,0,12,,1913,2132,,67.3,98.1,0.369,0.293,0.529,52.0,65.2,7.8,6.1,0.499,21.7,37.8,0.246
Northern Illinois,2005-2006,28,17,11,0.607,2.75,-0.03,,12,6,,10,3,,6,6,,2006,1894,,,,0.385,0.336,0.581,50.6,63.6,,6.7,0.550,18.0,,0.274
Northern Iowa NCAA,2005-2006,33,23,10,0.697,11.55,5.13,,11,7,,12,3,,7,5,,2165,1907,,,,0.366,0.386,0.555,51.1,58.2,,6.9,0.520,17.1,,0.264
Northwestern,2005-2006,29,14,15,0.483,3.89,6.44,,6,10,,9,5,,3,8,,1696,1697,,,,0.295,0.457,0.543,44.5,70.9,,5.2,0.520,18.6,,0.199
Northwestern State NCAA,2005-2006,34,26,8,0.765,4.01,-1.38,,15,1,,14,0,,10,6,,2573,2365,,,,0.393,0.311,0.547,51.2,64.4,,6.0,0.518,18.5,,0.262
Notre Dame,2005-2006,30,16,14,0.533,12.35,6.68,,6,10,,12,5,,4,7,,2291,2121,,,,0.367,0.416,0.568,51.8,60.6,,5.5,0.533,15.3,,0.267
Oakland,2005-2006,29,11,18,0.379,-9.01,-3.71,,6,10,,6,7,,4,9,,2142,2241,,,,0.410,0.344,0.543,53.1,47.7,,3.6,0.508,18.6,,0.280
Ohio,2005-2006,30,19,11,0.633,3.84,-0.50,,10,8,,13,2,,5,7,,2077,1935,,,,0.386,0.388,0.559,50.7,59.4,,4.3,0.527,18.6,,0.268
Ohio State NCAA,2005-2006,32,26,6,0.813,16.08,5.90,,12,4,,16,1,,6,3,,2363,2037,,,,0.338,0.401,0.568,49.5,58.9,,4.7,0.538,15.4,,0.243
Oklahoma NCAA,2005-2006,29,20,9,0.690,11.89,6.79,,11,5,,14,1,,6,5,,1995,1847,,,,0.344,0.306,0.541,56.9,59.1,,6.8,0.506,18.2,,0.245
Oklahoma State,2005-2006,33,17,16,0.515,11.25,6.67,,6,10,,11,5,,3,9,,2322,2171,,,,0.371,0.244,0.562,52.7,58.5,,6.3,0.525,21.6,,0.274
Old Dominion,2005-2006,34,24,10,0.706,7.62,1.45,,13,5,,14,1,,8,6,,2379,2169,,,,0.393,0.348,0.530,52.0,63.8,,5.9,0.488,16.3,,0.282
Oral Roberts NCAA,2005-2006,33,21,12,0.636,3.23,-2.35,,13,3,,10,2,,6,8,,2472,2248,,,,0.391,0.297,0.554,53.4,61.0,,7.5,0.518,17.5,,0.277
Oregon,2005-2006,33,15,18,0.455,10.41,6.85,,7,11,,10,7,,3,9,,2295,2156,,,,0.326,0.370,0.544,52.1,53.4,,5.5,0.517,16.6,,0.222
Oregon State,2005-2006,31,13,18,0.419,1.47,6.31,,5,13,,7,6,,2,10,,2043,2170,,,,0.420,0.293,0.531,48.0,51.6,,8.0,0.490,19.9,,0.292
Pacific NCAA,2005-2006,32,24,8,0.750,6.93,-1.57,,12,2,,11,3,,9,4,,2377,2047,,,,0.339,0.314,0.581,52.8,59.9,,3.7,0.548,17.0,,0.253
Penn State,2005-2006,30,15,15,0.500,4.42,4.98,,6,10,,11,7,,3,7,,2021,2038,,,,0.333,0.316,0.524,50.7,64.3,,3.4,0.495,16.4,,0.223
Pennsylvania NCAA,2005-2006,29,20,9,0.690,6.01,-2.31,,12,2,,12,4,,8,4,,1987,1744,,,,0.345,0.381,0.535,48.6,58.2,,5.4,0.507,17.1,,0.233
Pepperdine,2005-2006,27,7,20,0.259,-3.09,4.02,,3,11,,6,6,,1,13,,1781,1973,,,,0.362,0.246,0.488,47.5,44.0,,5.6,0.450,18.3,,0.245
Pittsburgh NCAA,2005-2006,33,25,8,0.758,16.37,7.01,,10,6,,16,1,,5,5,,2391,2082,,,,0.396,0.318,0.546,55.4,64.4,,6.9,0.512,17.1,,0.274
Portland,2005-2006,29,11,18,0.379,-3.98,1.17,,5,9,,7,6,,4,9,,2013,2160,,,,0.393,0.271,0.526,46.8,51.4,,3.7,0.483,17.5,,0.283
Portland State,2005-2006,28,12,16,0.429,-2.40,-1.21,,5,9,,6,5,,5,10,,2017,2013,,,,0.397,0.322,0.548,52.9,60.6,,5.4,0.518,20.2,,0.267
Prairie View,2005-2006,29,5,24,0.172,-24.86,-9.19,,2,16,,5,7,,0,15,,1928,2310,,,,0.338,0.263,0.470,45.3,44.0,,3.2,0.445,20.0,,0.201
Princeton,2005-2006,27,12,15,0.444,-7.15,-3.58,,10,4,,7,6,,5,8,,1402,1500,,,,0.306,0.509,0.545,43.6,63.1,,4.9,0.506,21.9,,0.237
Providence,2005-2006,27,12,15,0.444,7.83,7.68,,5,11,,9,7,,3,8,,2020,2016,,,,0.406,0.292,0.544,51.0,49.9,,8.4,0.509,17.9,,0.280
Purdue,2005-2006,28,9,19,0.321,0.40,6.61,,3,13,,9,5,,0,12,,1811,1985,,,,0.315,0.313,0.531,50.7,54.7,,9.3,0.502,22.5,,0.216
Purdue Fort Wayne,2005-2006,28,10,18,0.357,-11.33,-0.07,,,,,6,5,,4,13,,1786,1940,,,,0.266,0.364,0.513,46.0,49.1,,3.8,0.483,17.6,,0.189
Quinnipiac,2005-2006,28,12,16,0.429,-8.12,-5.83,,7,11,,8,5,,3,10,,2059,2072,,,,0.383,0.363,0.543,51.0,58.6,,5.3,0.503,20.0,,0.277
Radford,2005-2006,29,16,13,0.552,-7.65,-6.91,,9,7,,8,4,,5,8,,2134,2113,,,,0.401,0.367,0.531,47.8,48.0,,7.8,0.485,15.7,,0.292
Rhode Island,2005-2006,28,14,14,0.500,0.27,1.84,,8,8,,10,6,,4,7,,1779,1823,,,,0.342,0.264,0.498,53.0,53.5,,6.0,0.463,16.4,,0.234
Rice,2005-2006,28,12,16,0.429,-4.00,0.50,,6,8,,9,6,,3,7,,1897,1963,,,,0.375,0.237,0.519,47.4,57.3,,5.0,0.475,19.0,,0.274
Richmond,2005-2006,30,13,17,0.433,-5.09,1.36,,6,10,,11,5,,1,10,,1562,1735,,,,0.312,0.477,0.499,45.8,66.8,,9.7,0.470,21.1,,0.205
Rider,2005-2006,28,8,20,0.286,-6.71,-0.60,,4,14,,5,7,,2,12,,1981,2152,,,,0.376,0.415,0.537,48.4,62.8,,5.8,0.498,19.2,,0.269
Robert Morris,2005-2006,29,15,14,0.517,-8.04,-6.27,,10,8,,11,2,,4,12,,2136,2075,,,,0.326,0.394,0.540,50.8,56.8,,4.8,0.507,17.8,,0.234
Rutgers,2005-2006,33,19,14,0.576,8.00,5.16,,7,9,,12,5,,5,7,,2273,2144,,,,0.392,0.356,0.536,49.9,53.3,,8.4,0.495,16.3,,0.283
Sacramento State,2005-2006,30,15,15,0.500,-1.58,-1.19,,5,9,,7,5,,7,9,,2273,2232,,,,0.340,0.340,0.524,45.9,46.8,,9.6,0.488,14.8,,0.241
Sacred Heart,2005-2006,28,11,17,0.393,-7.72,-5.97,,8,10,,8,5,,3,12,,1853,1902,,,,0.410,0.282,0.532,51.9,52.1,,4.7,0.493,20.9,,0.285
Saint Francis (PA),2005-2006,28,4,24,0.143,-16.61,-5.05,,2,16,,3,9,,1,13,,1679,1971,,,,0.271,0.398,0.493,46.1,60.0,,5.5,0.466,19.5,,0.181
Saint Joseph's,2005-2006,33,19,14,0.576,9.60,5.12,,9,7,,7,5,,8,8,,2182,2034,,,,0.396,0.389,0.554,51.3,63.2,,8.0,0.500,17.6,,0.317
Saint Louis,2005-2006,29,16,13,0.552,3.21,3.00,,10,6,,11,4,,5,8,,1749,1729,,,,0.359,0.285,0.500,51.2,57.0,,7.1,0.461,18.0,,0.250
Saint Mary's (CA),2005-2006,29,17,12,0.586,5.00,2.28,,8,6,,11,5,,5,6,,2049,1921,,,,0.404,0.351,0.544,53.3,46.5,,6.9,0.504,18.8,,0.289
Saint Peter's,2005-2006,32,17,15,0.531,-1.67,-0.98,,9,9,,7,5,,7,7,,2385,2407,,,,0.285,0.348,0.514,49.5,50.3,,5.9,0.481,15.3,,0.207
Sam Houston,2005-2006,31,22,9,0.710,-3.25,-3.36,,11,5,,14,2,,7,7,,2309,2140,,,,0.444,0.353,0.544,51.2,71.6,,6.6,0.522,19.1,,0.273
Samford,2005-2006,31,20,11,0.645,-1.92,-4.92,,14,6,,10,3,,8,7,,2036,1863,,,,0.273,0.501,0.597,46.5,65.7,,3.0,0.577,16.3,,0.196
San Diego,2005-2006,30,18,12,0.600,3.66,-0.31,,6,8,,9,4,,6,8,,2356,2194,,,,0.353,0.324,0.571,50.4,56.7,,6.5,0.545,19.6,,0.244
San Diego State NCAA,2005-2006,33,24,9,0.727,9.81,3.65,,13,3,,13,2,,7,5,,2456,2223,,,,0.421,0.305,0.561,52.9,51.5,,5.3,0.521,18.5,,0.306
San Francisco,2005-2006,28,11,17,0.393,0.22,2.61,,7,7,,8,6,,3,8,,1935,2002,,,,0.300,0.330,0.511,49.6,51.3,,6.6,0.485,17.4,,0.199
San Jose State,2005-2006,31,6,25,0.194,-3.19,2.23,,2,14,,2,11,,3,12,,2015,2183,,,,0.312,0.221,0.475,49.6,48.9,,5.4,0.443,16.8,,0.204
Santa Clara,2005-2006,29,13,16,0.448,-0.35,2.58,,5,9,,9,5,,3,10,,1984,1968,,,,0.359,0.320,0.514,51.2,57.2,,6.0,0.475,17.7,,0.255
Savannah State,2005-2006,30,2,28,0.067,-34.30,-4.26,,,,,2,7,,0,19,,1693,2451,,,,0.364,0.321,0.462,41.9,46.2,,5.4,0.415,24.9,,0.255
Seton Hall NCAA,2005-2006,30,18,12,0.600,6.78,6.11,,9,7,,13,4,,5,6,,2033,2013,,,,0.377,0.308,0.510,51.4,53.9,,4.9,0.461,16.8,,0.281
Siena,2005-2006,28,15,13,0.536,0.90,-0.67,,10,8,,10,4,,5,9,,2084,2040,,,,0.386,0.362,0.542,47.1,55.8,,3.6,0.495,16.2,,0.293
South Alabama NCAA,2005-2006,31,24,7,0.774,4.88,-2.18,,12,3,,12,2,,9,4,,2283,2033,,,,0.341,0.414,0.558,50.2,54.7,,2.6,0.529,16.9,,0.240
South Carolina,2005-2006,38,23,15,0.605,13.30,8.14,,6,10,,10,6,,7,7,,2575,2379,,,,0.266,0.360,0.544,50.1,57.4,,9.4,0.523,16.0,,0.180
South Carolina State,2005-2006,30,14,16,0.467,-12.15,-8.59,,11,7,,5,3,,6,10,,1809,1916,,,,0.378,0.249,0.508,52.0,44.1,,4.7,0.469,23.1,,0.262
South Dakota State,2005-2006,29,9,20,0.310,,,,,,,3,5,,2,12,,1836,2151,,69.2,90.4,0.340,0.282,0.489,50.7,52.8,9.5,5.6,0.451,22.2,36.3,0.234
South Florida,2005-2006,29,7,22,0.241,0.20,4.65,,1,15,,4,10,,1,9,,1736,1865,,,,0.358,0.296,0.506,50.6,55.1,,10.6,0.470,23.6,,0.246
Southeast Missouri State,2005-2006,27,7,20,0.259,-14.23,-6.06,,4,16,,5,8,,2,12,,1711,1865,,,,0.312,0.392,0.503,50.2,58.4,,5.5,0.461,19.2,,0.234
Southeastern Louisiana,2005-2006,28,16,12,0.571,-2.72,-4.20,,10,6,,11,4,,5,7,,1914,1842,,,,0.397,0.279,0.523,49.5,52.2,,7.6,0.491,16.3,,0.262
Southern NCAA,2005-2006,33,20,13,0.606,-5.97,-6.69,,15,3,,11,0,,6,11,,2093,2070,,,,0.323,0.249,0.505,52.2,49.7,,6.6,0.478,21.3,,0.209
Southern California,2005-2006,30,17,13,0.567,7.44,5.99,,8,10,,11,6,,5,6,,2055,2012,,,,0.349,0.339,0.525,46.6,53.4,,6.0,0.492,17.9,,0.241
Southern Illinois NCAA,2005-2006,33,22,11,0.667,8.93,4.62,,12,6,,11,2,,7,7,,1994,1864,,,,0.338,0.320,0.501,50.7,57.1,,7.0,0.466,19.2,,0.232
Southern Methodist,2005-2006,29,13,16,0.448,-1.10,-2.78,,4,10,,9,6,,3,9,,1921,1859,,,,0.365,0.286,0.515,51.9,54.8,,8.5,0.477,19.6,,0.256
Southern Mississippi,2005-2006,31,10,21,0.323,-7.88,1.91,,3,11,,8,8,,0,10,,1879,2098,,,,0.435,0.341,0.504,51.8,53.2,,3.1,0.458,19.6,,0.301
Southern Utah,2005-2006,30,10,20,0.333,-7.57,-4.09,,8,8,,8,3,,2,14,,2055,2127,,,,0.351,0.346,0.578,45.7,64.6,,4.0,0.551,19.8,,0.247
St. Bonaventure,2005-2006,27,8,19,0.296,-5.71,-0.37,,2,14,,6,7,,2,10,,1839,1983,,,,0.324,0.285,0.491,49.9,52.4,,4.6,0.465,16.3,,0.203
St. Francis (NY),2005-2006,27,10,17,0.370,-8.43,-5.06,,7,11,,8,5,,2,12,,1721,1812,,,,0.316,0.340,0.499,48.9,51.5,,6.8,0.469,19.2,,0.208
St. John's (NY),2005-2006,27,12,15,0.444,5.24,5.64,,5,11,,10,7,,2,8,,1619,1630,,,,0.370,0.245,0.483,55.0,59.7,,7.6,0.446,20.6,,0.243
Stanford,2005-2006,30,16,14,0.533,9.52,8.21,,11,7,,11,3,,4,9,,1992,1960,,,,0.415,0.263,0.527,51.4,63.2,,8.4,0.472,18.4,,0.316
Stephen F. Austin,2005-2006,29,17,12,0.586,-3.60,-7.22,,9,7,,11,4,,6,8,,2104,1923,,,,0.352,0.250,0.539,52.2,55.3,,2.4,0.507,16.4,,0.244
Stetson,2005-2006,32,14,18,0.438,-11.98,-8.37,,11,9,,7,5,,6,10,,2129,2218,,,,0.362,0.293,0.524,47.3,50.5,,5.2,0.480,18.5,,0.266
Stony Brook,2005-2006,28,4,24,0.143,-13.66,-3.02,,2,14,,3,7,,1,16,,1629,1927,,,,0.296,0.279,0.455,44.9,45.7,,4.2,0.429,17.0,,0.180
Syracuse NCAA,2005-2006,35,23,12,0.657,11.68,8.16,,7,9,,14,5,,3,5,,2535,2412,,,,0.335,0.368,0.525,50.4,59.3,,10.8,0.501,18.1,,0.216
TCU,2005-2006,31,6,25,0.194,-4.11,3.50,,2,14,,6,10,,0,11,,1929,2166,,,,0.407,0.366,0.468,48.4,57.9,,4.1,0.429,19.2,,0.259
Temple,2005-2006,32,17,15,0.531,8.22,5.19,,8,8,,11,4,,4,9,,2004,1907,,,,0.342,0.390,0.483,47.5,45.0,,5.3,0.458,10.6,,0.206
Tennessee NCAA,2005-2006,30,22,8,0.733,14.73,7.76,,12,4,,13,2,,7,3,,2413,2204,,,,0.332,0.369,0.563,48.0,59.3,,5.7,0.535,15.3,,0.233
Tennessee State,2005-2006,28,13,15,0.464,-5.87,-5.36,,11,9,,8,4,,5,11,,1946,1951,,,,0.368,0.380,0.544,50.5,61.6,,7.3,0.515,18.2,,0.247
Tennessee Tech,2005-2006,31,19,12,0.613,-5.46,-4.60,,13,7,,12,3,,6,8,,2264,2213,,,,0.381,0.337,0.531,51.6,49.6,,5.2,0.496,18.8,,0.263
Tennessee-Martin,2005-2006,28,13,15,0.464,-7.67,-5.06,,9,11,,10,3,,3,12,,2040,2066,,,,0.505,0.281,0.536,49.2,49.9,,5.2,0.487,17.6,,0.357
Texas NCAA,2005-2006,37,30,7,0.811,21.89,6.99,,13,3,,16,1,,7,3,,2781,2230,,,,0.352,0.339,0.559,57.5,55.8,,8.9,0.524,16.7,,0.256
Texas A&M NCAA,2005-2006,31,22,9,0.710,13.19,4.77,,10,6,,16,2,,4,5,,2130,1869,,,,0.431,0.346,0.543,49.4,70.2,,6.4,0.508,17.5,,0.293
Texas A&M-Corpus Christi,2005-2006,28,20,8,0.714,2.96,-5.70,,,,,13,1,,5,7,,2307,1886,,,,0.376,0.292,0.586,53.1,65.7,,7.4,0.557,19.7,,0.267
Texas Southern,2005-2006,30,8,22,0.267,-18.08,-6.37,,6,12,,6,5,,2,15,,2062,2311,,,,0.462,0.277,0.498,48.7,49.4,,5.4,0.460,21.5,,0.296
Texas State,2005-2006,27,3,24,0.111,-14.94,-3.20,,1,15,,2,11,,1,13,,1721,2027,,,,0.326,0.295,0.504,48.4,54.8,,7.8,0.471,21.6,,0.222
Texas Tech,2005-2006,32,15,17,0.469,6.31,6.56,,6,10,,12,4,,2,9,,2187,2195,,,,0.370,0.250,0.527,46.6,62.2,,4.1,0.488,17.8,,0.264
Texas-Rio Grande Valley,2005-2006,31,7,24,0.226,-16.70,0.11,,,,,5,8,,1,15,,1807,2173,,,,0.421,0.237,0.479,47.6,51.7,,3.2,0.432,21.0,,0.286
The Citadel,2005-2006,31,10,21,0.323,-20.84,-7.76,,1,14,,6,9,,3,10,,2088,2249,,,,0.375,0.363,0.491,48.6,52.1,,6.3,0.461,17.8,,0.237
Toledo,2005-2006,31,20,11,0.645,3.16,-2.14,,10,8,,14,2,,4,8,,2151,1980,,,,0.374,0.354,0.554,47.6,51.9,,5.4,0.524,19.9,,0.257
Towson,2005-2006,28,12,16,0.429,-7.63,-2.38,,8,10,,7,6,,5,8,,1952,2099,,,,0.343,0.347,0.536,48.9,62.1,,4.1,0.504,18.8,,0.240
Troy,2005-2006,29,14,15,0.483,-2.25,-3.09,,6,9,,9,4,,2,10,,2166,2040,,,,0.220,0.533,0.545,47.1,58.8,,5.4,0.524,15.5,,0.154
