School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Arkansas,2003-2004,28,12,16,0.429,6.53,6.28,,4,12,,10,6,,1,8,,1928,1921,,,,0.354,0.352,0.507,48.5,53.5,,7.1,0.471,16.9,,0.241
Arkansas State,2003-2004,28,17,11,0.607,-1.57,-4.42,,7,7,,10,4,,6,5,,2078,1957,,,,0.406,0.348,0.551,50.6,44.6,,5.1,0.509,18.7,,0.296
Arkansas-Pine Bluff,2003-2004,27,1,26,0.037,-30.69,-8.54,,1,17,,0,10,,1,16,,1410,2008,,,,0.266,0.328,0.421,44.3,52.6,,4.1,0.390,23.6,,0.170
Army,2003-2004,27,6,21,0.222,-22.76,-7.72,,3,11,,4,11,,2,8,,1363,1708,,,,0.363,0.374,0.462,43.6,59.3,,3.7,0.423,23.9,,0.238
Auburn,2003-2004,28,14,14,0.500,10.32,5.89,,5,11,,12,5,,1,8,,1960,1836,,,,0.354,0.340,0.525,53.2,61.0,,8.8,0.496,19.3,,0.235
Austin Peay,2003-2004,32,22,10,0.688,1.42,-1.38,,16,0,,13,0,,8,8,,2098,1935,,,,0.378,0.332,0.532,51.4,54.8,,7.7,0.496,18.2,,0.262
Ball State,2003-2004,29,14,15,0.483,1.03,1.78,,10,8,,10,5,,4,9,,2046,2032,,,,0.406,0.267,0.518,48.8,51.9,,3.9,0.469,16.1,,0.296
Baylor,2003-2004,29,8,21,0.276,-2.73,5.20,,3,13,,6,11,,1,9,,1847,2041,,,,0.345,0.347,0.515,48.3,53.5,,4.6,0.481,19.9,,0.238
Belmont,2003-2004,30,21,9,0.700,1.70,-4.68,,15,5,,12,4,,9,5,,2171,1947,,,,0.346,0.501,0.570,48.5,66.3,,4.3,0.546,18.7,,0.237
Bethune-Cookman,2003-2004,29,8,21,0.276,-18.49,-10.63,,7,11,,5,6,,3,14,,1711,1939,,,,0.298,0.360,0.484,47.9,50.5,,4.0,0.448,20.7,,0.209
Binghamton,2003-2004,30,14,16,0.467,-9.09,-6.33,,10,8,,6,5,,6,7,,1802,1885,,,,0.385,0.328,0.492,51.3,49.8,,9.9,0.459,21.7,,0.246
Birmingham-Southern,2003-2004,27,20,7,0.741,-3.27,-9.79,,12,4,,12,1,,7,5,,1998,1760,,,,0.402,0.400,0.594,54.4,62.6,,6.0,0.568,20.3,,0.280
Boise State,2003-2004,33,23,10,0.697,8.85,4.14,,12,6,,13,4,,10,5,,2431,2227,,,,0.360,0.336,0.545,50.5,54.1,,5.7,0.506,16.1,,0.266
Boston College NCAA,2003-2004,34,24,10,0.706,11.99,7.17,,10,6,,13,3,,5,5,,2312,2148,,,,0.447,0.218,0.530,52.2,66.3,,5.2,0.491,17.3,,0.304
Boston University,2003-2004,29,23,6,0.793,1.12,-5.91,,17,1,,11,3,,12,3,,1930,1726,,,,0.328,0.336,0.516,50.8,60.6,,7.2,0.483,15.8,,0.227
Bowling Green State,2003-2004,31,14,17,0.452,-1.27,0.49,,8,10,,11,4,,2,10,,2194,2206,,,,0.442,0.339,0.564,50.9,65.2,,7.0,0.511,20.7,,0.342
Bradley,2003-2004,31,15,16,0.484,-0.06,1.94,,7,11,,11,4,,3,10,,2058,2126,,,,0.445,0.355,0.515,49.2,56.8,,3.5,0.463,19.6,,0.323
Brigham Young NCAA,2003-2004,30,21,9,0.700,12.70,6.31,,10,4,,13,0,,5,7,,2200,1966,,,,0.440,0.310,0.579,54.4,58.2,,6.3,0.541,17.7,,0.319
Brown,2003-2004,27,14,13,0.519,-5.40,-4.17,,10,4,,7,4,,6,9,,1956,1966,,,,0.312,0.365,0.546,46.7,60.6,,5.4,0.517,18.7,,0.219
Bucknell,2003-2004,29,14,15,0.483,-4.21,-6.65,,9,5,,10,2,,2,11,,1883,1759,,,,0.414,0.332,0.541,53.6,56.0,,4.8,0.509,21.8,,0.277
Buffalo,2003-2004,29,17,12,0.586,2.36,-1.19,,11,7,,9,5,,8,6,,2175,2072,,,,0.397,0.296,0.548,52.3,49.7,,5.4,0.518,18.0,,0.267
Butler,2003-2004,30,16,14,0.533,1.80,-0.03,,8,8,,11,4,,4,9,,1872,1805,,,,0.282,0.460,0.531,49.3,52.5,,4.3,0.495,14.9,,0.216
Cal Poly,2003-2004,27,11,16,0.407,-3.39,-0.20,,6,12,,8,5,,3,10,,1901,1977,,,,0.347,0.326,0.532,47.0,53.5,,5.5,0.498,18.7,,0.243
Cal State Fullerton,2003-2004,28,11,17,0.393,-4.03,-0.81,,7,11,,8,6,,3,10,,1983,2050,,,,0.359,0.327,0.517,54.2,58.2,,3.5,0.483,18.5,,0.245
Cal State Northridge,2003-2004,30,14,16,0.467,-1.91,-0.46,,7,11,,7,6,,4,9,,2045,2063,,,,0.393,0.320,0.537,48.4,52.9,,4.7,0.495,20.5,,0.284
California,2003-2004,28,13,15,0.464,6.29,6.65,,9,9,,11,4,,2,9,,1873,1883,,,,0.409,0.266,0.508,51.5,57.2,,5.6,0.478,17.6,,0.256
Campbell,2003-2004,27,3,24,0.111,-21.16,-4.49,,3,17,,3,9,,0,15,,1858,2308,,,,0.303,0.303,0.472,47.6,53.9,,2.3,0.440,18.9,,0.200
Canisius,2003-2004,30,10,20,0.333,-6.20,-2.75,,5,13,,3,9,,6,9,,2064,2169,,,,0.300,0.311,0.516,49.3,60.0,,5.0,0.495,18.2,,0.189
Centenary (LA),2003-2004,28,16,12,0.571,-2.43,-2.39,,10,6,,13,0,,3,10,,1966,1905,,,,0.433,0.282,0.565,49.9,51.6,,6.0,0.525,19.4,,0.311
Central Connecticut State,2003-2004,28,14,14,0.500,-6.69,-7.97,,9,9,,5,7,,6,7,,1979,1943,,,,0.346,0.277,0.537,52.8,55.5,,3.5,0.515,18.6,,0.222
Central Michigan,2003-2004,30,6,24,0.200,-9.05,1.13,,2,16,,6,8,,1,12,,2116,2411,,,,0.374,0.362,0.533,45.9,59.6,,3.4,0.501,21.1,,0.254
Charleston Southern,2003-2004,28,6,22,0.214,-15.23,-6.97,,3,13,,5,6,,1,13,,1660,1841,,,,0.280,0.307,0.494,47.9,59.3,,7.1,0.470,20.6,,0.178
Charlotte NCAA,2003-2004,30,21,9,0.700,12.24,4.70,,12,4,,10,3,,10,4,,2374,2148,,,,0.442,0.378,0.543,53.0,59.6,,7.5,0.514,17.3,,0.287
Chattanooga,2003-2004,30,19,11,0.633,-1.39,-2.98,,10,6,,10,4,,7,6,,2463,2260,,,,0.396,0.351,0.592,53.5,62.1,,4.1,0.558,18.7,,0.291
Chicago State,2003-2004,32,12,20,0.375,-6.08,0.14,,9,7,,8,3,,3,14,,2107,2269,,,,0.390,0.231,0.516,47.1,48.9,,5.7,0.476,17.7,,0.273
Cincinnati NCAA,2003-2004,32,25,7,0.781,18.75,6.28,,12,4,,18,1,,6,5,,2455,2056,,,,0.382,0.323,0.549,52.9,59.6,,9.8,0.521,14.9,,0.256
Clemson,2003-2004,28,10,18,0.357,5.87,11.12,,3,13,,10,6,,0,11,,1839,1986,,,,0.429,0.278,0.508,52.8,55.3,,7.6,0.476,22.9,,0.271
Cleveland State,2003-2004,29,4,25,0.138,-10.32,0.46,,0,16,,2,11,,2,12,,1871,2131,,,,0.399,0.321,0.493,49.6,51.3,,6.9,0.458,22.0,,0.258
Coastal Carolina,2003-2004,29,14,15,0.483,-7.13,-6.80,,8,8,,9,5,,5,9,,2061,1997,,,,0.321,0.306,0.530,52.6,57.0,,3.5,0.498,19.4,,0.227
Colgate,2003-2004,29,15,14,0.517,-10.81,-7.58,,6,8,,9,4,,5,9,,1968,1987,,,,0.340,0.331,0.522,50.0,55.5,,3.2,0.487,17.3,,0.237
College of Charleston,2003-2004,29,20,9,0.690,1.13,-3.98,,11,5,,11,1,,7,7,,2134,1966,,,,0.349,0.386,0.547,49.0,56.0,,7.7,0.514,18.2,,0.248
Colorado,2003-2004,29,18,11,0.621,9.68,7.18,,10,6,,12,3,,6,7,,2151,2051,,,,0.440,0.309,0.544,52.2,53.2,,9.9,0.521,17.6,,0.273
Colorado State,2003-2004,29,13,16,0.448,1.98,4.87,,4,10,,8,4,,3,10,,2036,2086,,,,0.487,0.265,0.550,50.7,57.2,,8.6,0.504,21.1,,0.347
Columbia,2003-2004,27,10,17,0.370,-9.53,-5.30,,6,8,,5,6,,4,10,,1824,1902,,,,0.337,0.381,0.541,50.3,67.0,,2.7,0.508,23.0,,0.239
Connecticut NCAA,2003-2004,39,33,6,0.846,22.64,7.77,,12,4,,17,1,,6,4,,3073,2493,,,,0.345,0.258,0.549,56.1,59.0,,12.6,0.532,16.0,,0.215
Coppin State,2003-2004,32,18,14,0.563,-8.03,-8.68,,14,4,,9,1,,6,10,,1969,1948,,,,0.379,0.349,0.507,51.4,52.7,,6.5,0.472,19.8,,0.253
Cornell,2003-2004,27,11,16,0.407,-6.19,-5.69,,6,8,,5,7,,5,9,,1904,1885,,,,0.385,0.344,0.518,51.5,52.0,,5.7,0.481,17.9,,0.264
Creighton,2003-2004,29,20,9,0.690,8.52,1.90,,12,6,,14,2,,6,6,,1984,1792,,,,0.399,0.298,0.546,51.6,57.1,,7.3,0.510,17.7,,0.278
Dartmouth,2003-2004,28,3,25,0.107,-18.28,-6.17,,1,13,,2,10,,1,13,,1594,1876,,,,0.295,0.387,0.507,44.1,53.8,,6.9,0.473,20.2,,0.211
Davidson,2003-2004,29,17,12,0.586,-1.76,-0.99,,11,5,,13,1,,3,10,,2119,2054,,,,0.360,0.379,0.545,53.6,59.2,,2.1,0.509,20.6,,0.259
Dayton NCAA,2003-2004,33,24,9,0.727,7.12,3.58,,12,4,,15,2,,6,5,,2244,2127,,,,0.411,0.369,0.538,55.0,62.7,,5.0,0.506,18.3,,0.273
Delaware,2003-2004,28,16,12,0.571,-0.66,-1.95,,10,8,,10,3,,6,8,,1987,1951,,,,0.386,0.280,0.520,50.7,52.4,,7.0,0.482,19.9,,0.267
Delaware State,2003-2004,28,13,15,0.464,-8.44,-7.97,,11,7,,7,3,,5,11,,1721,1734,,,,0.474,0.351,0.545,48.4,51.7,,5.2,0.503,21.3,,0.328
Denver,2003-2004,27,14,13,0.519,-2.37,-1.67,,6,9,,9,4,,5,9,,1877,1879,,,,0.364,0.324,0.527,49.9,58.4,,6.1,0.493,17.2,,0.250
DePaul NCAA,2003-2004,32,22,10,0.688,9.06,6.38,,12,4,,11,4,,7,5,,2257,2171,,,,0.382,0.256,0.544,53.1,53.8,,4.1,0.510,16.9,,0.267
Detroit Mercy,2003-2004,30,19,11,0.633,5.73,0.36,,10,6,,13,3,,6,7,,1948,1787,,,,0.323,0.316,0.543,52.8,59.0,,5.8,0.514,18.4,,0.224
Drake,2003-2004,28,12,16,0.429,-0.07,2.15,,7,11,,7,6,,4,9,,1956,2001,,,,0.438,0.348,0.505,47.8,51.6,,3.8,0.461,18.9,,0.299
Drexel,2003-2004,29,18,11,0.621,3.54,-1.22,,13,5,,10,2,,7,6,,2113,1975,,,,0.364,0.336,0.552,48.4,62.1,,6.7,0.524,16.4,,0.245
Duke NCAA,2003-2004,37,31,6,0.838,25.67,10.86,,13,3,,14,1,,8,2,,2954,2406,,,,0.412,0.334,0.572,51.6,52.7,,11.1,0.532,16.5,,0.303
Duquesne,2003-2004,29,12,17,0.414,1.16,2.23,,6,10,,8,8,,3,9,,2040,2071,,,,0.375,0.321,0.540,49.1,61.0,,5.9,0.508,18.4,,0.255
East Carolina,2003-2004,27,13,14,0.481,5.16,2.16,,5,11,,10,5,,2,8,,1905,1786,,,,0.439,0.262,0.517,53.5,48.6,,8.2,0.481,18.0,,0.287
East Tennessee State NCAA,2003-2004,33,27,6,0.818,4.19,-3.15,,15,1,,12,0,,11,3,,2618,2291,,,,0.370,0.282,0.541,50.0,53.4,,9.3,0.508,17.5,,0.255
Eastern Illinois,2003-2004,27,6,21,0.222,-11.05,-2.63,,4,12,,5,8,,1,13,,1850,2020,,,,0.301,0.274,0.518,50.8,57.3,,4.3,0.488,19.6,,0.208
Eastern Kentucky,2003-2004,29,14,15,0.483,-5.85,-5.07,,8,8,,11,3,,3,11,,2125,2071,,,,0.409,0.317,0.551,51.5,62.6,,4.3,0.526,19.3,,0.264
Eastern Michigan,2003-2004,28,13,15,0.464,-3.98,-1.14,,7,11,,8,5,,5,9,,1986,1968,,,,0.464,0.252,0.536,51.4,53.4,,5.4,0.503,20.6,,0.304
Eastern Washington NCAA,2003-2004,30,17,13,0.567,0.83,-0.34,,11,3,,11,1,,6,9,,2102,2035,,,,0.386,0.310,0.564,49.6,64.3,,3.1,0.531,19.6,,0.273
Elon,2003-2004,30,12,18,0.400,-9.45,-2.95,,7,9,,10,3,,1,12,,2067,2200,,,,0.281,0.340,0.511,50.8,58.7,,4.1,0.480,20.2,,0.199
Evansville,2003-2004,29,7,22,0.241,-3.66,3.27,,5,13,,4,8,,2,13,,1962,2163,,,,0.369,0.367,0.547,49.1,62.8,,5.0,0.521,20.1,,0.244
Fairfield,2003-2004,30,19,11,0.633,1.02,-2.38,,12,6,,8,3,,9,7,,2028,1926,,,,0.372,0.276,0.517,51.1,54.2,,7.9,0.471,17.8,,0.274
FDU,2003-2004,29,17,12,0.586,-7.11,-7.64,,11,7,,10,3,,7,8,,2012,1975,,,,0.278,0.341,0.516,46.7,53.9,,8.1,0.488,15.2,,0.192
Florida NCAA,2003-2004,31,20,11,0.645,16.28,9.19,,9,7,,11,4,,4,5,,2369,2149,,,,0.358,0.385,0.589,50.6,59.3,,5.5,0.555,18.4,,0.269
Florida A&M NCAA,2003-2004,32,15,17,0.469,-9.85,-7.94,,10,8,,8,4,,3,12,,2311,2372,,,,0.428,0.434,0.533,47.5,54.2,,2.9,0.490,19.9,,0.303
Florida Atlantic,2003-2004,28,9,19,0.321,-7.22,-5.68,,6,14,,6,8,,3,10,,2157,2154,,,,0.287,0.329,0.518,49.9,52.9,,6.1,0.493,17.4,,0.189
Florida International,2003-2004,27,5,22,0.185,-15.27,-1.55,,1,13,,5,9,,0,13,,1515,1842,,,,0.391,0.298,0.482,48.7,45.4,,5.2,0.447,24.7,,0.250
Florida State,2003-2004,33,19,14,0.576,14.46,8.31,,6,10,,15,3,,3,11,,2359,2148,,,,0.339,0.424,0.546,50.8,60.5,,6.8,0.518,19.4,,0.233
Fordham,2003-2004,28,6,22,0.214,-8.23,3.88,,3,13,,5,7,,1,14,,1735,2074,,,,0.313,0.423,0.488,43.5,56.7,,4.4,0.470,20.6,,0.181
Fresno State,2003-2004,29,14,15,0.483,5.75,5.11,,10,8,,8,9,,6,6,,1822,1791,,,,0.335,0.341,0.529,54.5,62.1,,5.4,0.496,18.8,,0.236
Furman,2003-2004,29,17,12,0.586,-2.12,-5.81,,8,8,,10,4,,6,7,,2123,1940,,,,0.359,0.361,0.547,51.8,60.8,,5.9,0.514,19.0,,0.252
Gardner-Webb,2003-2004,29,9,20,0.310,-11.42,-4.05,,6,14,,5,7,,3,13,,1964,2122,,,,0.247,0.401,0.512,50.4,61.0,,4.3,0.484,20.1,,0.176
George Mason,2003-2004,33,23,10,0.697,4.01,0.37,,12,6,,14,1,,7,9,,2364,2244,,,,0.397,0.343,0.530,49.4,55.2,,5.1,0.495,18.7,,0.268
George Washington,2003-2004,30,18,12,0.600,9.06,4.13,,11,5,,11,2,,5,9,,2251,2103,,,,0.387,0.296,0.549,52.1,56.6,,6.1,0.512,18.6,,0.275
Georgetown,2003-2004,28,13,15,0.464,4.55,3.30,,4,12,,10,6,,3,8,,1883,1848,,,,0.355,0.273,0.499,47.9,56.0,,6.5,0.457,18.3,,0.254
Georgia,2003-2004,30,16,14,0.533,8.93,8.16,,7,9,,14,3,,1,10,,1995,1972,,,,0.442,0.335,0.527,51.9,59.8,,6.2,0.482,19.4,,0.312
Georgia Southern,2003-2004,29,21,8,0.724,-1.21,-6.94,,11,5,,11,2,,8,5,,2337,2066,,,,0.367,0.332,0.528,50.7,61.9,,7.9,0.493,17.5,,0.253
Georgia State,2003-2004,29,20,9,0.690,0.03,-5.00,,14,6,,10,3,,8,5,,2169,1984,,,,0.336,0.357,0.565,51.6,59.7,,6.1,0.533,18.5,,0.245
Georgia Tech NCAA,2003-2004,38,28,10,0.737,20.66,11.21,,9,7,,13,3,,8,5,,2911,2552,,,,0.383,0.329,0.557,50.1,56.3,,7.7,0.525,18.1,,0.265
Gonzaga NCAA,2003-2004,31,28,3,0.903,18.94,3.32,,14,0,,14,0,,11,0,,2536,2052,,,,0.410,0.278,0.601,55.8,61.8,,6.1,0.565,16.5,,0.308
Grambling,2003-2004,29,11,18,0.379,-16.09,-9.94,,9,9,,6,5,,5,11,,2030,2164,,,,0.358,0.311,0.514,48.8,63.8,,4.4,0.491,19.8,,0.222
Green Bay,2003-2004,28,17,11,0.607,-1.15,-0.96,,11,5,,11,3,,6,7,,1835,1829,,,,0.397,0.334,0.529,48.7,57.5,,4.6,0.487,18.1,,0.285
Hampton,2003-2004,30,13,17,0.433,-10.42,-8.72,,11,7,,7,4,,5,9,,2057,2108,,,,0.408,0.314,0.524,50.7,47.8,,5.5,0.488,21.3,,0.274
Hartford,2003-2004,29,12,17,0.414,-12.15,-6.15,,6,12,,7,5,,3,10,,1815,1964,,,,0.314,0.341,0.498,50.7,48.5,,3.7,0.469,20.2,,0.208
Harvard,2003-2004,27,4,23,0.148,-16.19,-4.37,,3,11,,2,10,,2,13,,1748,2067,,,,0.357,0.343,0.490,48.5,49.3,,5.8,0.447,22.4,,0.253
Hawaii,2003-2004,33,21,12,0.636,7.70,4.23,,11,7,,15,3,,5,7,,2338,2213,,,,0.300,0.298,0.546,49.8,63.2,,5.6,0.517,17.2,,0.215
High Point,2003-2004,30,19,11,0.633,-8.74,-8.71,,10,6,,11,3,,8,8,,2160,2104,,,,0.383,0.244,0.521,51.5,51.7,,4.3,0.497,20.0,,0.238
Hofstra,2003-2004,29,14,15,0.483,0.07,0.52,,10,8,,8,3,,6,11,,2050,2063,,,,0.346,0.299,0.510,53.8,50.9,,6.8,0.482,18.7,,0.223
Holy Cross,2003-2004,28,13,15,0.464,-1.76,-6.69,,7,7,,9,3,,4,10,,1767,1641,,,,0.393,0.287,0.486,51.2,63.2,,9.4,0.461,17.7,,0.233
Houston,2003-2004,27,9,18,0.333,-1.86,3.80,,3,13,,8,9,,1,9,,1592,1745,,,,0.332,0.334,0.473,47.7,47.2,,10.4,0.443,18.3,,0.210
Howard,2003-2004,28,6,22,0.214,-15.54,-9.87,,4,14,,2,11,,4,9,,1683,1842,,,,0.312,0.303,0.478,48.2,46.6,,4.6,0.446,20.4,,0.205
Idaho,2003-2004,30,14,16,0.467,-0.82,0.43,,9,9,,9,4,,3,11,,1906,1907,,,,0.369,0.301,0.500,49.8,46.4,,6.4,0.453,16.8,,0.267
Idaho State,2003-2004,31,13,18,0.419,-9.10,-1.66,,7,7,,7,6,,3,7,,2277,2432,,,,0.333,0.285,0.540,42.6,58.5,,6.6,0.517,16.2,,0.216
Illinois NCAA,2003-2004,33,26,7,0.788,16.93,7.09,,13,3,,12,1,,7,2,,2402,2077,,,,0.301,0.349,0.553,52.0,63.7,,7.0,0.528,15.6,,0.209
Illinois State,2003-2004,29,10,19,0.345,-0.60,3.12,,4,14,,8,6,,1,12,,1825,1895,,,,0.350,0.318,0.534,48.8,54.9,,5.5,0.502,19.9,,0.240
Illinois-Chicago NCAA,2003-2004,32,24,8,0.750,6.00,-0.47,,12,4,,11,1,,9,3,,2223,2016,,,,0.390,0.228,0.522,52.2,57.8,,7.7,0.495,16.0,,0.248
Indiana,2003-2004,29,14,15,0.483,5.18,7.94,,7,9,,6,7,,6,6,,1881,1961,,,,0.327,0.380,0.500,49.2,53.6,,6.2,0.459,16.1,,0.236
Indiana State,2003-2004,28,9,19,0.321,-1.76,2.02,,5,13,,6,8,,3,9,,1623,1729,,,,0.317,0.359,0.499,46.8,52.4,,4.6,0.472,18.9,,0.205
Iona,2003-2004,29,11,18,0.379,-5.08,-1.87,,8,10,,7,5,,2,12,,2078,2171,,,,0.382,0.267,0.520,50.5,57.9,,9.1,0.490,18.6,,0.250
Iowa,2003-2004,29,16,13,0.552,8.70,6.18,,9,7,,11,3,,4,8,,2071,1998,,,,0.475,0.292,0.549,52.5,62.1,,7.7,0.514,20.0,,0.319
Iowa State,2003-2004,33,20,13,0.606,9.22,8.06,,7,9,,17,1,,2,10,,2461,2398,,,,0.353,0.211,0.531,51.1,51.2,,7.1,0.505,17.4,,0.230
IU Indy,2003-2004,32,21,11,0.656,1.43,-2.41,,10,6,,9,4,,8,6,,2504,2313,,,,0.438,0.355,0.559,52.2,51.6,,3.9,0.521,15.5,,0.308
Jackson State,2003-2004,29,12,17,0.414,-13.33,-11.09,,9,9,,8,1,,3,15,,1836,1902,,,,0.424,0.313,0.483,47.8,55.4,,7.2,0.438,20.8,,0.286
Jacksonville,2003-2004,28,13,15,0.464,-12.12,-6.62,,8,12,,9,5,,4,8,,1988,2069,,,,0.397,0.355,0.536,48.8,55.7,,10.0,0.503,21.2,,0.268
Jacksonville State,2003-2004,28,14,14,0.500,-8.35,-7.70,,7,9,,12,2,,2,12,,2092,2076,,,,0.370,0.344,0.552,49.2,54.7,,4.6,0.528,17.3,,0.243
James Madison,2003-2004,28,7,21,0.250,-7.99,-1.28,,3,15,,5,8,,2,12,,1816,2004,,,,0.291,0.345,0.498,45.4,51.1,,4.7,0.466,16.7,,0.201
Kansas NCAA,2003-2004,33,24,9,0.727,17.10,9.44,,12,4,,13,1,,5,5,,2503,2218,,,,0.386,0.292,0.550,52.8,63.9,,8.4,0.514,17.6,,0.273
Kansas City,2003-2004,29,15,14,0.517,0.07,-3.45,,9,7,,9,5,,5,8,,2145,2043,,,,0.385,0.422,0.537,47.1,56.6,,5.1,0.502,15.3,,0.266
Kansas State,2003-2004,28,14,14,0.500,8.70,4.84,,6,10,,12,4,,2,9,,1943,1835,,,,0.370,0.231,0.520,52.6,60.3,,4.7,0.485,17.6,,0.252
Kent State,2003-2004,31,22,9,0.710,7.77,0.77,,13,5,,11,3,,8,5,,2256,1987,,,,0.323,0.387,0.546,50.5,64.9,,6.7,0.514,16.2,,0.231
Kentucky NCAA,2003-2004,32,27,5,0.844,18.83,8.54,,13,3,,11,2,,7,2,,2365,2036,,,,0.343,0.313,0.556,53.6,58.5,,6.3,0.527,18.0,,0.239
La Salle,2003-2004,30,10,20,0.333,-1.93,2.90,,5,11,,5,8,,4,6,,1953,2098,,,,0.363,0.341,0.505,47.9,48.2,,3.6,0.465,17.3,,0.255
Lafayette,2003-2004,28,18,10,0.643,-5.21,-6.37,,9,5,,11,2,,7,7,,2118,2035,,,,0.403,0.365,0.587,48.0,58.7,,8.1,0.556,19.2,,0.288
Lamar,2003-2004,29,11,18,0.379,-11.18,-6.18,,5,11,,11,5,,0,11,,2294,2315,,,,0.355,0.329,0.505,47.3,50.2,,6.8,0.466,16.2,,0.247
Lehigh NCAA,2003-2004,31,20,11,0.645,-7.30,-8.88,,10,4,,13,1,,5,9,,2082,1974,,,,0.346,0.334,0.520,51.5,56.5,,6.4,0.482,18.4,,0.248
Liberty NCAA,2003-2004,33,18,15,0.545,-3.12,-4.22,,12,4,,13,2,,4,10,,2284,2224,,,,0.340,0.350,0.514,51.5,56.3,,5.5,0.482,19.2,,0.230
Lipscomb,2003-2004,28,7,21,0.250,-15.18,-4.52,,4,16,,5,9,,1,12,,1945,2170,,,,0.416,0.320,0.532,46.9,48.5,,5.4,0.502,19.7,,0.268
Little Rock,2003-2004,29,17,12,0.586,-1.01,-3.97,,9,5,,12,2,,3,8,,2081,1895,,,,0.470,0.292,0.541,53.5,49.9,,6.0,0.491,19.1,,0.339
Long Beach State,2003-2004,27,6,21,0.222,-10.95,-0.60,,4,14,,5,8,,1,13,,1698,1958,,,,0.364,0.291,0.495,47.1,55.1,,5.0,0.462,19.8,,0.238
Long Island University,2003-2004,27,8,19,0.296,-14.41,-8.11,,4,14,,7,6,,1,13,,1871,2042,,,,0.397,0.337,0.514,49.4,54.1,,5.2,0.481,21.0,,0.261
Louisiana NCAA,2003-2004,29,20,9,0.690,6.24,0.42,,12,3,,10,1,,6,7,,2234,2000,,,,0.341,0.372,0.560,48.7,59.5,,3.7,0.534,17.4,,0.235
Louisiana State,2003-2004,29,18,11,0.621,9.10,6.59,,8,8,,12,3,,4,7,,1924,1851,,,,0.456,0.336,0.532,52.6,52.7,,7.3,0.498,19.1,,0.299
Louisiana Tech,2003-2004,30,15,15,0.500,2.27,2.55,,8,10,,8,5,,6,9,,2011,1994,,,,0.382,0.267,0.508,54.9,46.1,,5.2,0.474,20.0,,0.252
Louisiana-Monroe,2003-2004,31,12,19,0.387,-11.58,-4.01,,8,8,,9,4,,3,13,,2117,2241,,,,0.342,0.298,0.495,49.4,51.0,,5.7,0.464,20.9,,0.222
Louisville NCAA,2003-2004,30,20,10,0.667,18.60,6.97,,9,7,,13,2,,5,6,,2195,1846,,,,0.365,0.406,0.532,50.2,62.4,,9.0,0.488,16.7,,0.273
Loyola (IL),2003-2004,29,9,20,0.310,-4.14,1.17,,4,12,,4,7,,4,12,,2033,2187,,,,0.373,0.277,0.508,49.5,50.4,,7.4,0.476,18.6,,0.243
Loyola (MD),2003-2004,28,1,27,0.036,-18.26,-4.12,,1,17,,1,11,,0,13,,1678,2074,,,,0.313,0.377,0.472,46.7,56.8,,4.7,0.439,19.9,,0.207
