School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Louisiana,2008-2009,30,10,20,0.333,-6.30,-2.23,,7,11,,9,7,,1,13,,1999,2116,,,,0.330,0.376,0.508,48.2,41.3,,11.5,0.476,17.6,,0.223
Louisiana State NCAA,2008-2009,35,27,8,0.771,11.87,3.27,,13,3,,19,2,,6,3,,2617,2316,,,,0.354,0.273,0.535,53.5,56.5,,15.0,0.499,14.8,,0.253
Louisiana Tech,2008-2009,33,15,18,0.455,-2.38,-1.98,,6,10,,8,4,,5,12,,2088,2083,,,,0.426,0.297,0.525,51.3,48.1,,9.8,0.491,20.2,,0.282
Louisiana-Monroe,2008-2009,30,10,20,0.333,-11.75,-3.20,,6,12,,8,6,,2,14,,1961,2155,,,,0.401,0.323,0.505,49.8,46.4,,7.1,0.459,19.1,,0.286
Louisville NCAA,2008-2009,37,31,6,0.838,20.87,8.41,,16,2,,16,2,,8,1,,2748,2287,,,,0.314,0.378,0.546,51.8,62.4,,15.3,0.527,16.8,,0.201
Loyola (IL),2008-2009,32,14,18,0.438,-5.51,-0.67,,6,12,,8,8,,5,10,,2026,2154,,,,0.333,0.282,0.487,49.1,52.3,,9.7,0.451,16.7,,0.226
Loyola (MD),2008-2009,32,12,20,0.375,-5.65,-0.65,,7,11,,5,8,,6,10,,2147,2294,,,,0.365,0.322,0.496,49.1,51.3,,8.4,0.441,16.6,,0.283
Loyola Marymount,2008-2009,31,3,28,0.097,-14.79,1.80,,2,12,,3,10,,0,15,,1726,2214,,,,0.347,0.317,0.443,45.5,52.0,,5.3,0.396,19.0,,0.239
Maine,2008-2009,30,9,21,0.300,-11.33,-4.40,,4,12,,5,8,,3,11,,1980,2085,,,,0.380,0.341,0.516,48.6,55.7,,8.5,0.481,18.6,,0.256
Manhattan,2008-2009,30,16,14,0.533,-4.09,-3.40,,9,9,,9,5,,7,7,,1931,1927,,,,0.445,0.299,0.487,52.0,45.6,,10.5,0.446,17.3,,0.288
Marist,2008-2009,33,10,23,0.303,-7.24,-1.85,,4,14,,7,7,,2,14,,2111,2289,,,,0.339,0.366,0.498,47.6,48.0,,6.5,0.471,19.5,,0.215
Marquette NCAA,2008-2009,35,25,10,0.714,15.06,7.87,,12,6,,16,2,,7,4,,2739,2432,,,,0.454,0.347,0.557,52.0,57.5,,7.7,0.512,14.2,,0.330
Marshall,2008-2009,32,15,17,0.469,0.14,2.73,,7,9,,13,3,,2,9,,2276,2255,,,,0.423,0.350,0.540,51.1,54.1,,5.7,0.497,16.5,,0.303
Maryland NCAA,2008-2009,35,21,14,0.600,11.10,8.99,,7,9,,14,4,,2,6,,2512,2419,,,,0.280,0.277,0.509,48.9,55.3,,10.6,0.470,14.8,,0.212
Maryland-Baltimore County,2008-2009,32,15,17,0.469,-8.74,-4.16,,7,9,,8,5,,5,12,,2102,2207,,,,0.331,0.205,0.506,47.7,53.4,,6.9,0.468,13.1,,0.234
Maryland-Eastern Shore,2008-2009,30,7,23,0.233,-22.60,-8.80,,3,13,,5,6,,2,16,,1757,2089,,,,0.440,0.310,0.460,50.3,49.3,,4.4,0.421,20.5,,0.272
Massachusetts,2008-2009,30,12,18,0.400,0.64,3.54,,7,9,,6,7,,3,10,,2146,2211,,,,0.289,0.408,0.534,47.5,56.3,,12.8,0.507,17.4,,0.201
McNeese State,2008-2009,29,11,18,0.379,-5.47,-3.99,,5,11,,9,5,,2,13,,1853,1865,,,,0.314,0.273,0.501,52.4,51.4,,15.0,0.474,19.8,,0.203
Memphis NCAA,2008-2009,37,33,4,0.892,20.92,4.63,,16,0,,19,1,,10,1,,2779,2176,,,,0.399,0.313,0.537,54.2,53.7,,15.2,0.501,15.2,,0.275
Mercer,2008-2009,32,17,15,0.531,-7.10,0.12,,11,9,,8,4,,7,11,,2392,2429,,,,0.388,0.370,0.533,51.6,47.8,,8.2,0.492,18.3,,0.279
Miami (FL),2008-2009,32,19,13,0.594,11.76,9.04,,7,9,,12,4,,5,7,,2325,2123,,,,0.379,0.366,0.528,53.5,51.0,,10.5,0.494,16.3,,0.258
Miami (OH),2008-2009,30,17,13,0.567,3.16,0.46,,10,6,,9,2,,7,10,,1847,1766,,,,0.346,0.319,0.525,50.2,56.2,,8.8,0.488,18.7,,0.245
Michigan NCAA,2008-2009,35,21,14,0.600,11.90,9.74,,9,9,,14,3,,3,8,,2341,2213,,,,0.285,0.477,0.540,47.5,66.7,,7.5,0.505,15.6,,0.216
Michigan State NCAA,2008-2009,38,31,7,0.816,17.71,9.37,,15,3,,12,2,,9,1,,2737,2420,,,,0.411,0.266,0.536,56.8,63.5,,8.2,0.498,17.3,,0.287
Middle Tennessee,2008-2009,32,18,14,0.563,-1.32,-2.78,,10,8,,10,6,,6,7,,2254,2114,,,,0.383,0.270,0.530,52.1,48.6,,4.4,0.494,15.1,,0.266
Milwaukee,2008-2009,31,17,14,0.548,-0.54,0.80,,11,7,,12,3,,3,10,,2108,2108,,,,0.352,0.407,0.508,51.1,50.7,,7.7,0.467,16.2,,0.253
Minnesota NCAA,2008-2009,33,22,11,0.667,11.32,7.19,,9,9,,16,3,,4,6,,2189,2032,,,,0.345,0.324,0.531,51.5,59.6,,18.9,0.494,18.8,,0.247
Mississippi,2008-2009,31,16,15,0.516,5.82,5.41,,7,9,,12,4,,3,8,,2254,2241,,,,0.342,0.346,0.530,50.5,45.7,,8.7,0.492,16.1,,0.249
Mississippi State NCAA,2008-2009,36,23,13,0.639,9.10,4.62,,9,7,,13,5,,6,5,,2677,2479,,,,0.412,0.398,0.544,49.4,50.2,,17.0,0.504,17.4,,0.292
Mississippi Valley State,2008-2009,32,7,25,0.219,-18.44,-7.22,,7,11,,7,3,,0,19,,2029,2388,,,,0.328,0.329,0.474,47.7,50.6,,4.7,0.437,18.7,,0.223
Missouri NCAA,2008-2009,38,31,7,0.816,19.56,6.72,,12,4,,18,0,,5,4,,3096,2571,,,,0.366,0.313,0.554,49.6,62.2,,9.3,0.527,13.8,,0.246
Missouri State,2008-2009,31,11,20,0.355,-1.90,1.90,,3,15,,9,8,,2,11,,1887,1984,,,,0.380,0.380,0.500,49.7,54.9,,6.5,0.462,17.8,,0.258
Monmouth,2008-2009,31,8,23,0.258,-14.84,-5.91,,6,12,,6,8,,1,14,,1925,2188,,,,0.333,0.356,0.506,47.8,64.5,,7.7,0.470,19.6,,0.233
Montana,2008-2009,29,17,12,0.586,-2.92,-3.53,,11,5,,12,3,,5,9,,1905,1868,,,,0.380,0.316,0.554,49.4,53.8,,10.6,0.515,16.4,,0.277
Montana State,2008-2009,31,14,17,0.452,-6.38,-2.45,,6,10,,7,5,,7,11,,2053,2152,,,,0.393,0.346,0.508,51.4,49.6,,9.1,0.471,17.5,,0.264
Morehead State NCAA,2008-2009,36,20,16,0.556,-3.14,-3.61,,12,6,,12,1,,4,12,,2511,2411,,,,0.416,0.286,0.530,55.9,53.6,,10.9,0.485,19.0,,0.300
Morgan State NCAA,2008-2009,35,23,12,0.657,-2.29,-6.53,,13,3,,8,2,,10,7,,2333,2182,,,,0.330,0.262,0.493,52.4,45.9,,8.2,0.463,16.1,,0.214
Mount St. Mary's,2008-2009,33,19,14,0.576,-1.47,-5.78,,12,6,,12,2,,7,12,,2241,2079,,,,0.343,0.258,0.524,51.3,49.9,,9.7,0.494,16.8,,0.231
Murray State,2008-2009,31,19,12,0.613,-0.09,-3.95,,13,5,,12,2,,6,6,,2119,1959,,,,0.407,0.297,0.531,52.3,53.7,,5.9,0.489,16.9,,0.291
Navy,2008-2009,30,19,11,0.633,-5.35,-7.68,,8,6,,12,3,,7,7,,2129,2059,,,,0.380,0.378,0.518,48.9,52.7,,6.4,0.474,16.9,,0.275
NC State,2008-2009,30,16,14,0.533,8.38,6.74,,6,10,,14,4,,2,8,,2189,2087,,,,0.378,0.331,0.571,52.5,59.2,,9.0,0.538,18.5,,0.271
Nebraska,2008-2009,31,18,13,0.581,8.92,4.82,,8,8,,14,4,,4,8,,1999,1872,,,,0.382,0.363,0.539,44.7,59.8,,5.7,0.502,16.1,,0.268
Nevada,2008-2009,34,21,13,0.618,4.28,1.40,,11,5,,13,8,,8,5,,2400,2249,,,,0.404,0.279,0.521,51.0,49.3,,12.0,0.470,15.0,,0.301
Nevada-Las Vegas,2008-2009,32,21,11,0.656,8.68,4.34,,9,7,,15,4,,6,7,,2200,2061,,,,0.379,0.400,0.527,47.8,58.3,,10.6,0.492,15.3,,0.259
New Hampshire,2008-2009,30,14,16,0.467,-9.40,-5.57,,8,8,,8,5,,5,10,,1876,1936,,,,0.319,0.443,0.486,51.2,49.9,,7.9,0.458,17.1,,0.204
New Mexico,2008-2009,34,22,12,0.647,11.37,3.60,,12,4,,16,2,,6,7,,2510,2246,,,,0.460,0.344,0.565,52.2,62.1,,10.4,0.527,16.0,,0.323
New Mexico State,2008-2009,32,17,15,0.531,2.25,0.28,,9,7,,12,4,,4,10,,2443,2380,,,,0.377,0.299,0.557,47.9,52.8,,9.4,0.525,16.3,,0.264
New Orleans,2008-2009,30,11,19,0.367,-9.79,-4.08,,6,12,,9,6,,2,13,,1863,2000,,,,0.408,0.234,0.507,48.4,43.5,,4.7,0.470,19.6,,0.269
Niagara,2008-2009,35,26,9,0.743,6.21,-2.25,,14,4,,11,3,,10,6,,2665,2369,,,,0.412,0.393,0.520,49.7,55.3,,11.2,0.476,15.3,,0.293
Nicholls State,2008-2009,31,20,11,0.645,-3.08,-4.08,,12,4,,11,3,,7,6,,2029,1866,,,,0.397,0.395,0.574,49.5,64.9,,4.7,0.547,20.0,,0.269
NJIT,2008-2009,31,1,30,0.032,,,,,,,0,11,,0,12,,1545,2083,,66.6,74.8,0.306,0.350,0.421,47.2,50.2,10.9,8.7,0.385,23.6,29.3,0.194
Norfolk State,2008-2009,31,13,18,0.419,-13.31,-9.49,,9,7,,6,4,,5,10,,2119,2219,,,,0.375,0.272,0.509,48.7,41.6,,9.5,0.477,19.4,,0.244
North Carolina NCAA,2008-2009,38,34,4,0.895,25.46,8.35,,13,3,,14,1,,8,2,,3413,2735,,,,0.392,0.272,0.573,54.1,56.8,,11.9,0.533,13.7,,0.295
North Carolina A&T,2008-2009,32,16,16,0.500,-13.00,-8.37,,9,7,,10,2,,4,13,,2145,2138,,,,0.319,0.342,0.506,50.0,49.5,,13.7,0.481,21.4,,0.202
North Carolina Central,2008-2009,31,4,27,0.129,,,,,,,2,5,,0,16,,1888,2468,,72.4,84.1,0.319,0.320,0.461,42.8,54.8,12.2,7.5,0.421,20.9,28.4,0.219
North Dakota State NCAA,2008-2009,33,26,7,0.788,6.18,-2.72,,16,2,,12,1,,10,4,,2659,2279,,,,0.374,0.299,0.583,53.1,51.5,,7.7,0.549,14.0,,0.276
North Florida,2008-2009,30,8,22,0.267,,,,6,14,,2,6,,2,11,,1697,2095,,65.3,86.3,0.331,0.260,0.471,45.5,52.0,9.8,7.2,0.447,20.3,28.1,0.196
North Texas,2008-2009,32,20,12,0.625,-1.14,-2.77,,11,7,,12,4,,7,6,,2472,2390,,,,0.478,0.320,0.544,51.6,48.5,,6.6,0.493,15.4,,0.350
Northeastern,2008-2009,32,19,13,0.594,1.91,-0.24,,12,6,,7,5,,11,7,,2001,1932,,,,0.385,0.344,0.535,50.1,54.2,,8.3,0.492,17.7,,0.282
Northern Arizona,2008-2009,27,8,19,0.296,-6.14,-1.70,,5,11,,7,5,,1,14,,1795,1829,,,,0.315,0.330,0.554,51.6,60.9,,7.2,0.539,19.8,,0.194
Northern Colorado,2008-2009,32,14,18,0.438,-4.57,-3.64,,8,8,,10,4,,3,13,,2259,2266,,,,0.448,0.344,0.569,51.4,52.9,,4.9,0.527,19.9,,0.324
Northern Illinois,2008-2009,30,10,20,0.333,-10.00,-5.13,,5,11,,7,5,,2,11,,1985,2123,,,,0.397,0.320,0.501,49.8,53.0,,8.6,0.478,19.5,,0.235
Northern Iowa NCAA,2008-2009,34,23,11,0.676,5.63,2.24,,14,4,,11,4,,8,4,,2290,2158,,,,0.424,0.371,0.563,52.4,54.6,,7.4,0.517,16.3,,0.320
Northwestern,2008-2009,31,17,14,0.548,8.56,6.93,,8,10,,13,4,,4,9,,1967,1876,,,,0.294,0.422,0.550,46.0,67.7,,9.8,0.526,16.2,,0.203
Northwestern State,2008-2009,31,11,20,0.355,-18.70,-3.34,,3,13,,6,7,,3,12,,2188,2475,,,,0.369,0.290,0.481,50.9,54.0,,13.5,0.446,20.9,,0.240
Notre Dame,2008-2009,36,21,15,0.583,12.26,8.70,,8,10,,15,3,,3,8,,2727,2544,,,,0.267,0.351,0.530,50.5,60.8,,6.1,0.503,11.8,,0.189
Oakland,2008-2009,36,23,13,0.639,1.80,-1.60,,13,5,,12,0,,7,10,,2699,2546,,,,0.363,0.358,0.573,50.5,56.7,,12.4,0.546,16.2,,0.253
Ohio,2008-2009,32,15,17,0.469,-1.56,-1.40,,7,9,,11,2,,2,13,,2075,2080,,,,0.391,0.351,0.535,48.3,61.5,,5.9,0.498,19.2,,0.275
Ohio State NCAA,2008-2009,33,22,11,0.667,12.48,8.23,,10,8,,15,3,,4,6,,2206,2046,,,,0.383,0.356,0.577,48.9,56.6,,16.2,0.548,18.7,,0.268
Oklahoma NCAA,2008-2009,36,30,6,0.833,18.07,6.88,,13,3,,16,1,,7,3,,2833,2430,,,,0.465,0.345,0.581,53.9,53.1,,11.0,0.552,17.0,,0.314
Oklahoma State NCAA,2008-2009,35,23,12,0.657,13.78,7.44,,9,7,,14,2,,4,6,,2830,2608,,,,0.394,0.413,0.579,48.9,47.0,,6.2,0.540,15.0,,0.295
Old Dominion,2008-2009,35,25,10,0.714,2.86,-2.23,,12,6,,16,3,,8,7,,2333,2110,,,,0.325,0.260,0.511,55.1,61.8,,10.3,0.486,15.8,,0.208
Oral Roberts,2008-2009,31,16,15,0.516,3.68,-0.05,,14,4,,9,2,,6,10,,2194,2058,,,,0.406,0.306,0.525,51.9,51.2,,7.3,0.491,17.4,,0.271
Oregon,2008-2009,31,8,23,0.258,1.51,10.28,,2,16,,6,9,,1,10,,2088,2360,,,,0.379,0.378,0.505,46.6,53.0,,8.0,0.469,18.2,,0.255
Oregon State,2008-2009,36,18,18,0.500,4.25,7.55,,7,11,,13,7,,5,10,,2189,2279,,,,0.321,0.362,0.551,48.4,57.8,,6.1,0.531,19.4,,0.207
Pacific,2008-2009,34,21,13,0.618,2.22,-1.59,,10,6,,12,4,,7,8,,2254,2120,,,,0.364,0.369,0.561,51.8,58.6,,6.5,0.535,17.1,,0.247
Penn State,2008-2009,38,27,11,0.711,9.49,5.71,,10,8,,17,3,,6,6,,2545,2378,,,,0.339,0.382,0.537,52.4,54.5,,5.0,0.512,14.8,,0.223
Pennsylvania,2008-2009,28,10,18,0.357,-7.78,-3.33,,6,8,,3,11,,6,7,,1835,1935,,,,0.389,0.348,0.509,48.1,63.5,,8.1,0.471,18.1,,0.265
Pepperdine,2008-2009,32,9,23,0.281,-11.23,1.88,,5,9,,5,10,,2,11,,1974,2342,,,,0.282,0.292,0.469,49.1,47.6,,8.7,0.432,19.4,,0.199
Pittsburgh NCAA,2008-2009,36,31,5,0.861,21.21,8.61,,15,3,,19,0,,7,2,,2787,2320,,,,0.328,0.294,0.555,56.6,60.9,,10.3,0.530,14.8,,0.222
Portland,2008-2009,32,19,13,0.594,2.89,-0.05,,9,5,,12,2,,5,10,,2249,2154,,,,0.335,0.355,0.562,51.7,61.3,,6.4,0.539,18.5,,0.224
Portland State NCAA,2008-2009,33,23,10,0.697,1.14,-3.16,,11,5,,13,1,,7,7,,2417,2262,,,,0.293,0.440,0.559,50.3,58.4,,7.3,0.537,17.3,,0.199
Prairie View,2008-2009,33,17,16,0.515,-12.47,-9.81,,12,6,,11,2,,5,12,,2318,2235,,,,0.378,0.305,0.509,51.5,50.7,,6.5,0.480,17.4,,0.239
Presbyterian,2008-2009,29,12,17,0.414,,,,0,0,,9,2,,3,14,,1729,1867,,64.1,91.4,0.360,0.366,0.514,49.5,50.2,10.7,8.0,0.481,22.3,29.5,0.243
Princeton,2008-2009,27,13,14,0.481,-7.82,-7.66,,8,6,,8,6,,5,8,,1561,1545,,,,0.292,0.389,0.537,48.8,55.1,,8.3,0.502,19.6,,0.219
Providence,2008-2009,33,19,14,0.576,7.82,7.23,,10,8,,13,5,,4,6,,2577,2531,,,,0.395,0.352,0.539,50.5,54.1,,8.6,0.506,16.7,,0.268
Purdue NCAA,2008-2009,37,27,10,0.730,16.44,7.17,,11,7,,15,3,,5,5,,2555,2212,,,,0.332,0.340,0.533,49.5,60.4,,12.5,0.500,15.1,,0.233
Purdue Fort Wayne,2008-2009,30,13,17,0.433,-5.42,-0.64,,8,10,,8,5,,5,11,,1970,2055,,,,0.360,0.305,0.537,47.2,47.9,,8.6,0.497,17.4,,0.264
Quinnipiac,2008-2009,31,15,16,0.484,-9.16,-8.57,,10,8,,6,7,,9,7,,2058,2088,,,,0.369,0.249,0.498,54.3,50.0,,6.6,0.471,17.8,,0.229
Radford NCAA,2008-2009,33,21,12,0.636,-4.55,-4.37,,15,3,,12,5,,9,6,,2491,2372,,,,0.430,0.242,0.539,54.2,52.7,,11.9,0.504,18.9,,0.292
Rhode Island,2008-2009,34,23,11,0.676,7.89,1.21,,11,5,,12,2,,10,7,,2696,2469,,,,0.341,0.264,0.560,51.8,54.6,,9.0,0.532,15.9,,0.238
Rice,2008-2009,32,10,22,0.313,-5.05,3.18,,4,12,,5,10,,2,11,,2040,2273,,,,0.333,0.337,0.521,47.2,61.8,,5.9,0.489,17.8,,0.230
Richmond,2008-2009,36,20,16,0.556,2.61,1.08,,9,7,,11,7,,7,7,,2518,2431,,,,0.331,0.359,0.544,46.5,47.6,,9.3,0.518,15.7,,0.224
Rider,2008-2009,32,19,13,0.594,-2.63,-2.98,,12,6,,11,4,,7,8,,2303,2271,,,,0.331,0.340,0.531,49.5,50.2,,9.5,0.503,17.1,,0.223
Robert Morris NCAA,2008-2009,35,24,11,0.686,-0.70,-5.23,,15,3,,14,3,,9,7,,2467,2288,,,,0.367,0.308,0.565,50.8,60.9,,9.9,0.534,19.5,,0.259
Rutgers,2008-2009,32,11,21,0.344,1.07,6.60,,2,16,,8,10,,3,10,,2021,2131,,,,0.322,0.323,0.502,51.4,49.0,,13.8,0.463,19.7,,0.231
Sacramento State,2008-2009,29,2,27,0.069,-17.77,-2.29,,1,15,,2,11,,0,16,,1652,2100,,,,0.354,0.296,0.493,45.3,51.9,,4.6,0.454,20.1,,0.245
Sacred Heart,2008-2009,31,17,14,0.548,-4.40,-6.85,,12,6,,10,4,,7,10,,2277,2167,,,,0.260,0.345,0.572,49.7,60.7,,9.8,0.552,19.9,,0.182
Saint Francis (PA),2008-2009,29,6,23,0.207,-15.70,-6.24,,3,15,,4,8,,2,15,,1771,2041,,,,0.347,0.354,0.524,49.5,63.3,,5.7,0.484,21.5,,0.254
Saint Joseph's,2008-2009,32,17,15,0.531,4.21,2.21,,9,7,,7,6,,8,6,,2184,2120,,,,0.402,0.282,0.533,50.2,62.4,,9.4,0.487,17.3,,0.295
Saint Louis,2008-2009,32,18,14,0.563,1.02,0.99,,8,8,,14,3,,2,9,,1977,1944,,,,0.384,0.313,0.521,50.8,54.7,,6.7,0.483,17.5,,0.267
Saint Mary's (CA),2008-2009,35,28,7,0.800,9.52,1.49,,10,4,,15,1,,8,4,,2569,2243,,,,0.385,0.343,0.536,54.8,52.4,,11.7,0.500,15.4,,0.267
Saint Peter's,2008-2009,30,11,19,0.367,-8.39,-3.43,,8,10,,7,7,,4,11,,1780,1911,,,,0.384,0.275,0.483,48.7,48.1,,12.3,0.444,19.9,,0.255
Sam Houston,2008-2009,30,18,12,0.600,-0.39,-2.59,,12,4,,11,4,,7,7,,2279,2078,,,,0.413,0.382,0.552,52.4,71.1,,6.7,0.515,17.9,,0.290
Samford,2008-2009,32,16,16,0.500,-8.28,-6.38,,9,11,,10,4,,4,12,,1972,1990,,,,0.350,0.501,0.580,44.3,64.6,,3.9,0.557,19.7,,0.239
San Diego,2008-2009,32,16,16,0.500,-0.37,1.57,,6,8,,9,6,,4,7,,1973,1953,,,,0.326,0.275,0.519,48.0,51.3,,10.1,0.484,18.3,,0.230
San Diego State,2008-2009,36,26,10,0.722,11.54,4.74,,11,5,,16,2,,6,5,,2416,2147,,,,0.340,0.311,0.533,51.6,53.8,,7.4,0.499,16.8,,0.240
San Francisco,2008-2009,30,11,19,0.367,-5.91,0.30,,3,11,,7,5,,3,13,,2030,2113,,,,0.396,0.362,0.534,48.5,54.2,,6.2,0.497,17.2,,0.275
San Jose State,2008-2009,30,13,17,0.433,-2.64,0.44,,6,10,,7,7,,5,10,,2024,2040,,,,0.356,0.246,0.516,52.7,50.7,,7.8,0.483,18.4,,0.241
Santa Clara,2008-2009,33,16,17,0.485,-0.55,0.41,,7,7,,11,3,,4,10,,2164,2119,,,,0.368,0.324,0.553,53.7,54.6,,12.7,0.519,21.9,,0.260
Savannah State,2008-2009,29,15,14,0.517,-12.95,-1.16,,,,,13,3,,2,11,,1733,1805,,,,0.344,0.256,0.491,50.6,55.8,,6.5,0.452,21.9,,0.237
Seton Hall,2008-2009,32,17,15,0.531,7.53,6.47,,7,11,,10,6,,4,7,,2376,2331,,,,0.336,0.313,0.527,45.7,48.7,,8.5,0.491,14.9,,0.242
Siena NCAA,2008-2009,35,27,8,0.771,8.05,0.99,,16,2,,17,0,,9,4,,2709,2462,,,,0.357,0.259,0.537,49.7,53.0,,11.0,0.510,15.5,,0.237
South Alabama,2008-2009,33,20,13,0.606,-2.62,-3.75,,10,8,,11,5,,6,7,,2301,2204,,,,0.417,0.228,0.543,54.2,53.4,,13.9,0.512,17.5,,0.277
South Carolina,2008-2009,31,21,10,0.677,8.78,4.20,,10,6,,16,3,,5,6,,2425,2209,,,,0.337,0.292,0.526,48.2,38.3,,11.7,0.503,15.4,,0.216
South Carolina State,2008-2009,31,17,14,0.548,-10.31,-9.47,,10,6,,10,4,,5,8,,2166,2092,,,,0.379,0.265,0.531,55.1,54.4,,8.7,0.499,21.4,,0.254
South Carolina Upstate,2008-2009,30,9,21,0.300,,,,8,12,,4,4,,1,13,,1812,2055,,65.6,91.3,0.329,0.321,0.488,48.4,58.0,9.2,11.2,0.455,20.3,32.1,0.217
South Dakota State,2008-2009,33,13,20,0.394,-5.83,-1.45,,7,11,,10,3,,1,15,,2280,2346,,,,0.343,0.346,0.534,50.9,48.1,,3.8,0.500,16.6,,0.241
South Florida,2008-2009,31,9,22,0.290,2.63,8.18,,4,14,,7,7,,1,12,,1830,2002,,,,0.349,0.318,0.473,49.5,58.1,,7.2,0.447,16.7,,0.209
Southeast Missouri State,2008-2009,30,3,27,0.100,-18.72,-3.75,,0,18,,2,11,,0,15,,2035,2416,,,,0.368,0.274,0.513,46.4,46.6,,7.9,0.474,18.8,,0.256
Southeastern Louisiana,2008-2009,30,13,17,0.433,-6.22,-2.89,,7,9,,9,4,,4,12,,2127,2007,,,,0.323,0.307,0.540,51.4,56.2,,10.9,0.520,17.9,,0.207
Southern,2008-2009,31,8,23,0.258,-17.64,-11.50,,8,10,,6,7,,2,13,,1957,2173,,,,0.378,0.296,0.490,52.3,47.8,,6.3,0.454,20.8,,0.247
Southern California NCAA,2008-2009,35,22,13,0.629,14.09,9.15,,9,9,,15,2,,2,8,,2397,2224,,,,0.422,0.215,0.542,53.9,50.2,,13.1,0.508,18.0,,0.284
Southern Illinois,2008-2009,31,13,18,0.419,0.35,3.19,,8,10,,8,6,,5,8,,1966,2037,,,,0.380,0.320,0.522,49.1,59.9,,7.2,0.479,19.7,,0.274
SIU Edwardsville,2008-2009,30,10,20,0.333,,,,,,,,,,2,11,,2116,2292,,,,0.306,0.338,0.529,44.8,52.4,,7.6,0.501,11.4,,0.210
Southern Methodist,2008-2009,30,9,21,0.300,-3.27,3.62,,3,13,,9,8,,0,12,,1937,2047,,,,0.320,0.311,0.516,51.1,47.0,,10.0,0.492,19.2,,0.206
Southern Mississippi,2008-2009,32,15,17,0.469,1.54,3.81,,4,12,,11,6,,1,8,,2136,2133,,,,0.391,0.203,0.511,51.1,44.2,,5.6,0.464,13.3,,0.284
Southern Utah,2008-2009,31,11,20,0.355,-5.44,-2.12,,8,10,,8,6,,2,13,,2017,2114,,,,0.403,0.248,0.561,52.1,60.5,,3.0,0.508,20.5,,0.321
St. Bonaventure,2008-2009,30,15,15,0.500,-2.57,-1.12,,6,10,,8,6,,7,7,,2103,2135,,,,0.370,0.251,0.523,52.5,57.2,,11.8,0.492,20.3,,0.247
St. Francis (NY),2008-2009,30,10,20,0.333,-12.66,-6.66,,7,11,,6,6,,4,14,,1970,2128,,,,0.336,0.444,0.521,46.4,55.5,,11.1,0.496,20.1,,0.217
St. John's (NY),2008-2009,34,16,18,0.471,4.28,6.83,,6,12,,13,8,,1,10,,2242,2298,,,,0.372,0.244,0.495,52.3,49.8,,9.5,0.462,18.2,,0.241
Stanford,2008-2009,34,20,14,0.588,10.58,6.91,,6,12,,15,4,,4,9,,2488,2332,,,,0.335,0.335,0.554,49.7,57.2,,5.7,0.525,16.0,,0.236
Stephen F. Austin NCAA,2008-2009,32,24,8,0.750,1.10,-3.21,,13,3,,13,0,,6,7,,2099,1795,,,,0.300,0.313,0.512,50.5,53.6,,8.6,0.487,15.8,,0.195
Stetson,2008-2009,30,13,17,0.433,-6.88,1.17,,9,11,,10,4,,3,12,,1989,2058,,,,0.300,0.417,0.476,49.6,44.2,,8.7,0.449,17.1,,0.192
Stony Brook,2008-2009,30,16,14,0.533,-4.82,-6.49,,8,8,,7,7,,9,6,,1951,1828,,,,0.362,0.302,0.502,50.9,43.1,,8.3,0.465,16.7,,0.246
Syracuse NCAA,2008-2009,38,28,10,0.737,17.24,9.48,,11,7,,16,3,,5,5,,3046,2725,,,,0.388,0.326,0.565,51.7,61.9,,12.5,0.544,17.8,,0.250
TCU,2008-2009,31,14,17,0.452,2.23,3.96,,5,11,,10,5,,3,10,,1978,1988,,,,0.374,0.347,0.528,49.8,57.0,,3.3,0.484,18.3,,0.274
Temple NCAA,2008-2009,34,22,12,0.647,9.05,3.90,,11,5,,9,2,,9,8,,2333,2158,,,,0.287,0.368,0.538,52.2,62.3,,11.0,0.511,16.4,,0.201
Tennessee NCAA,2008-2009,34,21,13,0.618,13.60,7.71,,10,6,,10,5,,6,5,,2665,2465,,,,0.367,0.346,0.539,53.0,57.9,,10.1,0.509,15.5,,0.248
Tennessee State,2008-2009,30,12,18,0.400,-10.79,-4.47,,9,9,,8,6,,4,12,,2185,2353,,,,0.400,0.256,0.537,49.5,54.0,,8.7,0.502,18.8,,0.274
Tennessee Tech,2008-2009,30,12,18,0.400,-6.64,-4.68,,6,12,,8,7,,4,11,,2209,2189,,,,0.323,0.311,0.525,49.6,50.6,,13.2,0.496,18.4,,0.219
Tennessee-Martin,2008-2009,32,22,10,0.688,0.06,-4.90,,14,4,,12,3,,9,6,,2523,2242,,,,0.322,0.373,0.548,50.7,51.9,,7.4,0.513,15.1,,0.237
Texas NCAA,2008-2009,35,23,12,0.657,14.83,8.09,,9,7,,13,2,,4,6,,2532,2296,,,,0.386,0.274,0.519,53.4,48.9,,13.8,0.485,15.3,,0.258
Texas A&M NCAA,2008-2009,34,24,10,0.706,10.52,6.13,,9,7,,16,2,,5,5,,2440,2281,,,,0.468,0.306,0.545,53.6,51.9,,9.9,0.504,16.2,,0.324
Texas A&M-Corpus Christi,2008-2009,33,18,15,0.545,-3.49,-1.46,,11,5,,11,3,,6,11,,2255,2228,,,,0.434,0.314,0.512,52.6,54.4,,10.6,0.469,20.4,,0.296
