School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Marist,2001-2002,28,19,9,0.679,1.63,-5.19,,13,5,,10,4,,9,5,,2079,1888,,,,0.388,0.361,0.544,48.3,60.8,,7.3,0.499,14.7,,0.290
Marquette NCAA,2001-2002,33,26,7,0.788,17.17,4.78,,13,3,,16,0,,5,6,,2413,2004,,,,0.391,0.248,0.553,53.4,53.0,,6.4,0.520,17.2,,0.271
Marshall,2001-2002,30,15,15,0.500,-1.42,1.23,,8,10,,10,4,,4,9,,2328,2322,,70.5,108.7,0.354,0.340,0.569,49.2,56.4,9.0,7.8,0.543,17.8,33.6,0.244
Maryland NCAA,2001-2002,36,32,4,0.889,23.46,9.35,,15,1,,15,0,,7,2,,3060,2552,,,,0.415,0.258,0.569,52.4,65.9,,9.4,0.530,15.5,,0.301
Maryland-Baltimore County,2001-2002,29,20,9,0.690,-8.07,-11.62,,15,5,,9,2,,8,6,,2140,2037,,,,0.411,0.218,0.514,49.9,56.3,,5.4,0.476,17.4,,0.278
Maryland-Eastern Shore,2001-2002,29,11,18,0.379,-15.59,-9.07,,7,11,,5,5,,5,12,,1910,2099,,,,0.334,0.361,0.481,47.9,49.2,,4.2,0.448,16.0,,0.218
Massachusetts,2001-2002,29,13,16,0.448,2.88,4.43,,6,10,,8,6,,3,9,,1865,1910,,,,0.283,0.361,0.506,50.1,62.6,,6.9,0.480,18.8,,0.189
McNeese State NCAA,2001-2002,30,21,9,0.700,-0.59,-5.79,,17,3,,13,0,,8,8,,2102,1909,,,,0.404,0.276,0.523,52.9,52.1,,9.3,0.491,19.3,,0.264
Memphis,2001-2002,36,27,9,0.750,15.29,4.72,,12,4,,19,2,,6,4,,2879,2477,,,,0.401,0.220,0.531,54.2,53.1,,7.2,0.499,16.1,,0.267
Mercer,2001-2002,29,6,23,0.207,-14.50,-2.75,,4,16,,5,7,,0,14,,1912,2232,,,,0.319,0.291,0.498,50.7,51.3,,5.4,0.467,19.9,,0.212
Miami (FL) NCAA,2001-2002,32,24,8,0.750,13.00,5.53,,10,6,,13,2,,5,4,,2395,2156,,,,0.356,0.360,0.538,48.8,64.2,,10.1,0.492,17.1,,0.275
Miami (OH),2001-2002,31,13,18,0.419,1.20,3.69,,9,9,,10,4,,2,11,,1981,2058,,,,0.336,0.257,0.510,51.6,46.0,,6.4,0.466,16.2,,0.249
Michigan,2001-2002,29,11,18,0.379,3.54,8.18,,5,11,,9,6,,1,10,,1951,2052,,,,0.319,0.340,0.531,47.7,53.5,,5.6,0.491,18.3,,0.241
Michigan State NCAA,2001-2002,31,19,12,0.613,14.91,9.61,,10,6,,15,2,,4,5,,2150,1978,,,,0.346,0.277,0.558,55.9,57.3,,5.4,0.516,19.3,,0.267
Middle Tennessee,2001-2002,29,14,15,0.483,-3.49,-0.79,,6,8,,11,2,,2,12,,1941,1948,,,,0.282,0.380,0.536,49.9,53.0,,5.8,0.510,21.6,,0.194
Milwaukee,2001-2002,29,16,13,0.552,4.32,0.82,,11,5,,10,4,,4,8,,2193,2036,,,,0.311,0.409,0.539,49.4,60.7,,4.6,0.515,17.0,,0.208
Minnesota,2001-2002,31,18,13,0.581,12.83,7.05,,9,7,,14,4,,3,8,,2330,2151,,,,0.347,0.329,0.556,52.1,58.2,,8.9,0.525,17.6,,0.245
Mississippi NCAA,2001-2002,31,20,11,0.645,13.62,6.86,,9,7,,13,1,,4,7,,2232,1993,,,,0.425,0.382,0.574,51.9,57.3,,3.5,0.533,19.7,,0.313
Mississippi State NCAA,2001-2002,35,27,8,0.771,14.43,7.34,,10,6,,14,1,,7,5,,2582,2334,,,,0.393,0.280,0.554,54.5,60.0,,5.9,0.529,20.0,,0.256
Mississippi Valley State,2001-2002,29,12,17,0.414,-15.15,-12.74,,9,9,,8,3,,4,12,,2206,2279,,,,0.254,0.410,0.513,46.2,49.3,,3.9,0.488,15.4,,0.174
Missouri NCAA,2001-2002,36,24,12,0.667,14.22,6.80,,9,7,,14,3,,4,6,,2877,2610,,,,0.315,0.370,0.555,53.0,52.3,,7.2,0.530,16.5,,0.217
Missouri State,2001-2002,32,17,15,0.531,2.65,0.02,,11,7,,12,3,,4,8,,2267,2183,,,,0.370,0.282,0.548,53.8,46.7,,7.0,0.505,17.8,,0.279
Monmouth,2001-2002,30,18,12,0.600,-7.02,-7.32,,14,6,,8,4,,8,6,,2052,2043,,,,0.364,0.349,0.545,48.1,59.9,,6.1,0.521,20.4,,0.236
Montana NCAA,2001-2002,31,16,15,0.516,-4.19,-1.71,,7,7,,9,4,,4,8,,2218,2263,,,,0.432,0.357,0.551,48.6,59.5,,6.8,0.519,18.7,,0.290
Montana State,2001-2002,30,20,10,0.667,0.91,-1.94,,12,2,,11,3,,8,6,,2083,1979,,,,0.412,0.389,0.573,48.7,54.6,,3.6,0.539,18.7,,0.292
Morehead State,2001-2002,29,18,11,0.621,-3.16,-3.12,,11,5,,12,2,,6,8,,2236,2182,,,,0.376,0.280,0.576,49.8,59.8,,2.7,0.532,18.2,,0.294
Morgan State,2001-2002,28,3,25,0.107,-19.34,-7.69,,2,16,,1,8,,1,16,,1830,2156,,,,0.332,0.238,0.497,46.9,43.4,,4.7,0.462,21.4,,0.226
Morris Brown,2001-2002,29,5,24,0.172,-26.38,-1.84,,,,,4,5,,0,17,,1596,2188,,,,0.380,0.298,0.444,45.6,40.3,,4.1,0.414,24.0,,0.221
Mount St. Mary's,2001-2002,27,3,24,0.111,-23.96,-8.85,,2,18,,2,11,,1,13,,1640,2048,,,,0.360,0.310,0.450,44.8,59.3,,3.6,0.409,19.1,,0.237
Murray State NCAA,2001-2002,32,19,13,0.594,0.67,-1.91,,10,6,,11,4,,5,8,,2514,2349,,,,0.279,0.312,0.530,53.9,49.4,,8.6,0.500,16.1,,0.202
Navy,2001-2002,30,10,20,0.333,-8.92,-5.51,,5,9,,8,6,,2,10,,2082,2163,,,,0.423,0.301,0.511,51.6,54.8,,4.2,0.463,21.3,,0.303
NC State NCAA,2001-2002,34,23,11,0.676,15.83,8.16,,9,7,,14,4,,6,5,,2565,2304,,,,0.389,0.405,0.567,49.8,63.4,,4.0,0.525,16.6,,0.294
Nebraska,2001-2002,28,13,15,0.464,4.41,6.08,,6,10,,12,4,,1,10,,1954,1980,,,,0.333,0.437,0.506,46.8,60.4,,5.4,0.473,14.1,,0.225
Nevada,2001-2002,30,17,13,0.567,2.77,1.88,,9,9,,10,4,,6,8,,2210,2153,,,,0.559,0.228,0.513,52.6,44.6,,5.4,0.460,17.6,,0.378
Nevada-Las Vegas,2001-2002,32,21,11,0.656,7.69,4.88,,9,5,,17,3,,4,8,,2505,2415,,,,0.441,0.266,0.550,47.3,54.3,,6.6,0.508,16.7,,0.315
New Hampshire,2001-2002,28,11,17,0.393,-14.65,-7.35,,8,8,,7,7,,4,9,,1935,2087,,,,0.440,0.401,0.514,51.0,59.8,,3.8,0.464,20.0,,0.314
New Mexico,2001-2002,30,16,14,0.533,6.30,3.87,,6,8,,14,5,,2,9,,2206,2133,,,,0.414,0.278,0.536,53.2,49.4,,7.3,0.504,16.0,,0.276
New Mexico State,2001-2002,32,20,12,0.625,3.68,-0.19,,11,4,,12,4,,5,7,,2492,2343,,,,0.365,0.279,0.548,52.2,47.4,,6.2,0.513,17.6,,0.260
New Orleans,2001-2002,29,15,14,0.517,-3.96,-1.33,,9,6,,8,4,,7,8,,1920,1962,,,,0.507,0.258,0.521,52.7,53.8,,5.7,0.483,21.9,,0.327
Niagara,2001-2002,32,18,14,0.563,-3.58,-4.68,,12,6,,8,4,,5,8,,2369,2334,,,,0.414,0.336,0.533,52.7,49.9,,4.8,0.491,18.5,,0.294
Nicholls State,2001-2002,27,2,25,0.074,-24.39,-4.39,,1,19,,2,10,,0,15,,1602,2113,,,,0.290,0.338,0.439,42.3,48.9,,3.4,0.411,18.3,,0.177
Norfolk State,2001-2002,29,10,19,0.345,-14.14,-7.00,,9,9,,5,5,,5,12,,1997,2204,,,,0.357,0.303,0.493,48.0,52.1,,6.4,0.465,19.3,,0.223
North Carolina,2001-2002,28,8,20,0.286,3.86,10.50,,4,12,,6,9,,1,9,,2022,2208,,,,0.356,0.376,0.536,47.9,67.3,,5.6,0.504,19.7,,0.246
North Carolina A&T,2001-2002,28,11,17,0.393,-12.95,-7.17,,10,8,,6,4,,4,12,,1881,2031,,,,0.431,0.306,0.484,51.1,47.8,,3.6,0.445,20.8,,0.277
North Texas,2001-2002,29,15,14,0.517,-0.86,1.14,,8,7,,10,3,,4,10,,2274,2269,,,,0.454,0.304,0.543,49.5,45.7,,5.6,0.500,17.6,,0.321
Northeastern,2001-2002,28,7,21,0.250,-12.41,-8.34,,5,11,,4,7,,3,11,,1989,2103,,,,0.301,0.349,0.499,45.4,53.2,,4.8,0.475,17.3,,0.190
Northern Arizona,2001-2002,28,14,14,0.500,-5.52,-3.04,,7,7,,9,3,,5,10,,1893,1895,,,,0.404,0.293,0.531,52.6,53.6,,3.9,0.494,20.4,,0.277
Northern Illinois,2001-2002,28,12,16,0.429,-3.22,-0.85,,8,10,,6,6,,5,9,,2172,2231,,,,0.372,0.283,0.543,51.1,55.3,,6.3,0.513,19.2,,0.252
Northern Iowa,2001-2002,29,14,15,0.483,-1.24,0.90,,8,10,,8,4,,4,9,,2056,2118,,,,0.383,0.382,0.553,45.9,54.8,,3.2,0.513,16.4,,0.280
Northwestern,2001-2002,29,16,13,0.552,5.58,5.10,,7,9,,10,3,,3,7,,1729,1715,,,,0.380,0.436,0.514,45.9,70.5,,6.0,0.492,18.6,,0.230
Northwestern State,2001-2002,31,13,18,0.419,-9.42,-5.55,,9,11,,6,4,,5,12,,2266,2361,,73.1,99.2,0.401,0.330,0.515,49.3,53.4,12.2,13.1,0.475,18.6,35.4,0.277
Notre Dame NCAA,2001-2002,33,22,11,0.667,15.67,6.14,,10,6,,9,4,,7,4,,2601,2256,,,,0.339,0.316,0.550,52.1,67.3,,7.8,0.518,15.5,,0.240
Oakland,2001-2002,30,17,13,0.567,0.54,-0.57,,10,4,,10,1,,6,9,,2266,2220,,,,0.412,0.373,0.538,48.5,59.4,,4.1,0.507,16.5,,0.272
Ohio,2001-2002,28,17,11,0.607,3.02,-0.19,,11,7,,8,5,,8,5,,2104,2014,,,,0.435,0.295,0.569,50.1,53.8,,6.9,0.539,17.6,,0.297
Ohio State NCAA,2001-2002,32,24,8,0.750,16.14,7.26,,11,5,,15,2,,5,5,,2362,2078,,,,0.467,0.274,0.568,52.5,58.5,,4.5,0.536,16.8,,0.316
Oklahoma NCAA,2001-2002,36,31,5,0.861,21.02,7.69,,13,3,,16,0,,7,4,,2807,2327,,,,0.314,0.295,0.535,54.0,51.1,,6.8,0.495,14.0,,0.241
Oklahoma State NCAA,2001-2002,32,23,9,0.719,14.40,6.81,,10,6,,13,2,,5,5,,2293,2050,,,,0.380,0.274,0.521,54.4,55.1,,6.0,0.493,18.1,,0.245
Old Dominion,2001-2002,29,13,16,0.448,-1.56,-2.14,,7,11,,9,6,,3,10,,1947,1930,,,,0.333,0.322,0.501,51.5,62.0,,7.0,0.459,16.7,,0.241
Oral Roberts,2001-2002,31,17,14,0.548,3.07,-3.26,,10,4,,9,4,,5,8,,2359,2173,,,,0.433,0.316,0.552,49.6,63.0,,8.6,0.512,17.2,,0.306
Oregon NCAA,2001-2002,35,26,9,0.743,19.67,6.94,,14,4,,17,0,,5,7,,2994,2538,,,,0.414,0.346,0.601,51.7,57.2,,5.2,0.560,16.2,,0.318
Oregon State,2001-2002,29,12,17,0.414,4.04,7.92,,4,14,,8,7,,4,8,,1866,1928,,,,0.379,0.369,0.553,46.8,62.4,,4.3,0.515,19.7,,0.275
Pacific,2001-2002,30,20,10,0.667,2.92,-1.30,,11,7,,12,2,,6,7,,2102,1948,,,,0.401,0.402,0.568,51.1,59.3,,2.6,0.527,17.4,,0.298
Penn State,2001-2002,28,7,21,0.250,-1.88,7.12,,3,13,,6,8,,0,12,,1777,2029,,,,0.310,0.397,0.497,45.4,59.0,,6.9,0.462,19.4,,0.216
Pennsylvania NCAA,2001-2002,32,25,7,0.781,7.96,-1.51,,11,3,,13,3,,10,2,,2342,2039,,,,0.358,0.393,0.588,49.0,68.8,,6.1,0.557,17.5,,0.262
Pepperdine NCAA,2001-2002,31,22,9,0.710,8.59,3.36,,13,1,,11,1,,7,6,,2519,2319,,,,0.332,0.319,0.547,49.1,49.1,,8.5,0.514,16.3,,0.238
Pittsburgh NCAA,2001-2002,35,29,6,0.829,14.68,4.53,,13,3,,16,1,,7,2,,2530,2133,,,,0.380,0.345,0.543,54.5,63.6,,8.1,0.526,17.6,,0.230
Portland,2001-2002,30,6,24,0.200,-7.43,1.03,,2,12,,5,9,,1,11,,2154,2408,,,,0.401,0.385,0.510,46.7,62.0,,3.5,0.469,20.0,,0.276
Portland State,2001-2002,28,12,16,0.429,-7.99,-1.03,,6,8,,5,6,,5,9,,2040,2212,,,,0.321,0.377,0.585,44.5,64.7,,4.6,0.555,20.4,,0.239
Prairie View,2001-2002,30,10,20,0.333,-23.99,-11.06,,8,10,,7,6,,2,13,,2192,2529,,,,0.375,0.312,0.511,49.4,44.8,,5.0,0.482,22.5,,0.241
Princeton,2001-2002,28,16,12,0.571,0.29,-0.41,,11,3,,11,2,,5,7,,1679,1606,,,,0.331,0.491,0.565,49.3,66.7,,5.6,0.533,20.2,,0.240
Providence,2001-2002,31,15,16,0.484,6.19,4.55,,6,10,,11,5,,2,9,,2213,2162,,,,0.382,0.374,0.503,47.7,61.5,,7.5,0.465,18.4,,0.259
Purdue,2001-2002,31,13,18,0.419,8.26,8.58,,5,11,,11,4,,1,8,,2205,2215,,,,0.408,0.377,0.548,48.7,58.0,,8.1,0.511,18.7,,0.287
Quinnipiac,2001-2002,30,14,16,0.467,-9.63,-9.86,,10,10,,8,4,,5,12,,2370,2363,,,,0.369,0.282,0.537,51.1,61.1,,3.7,0.514,17.3,,0.235
Radford,2001-2002,31,15,16,0.484,-3.70,-6.10,,9,5,,9,3,,4,10,,2204,2093,,,,0.406,0.316,0.520,53.0,51.6,,8.9,0.489,20.0,,0.262
Rhode Island,2001-2002,28,8,20,0.286,-5.49,3.68,,4,12,,5,7,,3,12,,1731,1988,,,,0.341,0.319,0.472,49.0,56.0,,4.7,0.431,17.4,,0.235
Rice,2001-2002,29,10,19,0.345,-3.00,1.31,,5,13,,8,7,,2,11,,1907,2032,,,,0.385,0.282,0.510,51.5,51.9,,6.9,0.468,20.6,,0.271
Richmond,2001-2002,36,22,14,0.611,5.53,4.22,,11,5,,11,5,,8,7,,2260,2213,,,,0.319,0.462,0.507,44.1,65.5,,6.8,0.472,14.2,,0.225
Rider,2001-2002,28,17,11,0.607,-1.51,-5.94,,13,5,,10,3,,7,7,,1979,1855,,,,0.319,0.367,0.517,51.0,58.9,,6.5,0.483,17.9,,0.223
Robert Morris,2001-2002,30,12,18,0.400,-13.50,-8.44,,11,9,,8,7,,4,10,,2076,2228,,,,0.334,0.348,0.534,49.3,62.2,,3.8,0.501,19.4,,0.235
Rutgers,2001-2002,31,18,13,0.581,4.53,2.92,,8,8,,15,2,,2,8,,2097,2047,,,,0.390,0.303,0.478,49.5,55.9,,11.9,0.452,19.3,,0.227
Sacramento State,2001-2002,28,9,19,0.321,-12.71,-5.33,,3,11,,9,5,,0,12,,2054,2174,,,,0.413,0.307,0.511,47.6,54.1,,5.1,0.475,18.8,,0.272
Sacred Heart,2001-2002,28,8,20,0.286,-14.74,-9.84,,7,13,,4,7,,3,11,,2108,2245,,,,0.336,0.247,0.501,51.0,51.7,,5.0,0.473,18.3,,0.216
Saint Francis (PA),2001-2002,27,6,21,0.222,-14.69,-7.83,,5,15,,4,9,,2,12,,1702,1887,,,,0.367,0.328,0.494,48.9,56.7,,2.7,0.454,19.6,,0.251
Saint Joseph's,2001-2002,31,19,12,0.613,7.01,3.33,,12,4,,9,3,,8,5,,2361,2247,,,,0.346,0.375,0.554,51.4,56.2,,7.9,0.526,15.2,,0.238
Saint Louis,2001-2002,31,15,16,0.484,6.86,6.34,,9,7,,10,6,,3,8,,1955,1939,,,,0.343,0.286,0.509,47.4,54.8,,5.2,0.476,19.9,,0.233
Saint Mary's (CA),2001-2002,29,9,20,0.310,-4.56,0.66,,3,11,,5,8,,2,11,,1770,1860,,,,0.399,0.285,0.482,50.1,50.8,,5.7,0.438,20.7,,0.270
Saint Peter's,2001-2002,28,4,24,0.143,-16.75,-4.14,,3,15,,0,9,,3,15,,1824,2177,,,,0.350,0.240,0.485,49.8,54.4,,6.3,0.457,22.0,,0.218
Sam Houston,2001-2002,28,14,14,0.500,-4.96,-6.38,,9,11,,6,4,,5,9,,2090,2050,,,,0.442,0.330,0.527,51.0,67.5,,7.8,0.488,20.1,,0.298
Samford,2001-2002,29,15,14,0.517,-3.83,-4.07,,12,8,,9,3,,5,9,,1755,1748,,,,0.308,0.529,0.596,47.5,71.8,,4.7,0.575,22.6,,0.216
San Diego,2001-2002,29,16,13,0.552,4.45,1.56,,7,7,,10,7,,5,6,,2189,2048,,,,0.464,0.290,0.536,53.3,53.7,,3.3,0.496,17.0,,0.317
San Diego State NCAA,2001-2002,33,21,12,0.636,7.69,6.02,,7,7,,12,3,,6,8,,2455,2339,,,,0.395,0.215,0.543,52.4,52.1,,6.6,0.515,18.4,,0.261
San Francisco,2001-2002,28,13,15,0.464,0.12,1.12,,8,6,,7,6,,5,9,,1992,1985,,,,0.362,0.300,0.524,49.8,54.4,,7.6,0.484,17.4,,0.261
San Jose State,2001-2002,32,10,22,0.313,-5.81,1.54,,4,14,,6,8,,2,11,,1986,2194,,,,0.368,0.329,0.496,51.1,52.5,,4.1,0.461,18.1,,0.242
Santa Clara,2001-2002,28,13,15,0.464,-4.47,0.39,,8,6,,9,4,,4,8,,1883,1989,,,,0.394,0.374,0.512,51.2,53.0,,3.8,0.472,18.0,,0.271
Seton Hall,2001-2002,30,12,18,0.400,5.93,6.66,,5,11,,6,7,,4,7,,2115,2124,,,,0.296,0.385,0.495,48.5,53.0,,6.4,0.463,17.5,,0.203
Siena NCAA,2001-2002,36,17,19,0.472,-2.74,-3.71,,9,9,,12,5,,3,11,,2517,2482,,,,0.369,0.353,0.524,50.4,54.5,,7.2,0.478,18.6,,0.274
South Alabama,2001-2002,28,7,21,0.250,-7.45,-0.25,,2,13,,6,9,,1,11,,1806,1974,,,,0.330,0.324,0.521,47.7,54.0,,4.6,0.497,22.8,,0.211
South Carolina,2001-2002,37,22,15,0.595,16.32,9.79,,6,10,,12,6,,6,5,,2527,2279,,,,0.333,0.362,0.520,48.8,61.9,,5.4,0.492,17.5,,0.221
South Carolina State,2001-2002,31,15,16,0.484,-11.22,-7.01,,11,7,,6,4,,7,9,,2160,2271,,,,0.406,0.229,0.498,51.4,41.2,,5.0,0.460,18.2,,0.268
South Florida,2001-2002,32,19,13,0.594,7.87,4.96,,8,8,,10,5,,6,8,,2466,2373,,,,0.378,0.287,0.531,51.8,61.6,,7.5,0.511,18.6,,0.230
Southeast Missouri State,2001-2002,28,6,22,0.214,-10.67,-3.07,,4,12,,5,9,,1,13,,1991,2176,,,,0.369,0.338,0.559,45.6,55.5,,4.5,0.516,19.0,,0.282
Southeastern Louisiana,2001-2002,27,7,20,0.259,-14.57,-7.37,,6,14,,3,9,,4,9,,1543,1697,,,,0.363,0.324,0.497,48.6,51.0,,5.7,0.462,21.0,,0.242
Southern,2001-2002,27,7,20,0.259,-21.98,-12.56,,6,12,,3,8,,4,12,,1995,2249,,,,0.264,0.391,0.493,45.5,52.9,,5.0,0.474,17.6,,0.163
Southern California NCAA,2001-2002,32,22,10,0.688,16.49,8.31,,12,6,,13,2,,9,6,,2494,2232,,,,0.333,0.281,0.522,51.3,55.4,,7.1,0.489,14.0,,0.230
Southern Illinois NCAA,2001-2002,36,28,8,0.778,9.77,1.66,,14,4,,13,0,,9,5,,2717,2425,,,,0.416,0.284,0.536,52.2,56.0,,8.5,0.513,16.3,,0.258
Southern Methodist,2001-2002,29,15,14,0.517,4.23,3.58,,10,8,,8,6,,6,7,,2101,2063,,,,0.468,0.315,0.526,51.8,41.9,,6.8,0.488,16.6,,0.310
Southern Mississippi,2001-2002,27,10,17,0.370,-0.84,3.55,,4,12,,8,5,,2,10,,1676,1777,,,,0.382,0.269,0.487,49.0,54.4,,7.5,0.447,19.4,,0.255
Southern Utah,2001-2002,27,11,16,0.407,-4.68,-1.44,,8,6,,8,3,,3,12,,1747,1801,,,,0.332,0.362,0.550,46.5,60.0,,4.7,0.521,21.2,,0.232
St. Bonaventure,2001-2002,30,17,13,0.567,6.07,3.61,,8,8,,9,3,,6,8,,2416,2342,,,,0.365,0.485,0.556,45.3,49.4,,1.4,0.513,13.8,,0.277
St. Francis (NY),2001-2002,29,18,11,0.621,-8.35,-10.83,,13,7,,11,3,,6,7,,2327,2255,,,,0.420,0.324,0.556,50.0,51.8,,6.0,0.525,19.4,,0.282
St. John's (NY) NCAA,2001-2002,32,20,12,0.625,7.81,6.31,,9,7,,14,2,,3,7,,2250,2202,,,,0.415,0.248,0.481,50.0,46.9,,6.8,0.437,17.1,,0.278
Stanford NCAA,2001-2002,30,20,10,0.667,17.03,9.03,,12,6,,10,3,,7,5,,2420,2180,,,,0.446,0.334,0.548,55.7,58.4,,7.2,0.508,15.6,,0.312
Stephen F. Austin,2001-2002,28,13,15,0.464,-10.32,-8.32,,10,10,,9,4,,4,11,,1776,1811,,,,0.383,0.254,0.503,51.7,53.0,,3.7,0.474,20.3,,0.242
Stetson,2001-2002,26,10,16,0.385,-12.45,-3.79,,7,13,,7,5,,3,11,,1893,2058,,,,0.341,0.286,0.506,49.5,47.0,,4.0,0.469,18.8,,0.239
Stony Brook,2001-2002,28,6,22,0.214,-18.25,-8.03,,5,11,,3,6,,3,12,,1705,1991,,,,0.338,0.238,0.490,46.1,55.6,,4.6,0.450,21.7,,0.239
Syracuse,2001-2002,36,23,13,0.639,11.44,5.92,,9,7,,15,4,,6,6,,2603,2404,,,,0.295,0.296,0.518,49.2,56.2,,9.9,0.495,17.8,,0.192
TCU,2001-2002,31,16,15,0.516,4.42,4.22,,6,10,,12,6,,2,7,,2645,2558,,,,0.367,0.311,0.523,49.3,55.7,,6.7,0.484,13.8,,0.260
Temple,2001-2002,34,19,15,0.559,10.57,7.60,,12,4,,10,4,,7,5,,2382,2281,,,,0.287,0.432,0.521,49.7,44.5,,5.7,0.493,13.5,,0.198
Tennessee,2001-2002,31,15,16,0.484,11.20,10.93,,7,9,,10,4,,4,9,,2223,2195,,,,0.366,0.326,0.538,52.3,58.5,,6.1,0.507,19.5,,0.251
Tennessee State,2001-2002,28,11,17,0.393,-8.24,-2.72,,7,9,,9,3,,2,14,,2172,2270,,,,0.317,0.349,0.547,46.1,54.7,,6.5,0.519,19.4,,0.221
Tennessee Tech,2001-2002,34,27,7,0.794,4.51,-3.07,,15,1,,15,0,,11,6,,2675,2307,,,,0.423,0.366,0.584,55.2,62.2,,5.4,0.548,19.1,,0.308
Tennessee-Martin,2001-2002,29,15,14,0.517,-7.57,-2.61,,7,9,,10,4,,3,9,,2262,2225,,,,0.402,0.251,0.515,48.5,58.1,,7.1,0.480,16.3,,0.267
Texas NCAA,2001-2002,34,22,12,0.647,14.32,9.98,,10,6,,10,5,,7,3,,2657,2489,,,,0.388,0.260,0.535,53.3,54.4,,6.4,0.500,15.8,,0.267
Texas A&M,2001-2002,31,9,22,0.290,-3.02,6.91,,3,13,,5,9,,3,9,,2015,2292,,,,0.324,0.309,0.490,50.7,62.7,,6.4,0.460,20.6,,0.211
Texas Southern,2001-2002,28,11,17,0.393,-20.34,-11.52,,10,8,,8,3,,3,11,,1942,2189,,,,0.367,0.340,0.505,48.6,51.5,,2.5,0.467,20.3,,0.252
Texas State,2001-2002,28,12,16,0.429,-8.93,-6.54,,10,10,,7,5,,5,11,,2089,2104,,,,0.435,0.342,0.548,49.2,60.3,,4.3,0.516,21.1,,0.291
Texas Tech NCAA,2001-2002,32,23,9,0.719,14.72,7.22,,10,6,,15,2,,6,5,,2532,2292,,,,0.384,0.194,0.536,49.2,63.2,,6.5,0.502,14.4,,0.262
Texas-Rio Grande Valley,2001-2002,30,20,10,0.667,-1.33,-2.23,,,,,12,2,,5,8,,2389,2197,,,,0.396,0.323,0.566,51.2,57.7,,6.1,0.536,19.9,,0.273
The Citadel,2001-2002,29,17,12,0.586,-0.47,-2.23,,8,8,,12,2,,4,9,,2115,1980,,,,0.437,0.365,0.523,52.5,52.3,,5.6,0.477,17.9,,0.310
Toledo,2001-2002,30,16,14,0.533,-0.88,0.95,,11,7,,11,2,,4,11,,2008,2052,,,,0.406,0.320,0.530,50.4,50.5,,4.3,0.497,21.1,,0.270
Towson,2001-2002,29,11,18,0.379,-13.29,-3.32,,7,11,,6,6,,4,9,,1694,1983,,,,0.342,0.218,0.485,48.5,59.9,,5.5,0.458,23.2,,0.212
Troy,2001-2002,28,18,10,0.643,-3.11,-6.18,,14,6,,9,2,,8,6,,2109,2023,,,,0.300,0.432,0.547,47.0,53.7,,6.4,0.523,16.1,,0.205
Tulane,2001-2002,29,14,15,0.483,3.41,6.67,,5,11,,8,7,,5,6,,2094,2129,,,,0.313,0.254,0.523,50.1,56.3,,5.8,0.495,19.4,,0.210
Tulsa NCAA,2001-2002,34,27,7,0.794,12.67,2.30,,15,3,,13,3,,10,2,,2726,2363,,,,0.359,0.317,0.578,50.9,61.0,,7.7,0.541,15.6,,0.270
UAB,2001-2002,30,13,17,0.433,5.56,2.96,,6,10,,11,4,,1,10,,2110,2032,,,,0.353,0.332,0.512,50.5,58.6,,5.2,0.477,17.9,,0.243
UC Irvine,2001-2002,32,21,11,0.656,3.44,-0.19,,13,5,,10,2,,7,6,,2220,2089,,,,0.423,0.289,0.560,53.3,51.7,,4.4,0.528,18.7,,0.289
UC Riverside,2001-2002,26,8,18,0.308,-7.17,-0.61,,5,13,,4,7,,4,10,,1678,1835,,,,0.358,0.345,0.513,49.3,54.9,,7.8,0.485,20.5,,0.231
UC Santa Barbara NCAA,2001-2002,31,20,11,0.645,5.55,-0.05,,11,7,,11,2,,5,8,,2066,1889,,,,0.411,0.323,0.560,52.6,65.5,,5.4,0.514,18.6,,0.310
UCF,2001-2002,29,17,12,0.586,-1.20,-6.38,,12,8,,12,4,,5,8,,2249,2070,,,,0.338,0.283,0.557,50.1,52.5,,6.1,0.527,18.0,,0.239
UCLA NCAA,2001-2002,33,21,12,0.636,13.14,10.78,,11,7,,11,4,,5,6,,2476,2398,,,,0.339,0.299,0.558,52.1,52.7,,4.6,0.530,18.3,,0.235
UNC Asheville,2001-2002,28,13,15,0.464,-10.74,-6.67,,10,4,,8,4,,5,10,,1955,2059,,,,0.439,0.247,0.529,47.6,52.8,,6.7,0.493,20.1,,0.292
UNC Greensboro,2001-2002,31,20,11,0.645,1.40,-2.34,,11,5,,12,1,,6,9,,2238,2122,,,,0.412,0.304,0.549,49.6,58.7,,6.3,0.503,19.7,,0.307
UNC Wilmington NCAA,2001-2002,33,23,10,0.697,6.17,-0.08,,14,4,,11,2,,9,7,,2240,2034,,,,0.363,0.328,0.530,49.6,57.8,,6.0,0.496,16.0,,0.250
UT Arlington,2001-2002,27,12,15,0.444,-10.35,-6.50,,9,11,,8,5,,4,10,,2059,2101,,,,0.438,0.256,0.527,51.2,42.2,,4.5,0.492,17.4,,0.290
Utah NCAA,2001-2002,30,21,9,0.700,10.69,5.19,,10,4,,14,2,,6,6,,2018,1839,,,,0.411,0.397,0.575,50.6,63.8,,5.6,0.549,18.5,,0.277
