School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Jacksonville,2018-2019,32,12,20,0.375,-8.27,-4.74,,5,11,,5,8,,6,11,,2385,2402,,73.3,101.3,0.298,0.330,0.535,50.5,51.4,9.0,13.0,0.510,17.2,28.4,0.202
Jacksonville State,2018-2019,33,24,9,0.727,1.59,-5.47,,15,3,,11,1,,10,7,,2574,2283,,71.3,107.4,0.305,0.307,0.545,54.3,47.3,10.2,12.2,0.510,15.7,33.4,0.227
James Madison,2018-2019,33,14,19,0.424,-8.52,-4.07,,6,12,,8,6,,4,11,,2322,2409,,66.0,104.3,0.327,0.360,0.541,50.6,49.1,9.5,8.3,0.507,16.4,30.8,0.235
Kansas NCAA,2018-2019,36,26,10,0.722,18.35,12.79,,12,6,,16,0,,3,8,,2725,2525,,70.3,106.5,0.325,0.349,0.555,52.1,48.3,9.5,10.9,0.526,16.1,29.9,0.229
Kansas City,2018-2019,32,11,21,0.344,-6.61,-1.55,,6,10,,8,5,,3,13,,2220,2341,,68.6,100.3,0.329,0.406,0.535,45.4,45.3,10.5,8.0,0.504,15.9,23.7,0.230
Kansas State NCAA,2018-2019,34,25,9,0.735,15.39,9.18,,14,4,,13,2,,7,5,,2236,2025,,64.9,101.3,0.306,0.384,0.520,50.9,57.6,11.6,7.7,0.493,15.2,28.4,0.204
Kennesaw State,2018-2019,32,6,26,0.188,-16.17,-1.04,,3,13,,6,8,,0,15,,2030,2455,,70.9,89.1,0.303,0.225,0.456,48.7,48.8,8.1,8.7,0.416,16.4,29.4,0.211
Kent State,2018-2019,33,22,11,0.667,1.26,0.61,,11,7,,14,3,,8,7,,2481,2417,,69.4,107.5,0.315,0.381,0.531,51.0,49.0,9.8,10.2,0.496,13.9,33.7,0.228
Kentucky NCAA,2018-2019,37,30,7,0.811,21.43,10.29,,15,3,,17,1,,8,2,,2806,2394,,67.3,111.9,0.419,0.296,0.571,56.9,51.2,8.8,13.4,0.530,15.9,36.4,0.310
La Salle,2018-2019,31,10,21,0.323,-3.61,1.29,,8,10,,5,9,,3,8,,2091,2243,,69.5,97.0,0.285,0.435,0.512,48.9,54.4,10.7,8.6,0.472,17.6,28.8,0.219
Lafayette,2018-2019,30,10,20,0.333,-11.17,-4.93,,7,11,,4,11,,6,9,,2209,2349,,70.4,102.8,0.245,0.412,0.554,48.3,52.2,7.4,10.8,0.527,16.8,22.6,0.182
Lamar,2018-2019,33,20,13,0.606,-5.94,-7.22,,12,6,,13,2,,6,10,,2597,2322,,71.3,108.7,0.416,0.336,0.549,54.9,53.3,11.8,8.4,0.514,16.7,37.2,0.286
Lehigh,2018-2019,31,20,11,0.645,-2.34,-4.46,,12,6,,11,3,,9,8,,2479,2413,,72.5,109.4,0.349,0.383,0.599,50.5,55.0,7.5,6.3,0.563,16.8,23.5,0.270
Liberty NCAA,2018-2019,36,29,7,0.806,5.27,-3.88,,14,2,,16,1,,11,3,,2654,2209,,65.4,112.8,0.265,0.442,0.596,51.5,55.2,9.5,8.1,0.569,15.1,25.1,0.205
Lipscomb,2018-2019,37,29,8,0.784,9.21,-1.20,,14,2,,14,3,,14,4,,3076,2597,,74.9,111.0,0.359,0.393,0.589,52.9,61.1,9.7,8.0,0.554,15.8,26.2,0.272
Little Rock,2018-2019,31,10,21,0.323,-4.87,-2.07,,5,13,,7,9,,3,12,,2301,2353,,72.7,101.2,0.417,0.345,0.569,49.8,54.2,7.4,8.6,0.545,19.9,24.1,0.273
Long Beach State,2018-2019,34,15,19,0.441,-4.57,-0.44,,8,8,,9,5,,4,12,,2545,2584,,73.3,101.0,0.409,0.310,0.525,48.7,45.5,8.7,7.6,0.485,16.5,29.1,0.283
Long Island University,2018-2019,32,16,16,0.500,-8.99,-9.08,,9,9,,8,5,,7,9,,2373,2337,,72.9,101.4,0.342,0.432,0.543,50.1,52.3,9.3,12.0,0.511,17.7,27.8,0.240
Longwood,2018-2019,34,16,18,0.471,-8.43,-6.62,,5,11,,10,5,,5,12,,2407,2408,,68.9,101.6,0.341,0.501,0.552,50.7,49.9,8.9,7.2,0.517,18.0,24.6,0.250
Louisiana,2018-2019,32,19,13,0.594,-2.07,-1.51,,10,8,,10,4,,7,7,,2612,2575,,74.8,108.2,0.350,0.405,0.553,48.5,54.1,9.4,10.0,0.515,15.2,29.9,0.260
Louisiana State NCAA,2018-2019,35,28,7,0.800,16.50,9.16,,16,2,,15,2,,9,1,,2815,2558,,70.6,111.1,0.371,0.342,0.553,53.0,45.7,12.2,11.8,0.512,15.1,36.2,0.279
Louisiana Tech,2018-2019,33,20,13,0.606,0.95,-2.31,,9,9,,15,1,,4,10,,2386,2235,,68.0,105.2,0.358,0.392,0.529,50.6,52.4,8.4,10.0,0.501,14.6,30.2,0.235
Louisiana-Monroe,2018-2019,35,19,16,0.543,0.81,-1.96,,9,9,,14,3,,4,12,,2773,2637,,69.2,112.5,0.363,0.439,0.583,49.4,54.0,8.4,6.1,0.541,14.3,27.2,0.284
Louisville NCAA,2018-2019,34,20,14,0.588,17.28,11.04,,10,8,,14,4,,5,6,,2536,2324,,68.4,107.4,0.349,0.437,0.553,52.4,53.6,6.3,7.9,0.509,15.2,29.0,0.271
Loyola (IL),2018-2019,34,20,14,0.588,3.99,-0.16,,12,6,,13,4,,5,7,,2231,2066,,63.7,103.0,0.323,0.334,0.573,50.5,56.3,10.2,7.3,0.554,17.3,19.8,0.215
Loyola (MD),2018-2019,32,11,21,0.344,-9.13,-4.60,,7,11,,7,5,,3,16,,2332,2477,,70.4,102.4,0.336,0.336,0.548,48.3,53.2,12.2,6.2,0.516,17.3,27.3,0.239
Loyola Marymount,2018-2019,34,22,12,0.647,2.93,0.90,,8,8,,12,4,,8,7,,2278,2125,,65.2,102.8,0.358,0.283,0.541,52.2,56.3,11.3,10.5,0.499,16.8,29.7,0.267
Maine,2018-2019,32,5,27,0.156,-15.11,-4.21,,3,13,,3,9,,2,18,,1988,2271,,64.6,94.0,0.262,0.374,0.512,48.8,63.1,11.3,10.8,0.490,19.1,26.2,0.170
Manhattan,2018-2019,32,11,21,0.344,-12.89,-7.32,,8,10,,4,9,,4,11,,1833,2011,,62.8,90.9,0.332,0.411,0.492,49.0,55.3,11.0,8.9,0.473,20.7,29.5,0.194
Marist,2018-2019,31,12,19,0.387,-9.49,-7.53,,7,11,,4,7,,6,11,,2086,2147,,65.6,101.8,0.322,0.410,0.549,48.8,51.0,8.4,6.2,0.523,16.9,24.2,0.220
Marquette NCAA,2018-2019,34,24,10,0.706,14.78,6.96,,12,6,,16,3,,6,4,,2629,2363,,70.7,108.2,0.351,0.417,0.572,53.0,51.1,6.9,11.2,0.535,16.9,29.1,0.266
Marshall,2018-2019,37,23,14,0.622,-0.64,-0.61,,11,7,,16,3,,6,10,,2978,2979,,76.3,104.4,0.305,0.447,0.549,44.8,50.3,11.7,11.2,0.519,14.3,22.2,0.221
Maryland NCAA,2018-2019,34,23,11,0.676,16.01,10.09,,13,7,,15,3,,6,5,,2429,2228,,66.6,107.3,0.328,0.370,0.550,56.0,52.1,6.5,13.4,0.514,16.5,34.0,0.244
Maryland-Baltimore County,2018-2019,34,21,13,0.618,-5.85,-5.85,,11,5,,13,4,,6,8,,2296,2177,,65.8,99.7,0.303,0.426,0.530,50.3,55.2,11.6,9.2,0.502,16.5,25.5,0.209
Maryland-Eastern Shore,2018-2019,32,7,25,0.219,-24.21,-7.91,,5,11,,5,7,,2,17,,1833,2291,,65.5,87.1,0.287,0.358,0.473,45.4,54.2,8.8,7.3,0.441,18.2,23.5,0.193
Massachusetts,2018-2019,32,11,21,0.344,-3.02,-0.18,,4,14,,9,8,,1,11,,2263,2354,,68.4,102.6,0.313,0.400,0.538,52.0,57.9,7.0,8.0,0.511,17.5,31.3,0.214
Massachusetts-Lowell,2018-2019,32,15,17,0.469,-8.28,-6.95,,7,9,,8,5,,5,12,,2456,2420,,71.9,106.0,0.345,0.389,0.570,49.8,57.1,7.8,6.8,0.539,17.2,27.2,0.248
McNeese State,2018-2019,31,9,22,0.290,-14.41,-6.15,,5,13,,7,8,,2,14,,2149,2303,,68.4,101.0,0.386,0.327,0.542,50.6,56.4,6.9,8.8,0.504,18.5,30.4,0.275
Memphis,2018-2019,36,22,14,0.611,10.70,5.09,,11,7,,17,2,,3,8,,2882,2680,,75.5,105.4,0.373,0.361,0.547,51.2,54.6,10.5,11.0,0.511,17.0,32.9,0.266
Mercer,2018-2019,31,11,20,0.355,-2.86,-0.24,,6,12,,9,6,,2,12,,2248,2246,,69.1,104.5,0.371,0.380,0.547,49.2,49.9,9.6,8.5,0.516,16.5,29.1,0.255
Miami (FL),2018-2019,32,14,18,0.438,9.39,8.70,,5,13,,11,5,,0,10,,2297,2275,,68.5,104.3,0.308,0.435,0.541,47.7,51.3,9.6,8.7,0.507,14.9,25.8,0.226
Miami (OH),2018-2019,32,15,17,0.469,0.77,2.31,,7,11,,10,5,,4,10,,2267,2233,,68.8,102.6,0.339,0.450,0.529,52.0,44.9,8.8,8.1,0.494,16.1,29.8,0.240
Michigan NCAA,2018-2019,37,30,7,0.811,21.82,10.55,,15,5,,17,1,,7,4,,2575,2158,,65.4,106.5,0.275,0.399,0.542,50.7,54.4,9.3,10.3,0.516,12.3,23.9,0.193
Michigan State NCAA,2018-2019,39,32,7,0.821,24.93,12.34,,16,4,,15,1,,8,4,,3025,2534,,68.1,113.1,0.336,0.378,0.585,56.1,66.8,7.5,13.7,0.552,16.0,33.2,0.253
Middle Tennessee,2018-2019,32,11,21,0.344,-6.09,1.44,,8,10,,9,5,,2,11,,2141,2313,,70.3,95.2,0.297,0.350,0.505,52.3,45.2,8.5,7.6,0.476,19.5,32.1,0.201
Milwaukee,2018-2019,31,9,22,0.290,-8.90,-2.50,,4,14,,6,8,,3,12,,2146,2315,,68.9,100.0,0.279,0.380,0.521,49.3,46.5,6.8,9.4,0.485,15.6,26.0,0.208
Minnesota NCAA,2018-2019,36,22,14,0.611,12.52,11.27,,9,11,,14,3,,2,9,,2543,2498,,67.9,103.7,0.416,0.296,0.521,51.2,59.0,7.1,10.1,0.482,14.6,30.9,0.283
Mississippi NCAA,2018-2019,33,20,13,0.606,12.32,8.13,,10,8,,11,5,,6,5,,2485,2347,,69.2,108.4,0.309,0.399,0.568,51.1,54.2,10.2,9.6,0.531,16.0,30.1,0.242
Mississippi State NCAA,2018-2019,34,23,11,0.676,15.96,9.07,,10,8,,14,3,,5,5,,2628,2394,,68.6,111.9,0.326,0.391,0.574,52.8,51.4,11.7,14.0,0.546,16.5,34.6,0.234
Mississippi Valley State,2018-2019,32,6,26,0.188,-22.47,-6.99,,4,14,,6,6,,0,20,,2058,2498,,70.6,90.7,0.336,0.288,0.461,47.6,49.5,7.8,5.8,0.424,15.7,28.9,0.222
Missouri,2018-2019,32,15,17,0.469,8.60,9.16,,5,13,,9,7,,2,8,,2150,2168,,66.1,100.9,0.298,0.412,0.534,52.8,46.7,7.0,5.2,0.505,18.2,31.8,0.210
Missouri State,2018-2019,32,16,16,0.500,-1.20,-1.03,,10,8,,11,4,,5,9,,2206,2157,,66.5,103.2,0.366,0.379,0.548,49.7,45.7,10.3,12.1,0.517,16.1,26.1,0.253
Monmouth,2018-2019,35,14,21,0.400,-10.66,-4.83,,10,8,,6,6,,5,11,,2286,2490,,68.5,94.1,0.404,0.295,0.501,50.0,47.7,9.8,11.1,0.458,18.0,29.1,0.277
Montana NCAA,2018-2019,35,26,9,0.743,1.50,-5.05,,16,4,,12,2,,9,5,,2665,2397,,68.6,110.6,0.313,0.385,0.585,51.8,52.3,9.5,8.8,0.564,15.4,26.6,0.216
Montana State,2018-2019,32,15,17,0.469,-7.91,-5.81,,11,9,,9,4,,4,12,,2502,2552,,71.6,109.2,0.346,0.435,0.571,49.6,57.2,7.4,4.3,0.537,15.2,26.1,0.255
Morehead State,2018-2019,33,13,20,0.394,-7.73,-1.76,,8,10,,7,7,,4,11,,2431,2543,,70.6,103.2,0.328,0.382,0.528,48.8,51.5,7.9,10.8,0.494,14.9,29.0,0.231
Morgan State,2018-2019,30,9,21,0.300,-15.98,-10.70,,4,12,,6,7,,2,13,,2161,2304,,73.9,96.7,0.348,0.271,0.483,47.2,47.8,10.3,4.4,0.439,15.2,31.8,0.248
Mount St. Mary's,2018-2019,31,9,22,0.290,-14.57,-6.02,,6,12,,4,9,,5,13,,2092,2286,,69.5,97.1,0.338,0.412,0.513,47.4,48.3,6.8,9.7,0.481,16.8,26.4,0.230
Murray State NCAA,2018-2019,33,28,5,0.848,8.96,-3.11,,16,2,,15,1,,10,3,,2727,2255,,71.8,115.0,0.335,0.364,0.586,52.1,59.8,10.5,11.5,0.557,14.7,31.3,0.246
Navy,2018-2019,31,12,19,0.387,-10.09,-4.00,,8,10,,8,6,,4,13,,2061,2250,,68.3,97.3,0.305,0.368,0.504,52.4,54.5,7.9,5.7,0.468,17.6,31.5,0.218
NC State,2018-2019,36,24,12,0.667,14.94,6.22,,9,9,,17,5,,4,6,,2882,2568,,71.8,110.7,0.285,0.358,0.547,53.0,50.8,9.9,10.3,0.520,14.6,35.8,0.202
Nebraska,2018-2019,36,19,17,0.528,14.85,11.31,,6,14,,13,5,,2,10,,2586,2421,,67.2,106.5,0.325,0.375,0.525,48.5,50.9,10.7,11.1,0.493,12.3,28.6,0.227
Nevada NCAA,2018-2019,34,29,5,0.853,16.00,2.68,,15,3,,15,0,,9,3,,2723,2270,,70.7,113.2,0.408,0.428,0.570,51.8,53.9,8.8,11.2,0.537,12.9,27.1,0.289
Nevada-Las Vegas,2018-2019,31,17,14,0.548,1.58,0.48,,11,7,,10,6,,6,5,,2276,2242,,69.0,105.5,0.349,0.402,0.527,53.3,50.7,8.5,9.6,0.495,15.7,35.1,0.239
New Hampshire,2018-2019,29,5,24,0.172,-18.66,-6.03,,3,13,,4,10,,1,14,,1742,1990,,67.1,89.5,0.232,0.475,0.474,47.7,52.2,6.0,5.5,0.455,16.2,23.2,0.142
New Mexico,2018-2019,32,14,18,0.438,-0.55,1.61,,7,11,,9,7,,4,9,,2443,2454,,74.5,102.5,0.387,0.438,0.536,50.2,54.8,9.2,8.4,0.498,16.6,28.7,0.271
New Mexico State NCAA,2018-2019,35,30,5,0.857,10.05,-2.38,,15,1,,16,1,,10,1,,2734,2259,,68.3,113.9,0.341,0.467,0.562,57.2,53.4,8.2,8.1,0.538,14.7,36.7,0.231
New Orleans,2018-2019,33,19,14,0.576,-8.88,-6.47,,12,6,,12,4,,5,9,,2384,2325,,71.1,99.7,0.351,0.292,0.526,49.7,57.7,11.9,10.9,0.493,18.6,32.9,0.243
Niagara,2018-2019,32,13,19,0.406,-11.33,-7.77,,6,12,,8,8,,5,10,,2318,2432,,70.4,102.6,0.333,0.391,0.530,49.8,43.1,5.7,10.4,0.492,15.1,26.6,0.245
Nicholls State,2018-2019,31,14,17,0.452,-11.87,-6.98,,7,11,,9,4,,3,13,,2260,2302,,71.2,101.6,0.218,0.461,0.535,45.7,53.0,9.3,10.4,0.506,15.4,24.3,0.168
NJIT,2018-2019,35,22,13,0.629,-3.63,-4.74,,8,8,,11,5,,11,8,,2472,2401,,69.2,101.4,0.383,0.373,0.547,48.6,44.3,9.1,7.4,0.508,15.7,21.3,0.276
Norfolk State,2018-2019,36,22,14,0.611,-8.04,-8.74,,14,2,,11,2,,9,8,,2652,2503,,71.8,101.3,0.386,0.370,0.539,50.2,50.8,8.4,13.0,0.501,17.5,28.1,0.274
North Alabama,2018-2019,32,10,22,0.313,-11.00,-1.69,,7,9,,8,4,,2,18,,2145,2358,,71.1,93.9,0.323,0.421,0.486,49.4,44.9,9.2,6.5,0.451,16.5,27.5,0.218
North Carolina NCAA,2018-2019,36,29,7,0.806,23.94,11.35,,16,2,,14,2,,11,1,,3089,2636,,75.9,112.7,0.302,0.358,0.560,56.6,60.6,9.2,9.5,0.529,14.6,34.8,0.224
North Carolina A&T,2018-2019,32,19,13,0.594,-11.24,-9.88,,13,3,,11,2,,7,10,,2241,2209,,67.9,102.3,0.305,0.361,0.545,47.8,54.8,9.8,9.2,0.522,16.9,27.4,0.203
North Carolina Central NCAA,2018-2019,34,18,16,0.529,-11.53,-11.24,,10,6,,10,2,,4,12,,2429,2266,,68.5,104.0,0.334,0.361,0.545,54.8,60.2,8.9,7.5,0.512,18.8,35.1,0.239
North Dakota,2018-2019,30,12,18,0.400,-8.78,-3.55,,6,10,,8,6,,4,11,,2220,2196,,71.5,103.5,0.272,0.365,0.555,48.9,48.4,8.0,7.3,0.532,16.0,22.6,0.189
North Dakota State NCAA,2018-2019,35,19,16,0.543,-4.01,-2.07,,9,7,,10,3,,4,9,,2556,2541,,66.8,108.5,0.318,0.472,0.576,48.7,46.0,6.8,6.6,0.540,14.2,20.6,0.247
North Florida,2018-2019,33,16,17,0.485,-3.47,-0.70,,9,7,,10,3,,5,13,,2485,2531,,74.0,101.3,0.268,0.445,0.547,49.8,57.6,8.6,10.8,0.524,19.1,30.3,0.185
North Texas,2018-2019,33,21,12,0.636,-0.25,-3.48,,8,10,,12,4,,6,7,,2302,2077,,67.5,103.0,0.279,0.439,0.532,53.2,51.5,9.4,7.9,0.509,17.0,31.5,0.186
Northeastern NCAA,2018-2019,34,23,11,0.676,3.95,-0.70,,14,4,,11,2,,8,6,,2564,2406,,66.3,111.7,0.343,0.464,0.597,49.7,54.5,9.2,6.0,0.565,15.1,22.5,0.258
Northern Arizona,2018-2019,31,10,21,0.323,-10.75,-6.23,,8,12,,5,7,,5,13,,2262,2402,,70.0,103.4,0.338,0.412,0.536,48.7,48.5,9.0,6.3,0.503,15.0,25.7,0.238
Northern Colorado,2018-2019,32,21,11,0.656,-3.92,-6.76,,15,5,,10,3,,11,5,,2450,2229,,68.7,110.1,0.345,0.462,0.573,52.1,49.7,7.9,8.0,0.546,15.7,28.6,0.242
Northern Illinois,2018-2019,34,17,17,0.500,2.58,1.11,,8,10,,10,6,,5,9,,2506,2413,,68.4,106.5,0.272,0.322,0.556,50.9,39.8,8.0,7.2,0.529,15.2,26.6,0.199
Northern Iowa,2018-2019,34,16,18,0.471,-1.54,0.62,,9,9,,9,5,,3,9,,2215,2230,,65.8,99.0,0.291,0.429,0.527,50.0,48.1,7.4,6.7,0.491,15.8,23.1,0.217
Northern Kentucky NCAA,2018-2019,35,26,9,0.743,4.67,-2.39,,13,5,,17,1,,7,7,,2747,2410,,70.0,111.4,0.354,0.412,0.574,53.2,60.5,8.8,11.5,0.553,15.6,30.6,0.236
Northwestern,2018-2019,32,13,19,0.406,9.97,9.16,,4,16,,10,8,,1,9,,2108,2082,,66.8,97.8,0.302,0.407,0.505,48.4,61.4,8.2,11.1,0.466,14.3,24.3,0.222
Northwestern State,2018-2019,31,11,20,0.355,-17.06,-5.99,,6,12,,8,7,,3,13,,2051,2280,,70.7,92.8,0.337,0.361,0.494,47.8,46.9,8.7,12.1,0.458,19.3,29.9,0.230
Notre Dame,2018-2019,33,14,19,0.424,7.97,8.28,,3,15,,11,8,,1,9,,2266,2276,,66.4,103.3,0.301,0.437,0.502,48.4,54.5,8.2,11.7,0.462,11.9,29.0,0.224
Oakland,2018-2019,33,16,17,0.485,-2.27,-1.48,,11,7,,10,6,,6,10,,2534,2515,,69.9,109.4,0.357,0.439,0.583,47.4,67.1,8.2,7.8,0.549,16.4,25.2,0.265
Ohio,2018-2019,31,14,17,0.452,-1.84,3.16,,6,12,,11,5,,3,10,,2174,2288,,71.5,96.9,0.328,0.344,0.512,50.8,56.2,8.9,10.1,0.488,17.4,29.0,0.207
Ohio State NCAA,2018-2019,35,20,15,0.571,13.89,11.00,,8,12,,12,6,,4,7,,2419,2318,,66.7,103.2,0.337,0.401,0.540,50.9,58.9,8.8,7.0,0.503,16.4,27.6,0.247
Oklahoma NCAA,2018-2019,34,20,14,0.588,15.30,12.21,,7,11,,11,4,,5,7,,2423,2318,,69.3,102.4,0.313,0.331,0.534,50.2,48.7,8.6,8.3,0.504,15.0,25.6,0.218
Oklahoma State,2018-2019,32,12,20,0.375,8.09,11.53,,5,13,,8,7,,2,10,,2178,2288,,67.1,101.0,0.306,0.419,0.529,48.6,55.5,8.5,13.1,0.501,15.8,26.4,0.210
Old Dominion NCAA,2018-2019,35,26,9,0.743,3.74,-1.18,,13,5,,14,2,,8,4,,2300,2128,,65.6,100.2,0.289,0.373,0.499,53.2,53.3,8.6,14.3,0.471,15.0,31.8,0.192
Omaha,2018-2019,32,21,11,0.656,-2.32,-3.39,,13,3,,10,2,,9,8,,2523,2454,,70.0,111.7,0.237,0.360,0.568,49.2,43.1,8.0,5.7,0.546,12.0,24.9,0.171
Oral Roberts,2018-2019,32,11,21,0.344,-9.34,-1.91,,7,9,,7,6,,3,13,,2314,2483,,69.1,104.2,0.263,0.392,0.549,52.1,50.8,6.8,9.4,0.527,17.5,30.3,0.181
Oregon NCAA,2018-2019,38,25,13,0.658,13.95,6.13,,10,8,,13,4,,5,7,,2661,2364,,65.5,106.2,0.294,0.395,0.549,51.1,52.3,11.6,14.6,0.520,15.4,29.1,0.212
Oregon State,2018-2019,31,18,13,0.581,7.84,4.29,,10,8,,10,5,,6,5,,2275,2165,,67.2,108.3,0.368,0.366,0.560,51.7,58.1,8.8,14.9,0.522,15.9,30.6,0.273
Pacific,2018-2019,32,14,18,0.438,-2.46,1.97,,4,12,,9,7,,5,10,,2138,2241,,66.7,99.4,0.415,0.337,0.531,51.1,45.8,9.3,5.0,0.481,17.4,27.0,0.309
Penn State,2018-2019,32,14,18,0.438,12.55,11.51,,7,13,,9,6,,3,9,,2229,2196,,68.2,101.0,0.323,0.365,0.509,51.6,49.2,11.1,10.4,0.475,15.4,31.6,0.224
Pennsylvania,2018-2019,31,19,12,0.613,2.04,-0.76,,7,7,,10,4,,8,5,,2250,2117,,69.1,102.9,0.282,0.444,0.548,49.8,56.6,9.6,6.1,0.531,16.1,24.7,0.180
Pepperdine,2018-2019,34,16,18,0.471,0.90,0.63,,6,10,,9,5,,2,11,,2572,2529,,70.7,106.3,0.357,0.420,0.564,47.4,55.4,9.5,8.2,0.524,15.9,24.9,0.271
Pittsburgh,2018-2019,33,14,19,0.424,7.88,6.69,,3,15,,11,7,,0,11,,2306,2267,,68.6,101.1,0.423,0.369,0.521,50.0,50.3,10.0,11.1,0.479,16.8,32.1,0.295
Portland,2018-2019,32,7,25,0.219,-10.80,0.51,,0,16,,6,11,,1,12,,2078,2389,,68.4,94.2,0.391,0.389,0.513,46.3,52.2,7.9,11.1,0.477,17.3,21.1,0.262
Portland State,2018-2019,32,16,16,0.500,-8.95,-5.78,,11,9,,12,4,,3,10,,2475,2404,,72.2,106.3,0.371,0.381,0.522,54.7,50.7,11.3,11.5,0.483,15.9,38.8,0.260
Prairie View NCAA,2018-2019,35,22,13,0.629,-7.29,-9.17,,17,1,,11,0,,9,12,,2627,2547,,72.5,103.5,0.425,0.341,0.530,46.7,49.3,12.2,4.6,0.493,15.2,29.8,0.289
Presbyterian,2018-2019,36,20,16,0.556,-3.56,-5.35,,9,7,,12,3,,8,12,,2817,2610,,69.6,112.0,0.313,0.481,0.570,49.4,58.5,8.5,5.8,0.541,12.7,25.3,0.228
Princeton,2018-2019,28,16,12,0.571,-3.43,-0.89,,8,6,,7,5,,8,7,,1948,1951,,69.8,98.4,0.301,0.408,0.511,50.4,43.1,8.5,6.9,0.473,15.7,26.3,0.223
Providence,2018-2019,34,18,16,0.529,8.29,6.71,,7,11,,11,7,,5,6,,2428,2374,,68.8,101.9,0.391,0.350,0.519,51.1,58.8,10.6,11.3,0.480,16.0,31.7,0.270
Purdue NCAA,2018-2019,36,26,10,0.722,21.40,11.99,,16,4,,15,0,,6,6,,2760,2421,,66.1,114.4,0.299,0.455,0.563,53.7,53.6,9.1,12.6,0.536,13.5,33.8,0.215
Purdue Fort Wayne,2018-2019,33,18,15,0.545,-3.47,-3.60,,9,7,,11,5,,6,9,,2728,2556,,73.4,111.7,0.271,0.461,0.587,48.9,53.0,10.1,12.3,0.569,14.5,24.0,0.187
Quinnipiac,2018-2019,31,16,15,0.516,-6.78,-8.03,,11,7,,7,7,,9,6,,2294,2255,,67.6,106.9,0.373,0.534,0.563,50.8,53.2,7.4,5.2,0.528,16.9,29.2,0.271
Radford,2018-2019,33,22,11,0.667,1.28,-1.95,,12,4,,11,3,,9,7,,2440,2247,,66.5,110.4,0.266,0.388,0.559,52.7,52.3,8.9,10.1,0.534,14.1,29.9,0.190
Rhode Island,2018-2019,33,18,15,0.545,2.83,1.19,,9,9,,9,5,,5,7,,2293,2239,,68.2,100.8,0.368,0.321,0.510,51.2,48.8,10.3,11.4,0.474,15.3,31.2,0.250
Rice,2018-2019,32,13,19,0.406,-6.56,-2.06,,8,10,,9,7,,4,11,,2367,2481,,71.8,101.1,0.390,0.427,0.535,51.2,53.5,7.3,8.6,0.500,16.5,26.5,0.268
Richmond,2018-2019,33,13,20,0.394,-1.37,-0.79,,6,12,,7,10,,4,7,,2314,2333,,66.6,105.3,0.307,0.402,0.561,44.9,61.1,11.3,8.8,0.541,14.0,18.7,0.203
Rider,2018-2019,31,16,15,0.516,-4.96,-6.51,,11,7,,9,3,,6,10,,2381,2333,,74.1,103.2,0.399,0.344,0.529,50.4,53.1,12.2,10.1,0.506,15.6,30.3,0.246
Robert Morris,2018-2019,35,18,17,0.514,-9.41,-7.62,,11,7,,13,4,,5,13,,2448,2403,,68.2,101.1,0.320,0.396,0.534,50.5,56.6,10.6,8.1,0.503,18.1,30.4,0.224
Rutgers,2018-2019,31,14,17,0.452,8.89,9.76,,7,13,,10,7,,4,9,,2105,2132,,68.1,99.0,0.317,0.332,0.497,52.8,50.6,9.4,11.3,0.470,16.1,33.4,0.202
Sacramento State,2018-2019,31,15,16,0.484,-8.78,-6.78,,8,12,,9,5,,4,10,,2197,2155,,69.4,101.2,0.329,0.293,0.528,50.0,53.5,11.0,10.0,0.496,16.3,28.3,0.228
Sacred Heart,2018-2019,32,15,17,0.469,-7.88,-8.11,,11,7,,10,3,,4,13,,2558,2509,,74.0,107.6,0.375,0.354,0.564,53.1,53.2,7.2,10.8,0.523,17.0,31.3,0.283
Saint Francis (PA),2018-2019,33,18,15,0.545,-8.74,-6.16,,12,6,,12,4,,6,11,,2517,2510,,70.8,107.7,0.343,0.356,0.532,52.0,46.7,9.5,7.9,0.497,14.5,34.2,0.242
Saint Joseph's,2018-2019,33,14,19,0.424,-0.43,1.66,,6,12,,10,5,,2,11,,2328,2397,,68.8,102.2,0.317,0.447,0.521,48.3,50.1,8.2,10.1,0.480,12.0,21.5,0.238
Saint Louis NCAA,2018-2019,36,23,13,0.639,5.06,2.23,,10,8,,15,2,,4,8,,2399,2297,,67.0,99.4,0.394,0.329,0.492,54.5,53.8,10.5,11.9,0.467,16.0,35.7,0.236
Saint Mary's (CA) NCAA,2018-2019,34,22,12,0.647,12.58,4.40,,11,5,,14,3,,5,5,,2463,2185,,64.3,112.2,0.291,0.352,0.568,54.4,37.9,9.2,6.9,0.538,14.1,30.8,0.216
Saint Peter's,2018-2019,32,10,22,0.313,-12.15,-6.40,,6,12,,7,7,,2,14,,2012,2196,,64.3,95.8,0.348,0.346,0.527,50.9,42.6,8.2,17.7,0.487,20.4,29.2,0.253
Sam Houston,2018-2019,33,21,12,0.636,-3.17,-5.84,,16,2,,12,2,,8,9,,2476,2307,,68.6,107.3,0.258,0.418,0.549,51.3,62.4,10.5,8.9,0.519,15.5,31.0,0.194
