School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Auburn,2016-2017,32,18,14,0.563,8.17,7.33,,7,11,,10,5,,6,6,,2573,2546,,75.2,106.1,0.425,0.401,0.544,48.4,48.3,9.6,13.4,0.511,15.5,30.3,0.285
Austin Peay,2016-2017,30,11,19,0.367,-11.00,-2.32,,7,9,,5,8,,4,11,,2331,2515,,71.8,106.9,0.405,0.373,0.569,44.9,40.2,7.8,6.3,0.535,15.4,24.4,0.286
Ball State,2016-2017,34,21,13,0.618,-1.45,-3.57,,11,7,,11,5,,7,7,,2677,2567,,72.7,106.7,0.346,0.418,0.571,51.2,56.9,8.1,8.8,0.540,17.5,28.3,0.248
Baylor NCAA,2016-2017,35,27,8,0.771,19.75,11.87,,12,6,,15,2,,6,4,,2550,2228,,65.3,111.5,0.338,0.328,0.562,56.5,59.1,7.9,13.0,0.530,17.1,40.2,0.244
Belmont,2016-2017,30,23,7,0.767,4.28,-1.69,,15,1,,12,1,,11,4,,2302,2078,,69.0,110.7,0.306,0.526,0.590,52.1,60.3,6.3,6.8,0.558,16.3,26.3,0.235
Bethune-Cookman,2016-2017,32,10,22,0.313,-19.44,-11.21,,6,10,,7,7,,2,13,,2275,2490,,70.1,98.8,0.274,0.352,0.498,47.0,53.3,10.6,7.9,0.472,15.3,31.1,0.182
Binghamton,2016-2017,32,12,20,0.375,-11.99,-5.79,,3,13,,7,7,,4,13,,2175,2270,,67.4,100.4,0.316,0.390,0.538,48.6,53.4,7.7,6.9,0.508,16.4,23.4,0.223
Boise State,2016-2017,32,20,12,0.625,5.52,2.72,,12,6,,11,3,,8,7,,2404,2278,,70.4,106.7,0.412,0.403,0.558,51.3,47.7,7.0,6.1,0.520,16.0,28.2,0.294
Boston College,2016-2017,32,9,23,0.281,2.20,8.08,,2,16,,8,10,,0,9,,2320,2508,,72.5,100.0,0.296,0.364,0.541,50.2,56.1,7.7,7.3,0.516,17.9,25.7,0.201
Boston University,2016-2017,32,18,14,0.563,-2.43,-3.66,,12,6,,11,5,,6,9,,2339,2264,,69.8,103.1,0.336,0.419,0.547,50.1,55.0,11.7,7.7,0.517,17.2,28.2,0.234
Bowling Green State,2016-2017,32,13,19,0.406,-6.00,-2.00,,7,11,,10,7,,3,12,,2355,2453,,72.7,100.1,0.361,0.329,0.514,48.8,46.9,9.4,7.1,0.481,15.1,28.2,0.241
Bradley,2016-2017,33,13,20,0.394,-2.84,2.94,,7,11,,8,7,,3,10,,2163,2333,,68.6,95.1,0.418,0.354,0.524,49.2,50.9,8.9,10.5,0.488,19.5,26.2,0.281
Brigham Young,2016-2017,34,22,12,0.647,8.22,1.87,,12,6,,14,4,,5,4,,2741,2525,,75.6,106.7,0.422,0.325,0.555,53.5,57.0,8.7,11.7,0.511,16.0,29.2,0.310
Brown,2016-2017,30,13,17,0.433,-8.55,-4.08,,4,10,,9,7,,4,8,,2275,2338,,72.1,105.1,0.445,0.401,0.566,47.8,54.3,10.5,5.3,0.516,17.6,27.1,0.338
Bryant,2016-2017,32,12,20,0.375,-9.69,-5.43,,9,9,,9,5,,2,15,,2373,2478,,70.0,103.2,0.332,0.366,0.535,49.4,54.8,9.5,5.8,0.499,16.2,29.5,0.239
Bucknell NCAA,2016-2017,35,26,9,0.743,5.89,-2.48,,15,3,,14,2,,9,6,,2669,2376,,70.7,107.9,0.372,0.384,0.578,50.6,54.1,10.2,9.7,0.553,16.8,26.7,0.253
Buffalo,2016-2017,32,17,15,0.531,0.92,-1.01,,11,7,,8,4,,8,7,,2486,2375,,72.9,106.1,0.366,0.374,0.545,53.1,52.3,7.7,10.2,0.513,16.6,33.7,0.253
Butler NCAA,2016-2017,34,25,9,0.735,17.70,10.23,,12,6,,13,3,,7,4,,2595,2341,,67.3,112.6,0.371,0.376,0.581,50.6,50.0,8.9,8.4,0.546,13.4,27.1,0.275
Cal Poly,2016-2017,31,11,20,0.355,-10.71,-4.22,,6,10,,6,6,,5,11,,2082,2242,,66.7,99.9,0.297,0.421,0.507,46.5,44.4,7.8,9.2,0.475,14.0,26.0,0.207
Cal State Bakersfield,2016-2017,35,25,10,0.714,3.21,-1.94,,12,2,,12,1,,11,6,,2502,2235,,69.7,100.8,0.371,0.320,0.523,52.3,56.6,11.5,12.3,0.496,17.8,33.9,0.237
Cal State Fullerton,2016-2017,32,17,15,0.531,-7.55,-6.85,,10,6,,12,4,,4,8,,2351,2280,,70.7,101.1,0.404,0.341,0.533,52.2,47.1,9.6,9.9,0.497,17.4,30.4,0.277
Cal State Northridge,2016-2017,30,11,19,0.367,-8.34,-4.13,,7,9,,7,7,,4,8,,2341,2440,,74.6,104.6,0.459,0.238,0.550,49.0,51.0,9.3,7.0,0.503,15.8,28.0,0.334
California,2016-2017,34,21,13,0.618,11.11,6.34,,10,8,,15,4,,3,6,,2316,2154,,66.3,101.3,0.377,0.347,0.514,54.7,50.7,7.2,12.1,0.481,16.0,32.9,0.249
Campbell,2016-2017,37,19,18,0.514,-9.68,-7.59,,7,11,,11,8,,6,9,,2653,2605,,67.8,105.1,0.361,0.401,0.568,49.3,47.5,9.7,11.3,0.530,16.9,24.3,0.272
Canisius,2016-2017,34,18,16,0.529,-2.82,-3.50,,10,10,,7,7,,9,8,,2665,2642,,71.4,108.9,0.309,0.403,0.562,48.3,63.7,9.4,4.9,0.531,15.8,30.2,0.227
Central Arkansas,2016-2017,32,8,24,0.250,-13.04,-3.76,,7,11,,5,6,,3,16,,2395,2692,,72.2,102.5,0.360,0.321,0.535,48.8,55.6,7.6,7.4,0.498,16.6,28.8,0.258
Central Connecticut State,2016-2017,29,6,23,0.207,-17.51,-7.68,,4,14,,3,9,,3,14,,1827,2112,,66.5,93.9,0.333,0.261,0.492,48.5,50.5,8.5,6.9,0.467,18.2,31.5,0.207
Central Michigan,2016-2017,32,16,16,0.500,-5.76,-2.63,,6,12,,10,5,,5,9,,2826,2807,,77.8,112.2,0.354,0.518,0.562,47.7,39.7,7.2,6.6,0.516,12.6,27.9,0.280
Charleston Southern,2016-2017,31,12,19,0.387,-12.28,-6.21,,7,11,,9,6,,3,12,,2304,2343,,69.7,105.3,0.344,0.358,0.530,50.1,41.4,8.0,8.4,0.502,14.1,29.0,0.229
Charlotte,2016-2017,30,13,17,0.433,-5.24,-0.93,,7,11,,10,5,,3,9,,2295,2407,,74.4,102.4,0.341,0.349,0.548,44.8,45.1,8.5,7.3,0.509,14.9,20.6,0.254
Chattanooga,2016-2017,31,19,12,0.613,1.10,-2.08,,10,8,,11,3,,7,7,,2314,2132,,68.1,109.1,0.394,0.388,0.567,49.1,47.1,11.4,12.4,0.533,16.8,31.1,0.280
Chicago State,2016-2017,32,6,26,0.188,-16.67,-0.19,,1,13,,3,7,,2,17,,2089,2511,,70.3,91.4,0.296,0.354,0.476,46.8,48.7,9.4,6.6,0.439,16.7,26.8,0.207
Cincinnati NCAA,2016-2017,36,30,6,0.833,18.43,5.49,,16,2,,18,0,,8,3,,2674,2208,,65.1,113.3,0.325,0.361,0.547,53.3,57.5,11.1,13.9,0.520,12.9,35.5,0.223
Clemson,2016-2017,33,17,16,0.515,13.22,9.98,,6,12,,11,6,,3,7,,2468,2361,,67.7,110.0,0.343,0.345,0.547,49.3,47.5,10.5,10.7,0.511,13.6,31.4,0.251
Cleveland State,2016-2017,31,9,22,0.290,-6.73,-1.53,,5,13,,5,6,,2,14,,2083,2222,,68.8,96.2,0.294,0.386,0.497,47.0,43.9,10.2,8.7,0.465,16.2,29.0,0.203
Coastal Carolina,2016-2017,39,20,19,0.513,-3.94,-1.48,,10,8,,15,6,,3,12,,2833,2858,,71.0,101.7,0.298,0.399,0.514,52.0,45.7,8.5,8.7,0.488,15.6,31.0,0.196
Colgate,2016-2017,32,10,22,0.313,-8.47,-3.60,,8,10,,4,8,,6,12,,2145,2273,,66.4,99.0,0.335,0.432,0.547,49.7,55.6,7.6,7.7,0.520,19.3,25.1,0.227
College of Charleston,2016-2017,35,25,10,0.714,3.99,-0.19,,14,4,,12,2,,10,5,,2416,2260,,65.6,104.9,0.429,0.360,0.539,49.1,44.2,8.4,9.8,0.491,14.0,25.6,0.316
Colorado,2016-2017,34,19,15,0.559,9.12,6.00,,8,10,,13,4,,4,9,,2568,2455,,69.0,108.7,0.386,0.360,0.544,52.1,53.4,7.3,11.9,0.508,14.8,32.7,0.272
Colorado State,2016-2017,36,24,12,0.667,6.03,2.17,,13,5,,15,5,,7,5,,2611,2447,,68.0,106.6,0.394,0.366,0.531,51.9,45.2,8.9,9.8,0.487,13.8,31.6,0.288
Columbia,2016-2017,27,11,16,0.407,-5.67,-3.13,,5,9,,7,6,,4,10,,1940,1964,,69.5,102.5,0.290,0.364,0.532,48.5,59.7,10.0,9.2,0.502,16.0,28.1,0.205
Connecticut,2016-2017,33,16,17,0.485,7.23,6.61,,9,9,,8,6,,4,8,,2220,2189,,65.4,102.1,0.342,0.347,0.528,50.9,55.5,6.7,15.3,0.492,16.0,29.9,0.244
Coppin State,2016-2017,32,8,24,0.250,-21.51,-8.01,,7,9,,5,6,,3,16,,2119,2521,,70.5,93.1,0.404,0.384,0.482,46.3,47.5,8.0,6.4,0.443,16.7,28.4,0.262
Cornell,2016-2017,29,8,21,0.276,-8.40,-1.55,,4,10,,3,8,,4,12,,2074,2238,,71.3,99.8,0.294,0.437,0.553,48.7,55.9,7.2,6.7,0.527,18.3,22.5,0.205
Creighton NCAA,2016-2017,35,25,10,0.714,17.27,8.95,,10,8,,13,4,,7,4,,2864,2549,,72.9,112.3,0.277,0.358,0.592,49.3,55.5,8.4,7.6,0.576,15.2,24.8,0.189
Dartmouth,2016-2017,27,7,20,0.259,-11.15,-3.45,,4,10,,3,9,,4,11,,1812,2020,,68.2,97.9,0.338,0.386,0.534,50.5,47.7,6.7,4.7,0.499,19.1,27.6,0.240
Davidson,2016-2017,32,17,15,0.531,6.45,4.26,,8,10,,8,5,,5,7,,2362,2292,,69.5,105.5,0.315,0.460,0.552,49.6,61.3,7.3,8.5,0.516,15.4,25.1,0.238
Dayton NCAA,2016-2017,32,24,8,0.750,12.98,4.27,,15,3,,15,1,,7,3,,2428,2126,,69.4,108.9,0.436,0.381,0.571,49.7,61.0,11.2,11.9,0.538,15.0,25.8,0.301
Delaware,2016-2017,33,13,20,0.394,-9.97,-1.42,,5,13,,9,5,,3,12,,2157,2381,,66.1,98.5,0.326,0.350,0.508,50.1,49.7,8.0,9.7,0.475,15.7,27.5,0.224
Delaware State,2016-2017,32,10,22,0.313,-18.81,-9.37,,7,9,,4,7,,6,14,,2186,2399,,68.4,98.7,0.292,0.390,0.515,46.2,54.9,8.0,8.5,0.490,17.0,29.3,0.192
Denver,2016-2017,30,16,14,0.533,-2.99,-4.19,,8,8,,8,5,,7,8,,2275,2239,,69.0,109.0,0.346,0.330,0.580,53.1,55.7,7.2,6.1,0.548,17.1,28.8,0.254
DePaul,2016-2017,32,9,23,0.281,2.09,7.78,,2,16,,8,10,,1,9,,2206,2388,,69.0,99.5,0.356,0.313,0.523,49.0,47.2,9.6,8.8,0.481,17.6,29.9,0.262
Detroit Mercy,2016-2017,31,8,23,0.258,-10.72,-1.62,,6,12,,5,9,,3,13,,2387,2630,,74.3,102.3,0.384,0.362,0.541,47.1,48.0,8.7,6.9,0.512,17.0,27.6,0.255
Drake,2016-2017,31,7,24,0.226,-4.71,1.91,,5,13,,6,9,,1,11,,2208,2390,,70.0,100.5,0.298,0.421,0.521,47.5,53.2,8.6,6.4,0.482,15.5,26.9,0.225
Drexel,2016-2017,32,9,23,0.281,-7.43,-2.56,,3,15,,5,8,,4,14,,2397,2508,,71.4,103.3,0.311,0.373,0.526,49.8,54.3,8.1,8.1,0.500,15.7,31.0,0.207
Duke NCAA,2016-2017,37,28,9,0.757,21.56,10.91,,11,7,,15,1,,4,6,,2991,2597,,69.9,115.7,0.393,0.383,0.588,51.9,47.5,8.7,10.9,0.548,14.2,31.6,0.299
Duquesne,2016-2017,32,10,22,0.313,-3.06,0.69,,3,15,,8,10,,1,10,,2256,2376,,71.0,99.3,0.371,0.369,0.523,49.4,51.1,6.9,10.0,0.489,17.4,29.0,0.251
East Carolina,2016-2017,33,15,18,0.455,-0.49,1.33,,6,12,,12,5,,1,11,,2088,2148,,66.8,94.8,0.375,0.372,0.493,50.4,55.0,7.6,13.2,0.458,17.8,30.7,0.246
East Tennessee State NCAA,2016-2017,35,27,8,0.771,7.31,-2.11,,14,4,,13,2,,8,5,,2782,2438,,71.4,110.2,0.432,0.352,0.587,53.1,53.8,11.6,13.6,0.555,18.0,31.3,0.304
Eastern Illinois,2016-2017,29,14,15,0.483,-5.35,-5.05,,6,10,,8,6,,6,9,,2169,2083,,70.5,102.9,0.271,0.376,0.519,49.0,57.5,9.4,10.7,0.487,15.0,30.3,0.198
Eastern Kentucky,2016-2017,31,12,19,0.387,-8.65,-2.44,,5,11,,8,6,,3,12,,2197,2330,,69.7,99.7,0.374,0.419,0.533,46.8,56.3,8.4,10.0,0.495,17.3,26.2,0.264
Eastern Michigan,2016-2017,33,16,17,0.485,-0.18,0.16,,7,11,,10,6,,5,10,,2566,2409,,71.2,108.3,0.350,0.301,0.538,49.9,48.3,13.4,13.1,0.500,14.3,34.3,0.254
Eastern Washington,2016-2017,34,22,12,0.647,-2.77,-4.43,,13,5,,15,1,,6,10,,2695,2592,,68.0,112.4,0.342,0.375,0.587,50.9,44.5,6.6,12.5,0.551,15.3,27.6,0.263
Elon,2016-2017,32,18,14,0.563,0.24,-1.39,,10,8,,10,4,,6,8,,2403,2292,,69.2,106.1,0.302,0.454,0.550,50.2,54.8,7.3,6.1,0.525,14.6,25.0,0.207
Evansville,2016-2017,33,16,17,0.485,1.45,2.42,,6,12,,13,4,,2,9,,2288,2261,,67.0,102.3,0.447,0.197,0.536,50.6,55.3,7.7,9.1,0.490,15.4,27.2,0.318
Fairfield,2016-2017,31,16,15,0.516,-4.75,-3.85,,11,9,,7,6,,8,8,,2251,2279,,71.7,100.5,0.272,0.421,0.536,48.5,56.4,7.4,7.3,0.513,16.5,24.4,0.186
FDU,2016-2017,30,11,19,0.367,-9.28,-5.31,,9,9,,7,4,,3,14,,2183,2250,,70.2,103.2,0.362,0.354,0.544,47.3,48.5,8.9,7.0,0.499,16.5,27.8,0.277
Florida NCAA,2016-2017,36,27,9,0.750,22.40,11.01,,14,4,,9,1,,8,4,,2804,2394,,70.1,110.0,0.402,0.366,0.556,51.3,47.2,10.7,11.8,0.516,14.6,31.8,0.293
Florida A&M,2016-2017,30,7,23,0.233,-20.88,-11.85,,5,11,,4,10,,3,11,,2153,2365,,72.2,97.8,0.373,0.299,0.508,45.7,49.7,8.9,9.1,0.475,16.1,25.9,0.246
Florida Atlantic,2016-2017,30,10,20,0.333,-7.95,-1.98,,6,12,,5,9,,5,8,,2108,2221,,70.2,98.9,0.304,0.348,0.501,47.3,48.8,8.0,7.4,0.467,14.2,27.0,0.213
Florida Gulf Coast NCAA,2016-2017,34,26,8,0.765,2.26,-3.42,,12,2,,16,3,,10,3,,2701,2356,,69.3,113.8,0.329,0.315,0.579,53.9,52.3,8.7,9.7,0.554,15.3,33.9,0.231
Florida International,2016-2017,31,7,24,0.226,-8.10,-3.27,,3,15,,6,9,,1,13,,2178,2282,,66.5,103.1,0.291,0.307,0.540,51.2,43.0,8.8,5.9,0.505,17.0,30.5,0.218
Florida State NCAA,2016-2017,35,26,9,0.743,18.87,8.87,,12,6,,18,0,,3,6,,2873,2523,,72.6,113.1,0.384,0.313,0.566,52.7,49.3,10.2,13.7,0.537,14.1,33.6,0.265
Fordham,2016-2017,32,13,19,0.406,-1.97,1.36,,7,11,,8,9,,5,8,,2090,2167,,66.8,96.3,0.266,0.444,0.520,44.3,57.9,14.5,9.3,0.490,17.2,23.4,0.193
Fresno State,2016-2017,33,20,13,0.606,4.37,2.31,,11,7,,13,2,,6,10,,2426,2315,,70.1,102.5,0.408,0.317,0.543,50.6,48.6,11.7,11.3,0.511,16.6,27.5,0.274
Furman,2016-2017,35,23,12,0.657,1.46,-3.75,,14,4,,11,3,,12,8,,2590,2319,,67.4,109.0,0.321,0.427,0.579,51.7,57.1,10.3,7.3,0.555,16.8,28.0,0.224
Gardner-Webb,2016-2017,33,19,14,0.576,-3.08,-5.71,,11,7,,9,5,,8,8,,2546,2319,,71.4,106.1,0.430,0.290,0.555,52.8,53.2,12.1,9.7,0.534,17.1,31.9,0.268
George Mason,2016-2017,34,20,14,0.588,3.01,1.28,,9,9,,10,7,,7,5,,2519,2437,,69.2,105.2,0.395,0.276,0.541,55.0,45.3,7.1,7.2,0.494,15.9,32.0,0.295
George Washington,2016-2017,35,20,15,0.571,2.37,2.11,,10,8,,14,3,,5,8,,2447,2438,,67.0,104.3,0.366,0.383,0.538,53.0,56.8,8.2,9.9,0.495,16.6,32.5,0.273
Georgetown,2016-2017,32,14,18,0.438,11.18,9.31,,5,13,,9,8,,3,7,,2369,2309,,70.2,104.7,0.426,0.337,0.562,50.6,59.4,7.7,11.5,0.520,17.7,28.9,0.312
Georgia,2016-2017,34,19,15,0.559,11.13,10.28,,9,9,,12,6,,5,7,,2435,2393,,69.7,102.0,0.408,0.283,0.536,51.5,51.3,7.6,9.8,0.485,16.3,28.7,0.309
Georgia Southern,2016-2017,33,18,15,0.545,-3.63,-2.83,,11,7,,10,4,,6,11,,2492,2420,,70.5,106.7,0.400,0.438,0.549,46.8,40.7,9.6,8.8,0.520,14.6,26.0,0.266
Georgia State,2016-2017,33,20,13,0.606,-0.33,-2.17,,12,6,,11,3,,6,9,,2442,2312,,70.3,104.8,0.349,0.365,0.555,51.6,45.1,10.1,14.0,0.534,17.4,30.4,0.226
Georgia Tech,2016-2017,37,21,16,0.568,7.82,8.21,,8,10,,16,4,,3,10,,2496,2472,,69.3,97.0,0.356,0.248,0.513,49.8,62.6,9.5,15.7,0.479,16.9,28.0,0.243
Gonzaga NCAA,2016-2017,39,37,2,0.949,25.26,4.13,,17,1,,15,1,,9,0,,3222,2398,,70.9,116.5,0.390,0.329,0.596,54.7,51.8,9.6,11.2,0.567,14.2,29.8,0.280
Grambling,2016-2017,33,16,17,0.485,-17.29,-11.89,,10,8,,11,2,,4,12,,2361,2412,,69.8,101.0,0.384,0.299,0.514,47.6,43.8,12.5,6.9,0.480,16.4,31.6,0.255
Grand Canyon,2016-2017,31,22,9,0.710,-0.16,-4.22,,11,3,,15,3,,5,6,,2282,2103,,71.2,102.6,0.412,0.342,0.527,50.9,53.5,10.5,6.7,0.493,15.5,29.1,0.274
Green Bay,2016-2017,32,18,14,0.563,-2.77,-2.83,,12,6,,10,3,,7,9,,2565,2479,,76.8,103.2,0.382,0.297,0.527,51.2,48.8,9.9,10.6,0.491,15.5,30.2,0.263
Hampton,2016-2017,31,14,17,0.452,-13.23,-9.92,,11,5,,9,4,,5,11,,2149,2219,,70.9,97.0,0.343,0.336,0.501,50.7,48.5,6.9,10.1,0.460,16.9,31.7,0.245
Hartford,2016-2017,32,9,23,0.281,-15.85,-5.56,,4,12,,6,8,,3,15,,2136,2465,,70.0,94.3,0.326,0.428,0.510,45.0,50.3,10.1,9.2,0.475,18.1,24.8,0.228
Harvard,2016-2017,28,18,10,0.643,2.30,-2.24,,10,4,,11,3,,7,5,,2012,1842,,67.3,106.7,0.331,0.412,0.556,51.1,57.7,9.3,13.3,0.520,16.6,29.8,0.246
Hawaii,2016-2017,30,14,16,0.467,-6.19,-4.92,,8,8,,11,8,,3,5,,2042,2048,,68.3,98.9,0.366,0.399,0.527,49.1,59.9,7.3,5.3,0.488,17.6,28.3,0.262
High Point,2016-2017,31,15,16,0.484,-9.06,-6.28,,9,9,,8,8,,7,7,,2133,2136,,66.8,101.4,0.376,0.307,0.535,51.2,53.1,8.7,9.4,0.490,16.9,29.0,0.279
Hofstra,2016-2017,32,15,17,0.469,-2.35,-1.90,,7,11,,7,7,,6,7,,2473,2454,,69.0,111.1,0.375,0.415,0.550,50.3,49.5,6.4,6.3,0.520,13.2,31.1,0.257
Holy Cross,2016-2017,32,15,17,0.469,-5.26,-3.51,,9,9,,9,5,,6,12,,1932,1988,,61.5,97.7,0.344,0.441,0.535,42.8,64.3,15.3,9.2,0.503,16.3,19.4,0.238
Houston,2016-2017,32,21,11,0.656,12.20,3.42,,12,6,,12,4,,6,5,,2358,2077,,65.8,111.6,0.286,0.358,0.546,50.5,47.8,8.0,10.7,0.517,12.7,31.9,0.205
Houston Christian,2016-2017,31,17,14,0.548,-7.30,-4.44,,12,6,,13,1,,4,12,,2441,2398,,72.9,108.0,0.375,0.298,0.539,54.1,52.5,8.6,7.0,0.503,15.3,36.9,0.262
Howard,2016-2017,34,10,24,0.294,-16.97,-7.97,,5,11,,6,6,,2,16,,2163,2433,,68.4,93.0,0.449,0.318,0.480,49.4,42.5,7.7,10.1,0.436,18.2,32.5,0.295
Idaho,2016-2017,33,19,14,0.576,-5.34,-5.89,,12,6,,12,3,,6,10,,2412,2346,,67.9,105.3,0.399,0.371,0.542,52.6,52.2,7.2,7.9,0.501,15.9,30.9,0.288
Idaho State,2016-2017,31,5,26,0.161,-15.10,-3.37,,3,15,,4,7,,1,16,,2164,2486,,70.1,98.8,0.379,0.386,0.537,44.4,42.6,10.2,6.7,0.504,16.6,21.9,0.259
Illinois,2016-2017,35,20,15,0.571,10.54,9.25,,8,10,,14,5,,3,7,,2508,2417,,68.9,103.7,0.318,0.362,0.539,51.2,52.6,8.1,6.5,0.512,15.7,28.7,0.219
Illinois State,2016-2017,35,28,7,0.800,10.30,2.71,,17,1,,16,1,,9,4,,2418,2146,,65.8,104.6,0.301,0.404,0.536,51.7,55.8,10.8,14.4,0.513,15.9,30.6,0.200
Illinois-Chicago,2016-2017,36,17,19,0.472,-5.95,-3.63,,7,11,,10,8,,5,9,,2749,2754,,74.0,102.1,0.399,0.353,0.547,52.1,55.8,7.3,11.1,0.509,19.0,32.2,0.283
Incarnate Word,2016-2017,29,12,17,0.414,-12.14,-5.62,,7,11,,10,5,,2,12,,2212,2320,,73.3,103.6,0.452,0.372,0.563,45.7,49.2,7.9,10.4,0.527,16.6,22.6,0.314
Indiana,2016-2017,34,18,16,0.529,14.63,8.16,,7,11,,14,4,,2,8,,2711,2491,,69.5,112.2,0.341,0.387,0.582,55.1,50.9,8.7,11.8,0.552,18.2,36.3,0.249
Indiana State,2016-2017,31,11,20,0.355,-1.02,3.18,,5,13,,8,6,,3,10,,2170,2255,,70.1,97.1,0.314,0.397,0.515,46.7,54.7,9.1,10.1,0.485,15.8,22.2,0.214
Iona NCAA,2016-2017,35,22,13,0.629,1.08,-2.47,,12,8,,8,4,,7,7,,2813,2689,,72.3,109.9,0.310,0.400,0.569,48.2,55.3,9.3,7.7,0.534,14.6,26.9,0.238
Iowa,2016-2017,34,19,15,0.559,10.01,7.54,,10,8,,15,5,,3,7,,2738,2654,,72.8,107.9,0.349,0.373,0.554,50.1,62.4,9.9,9.4,0.525,16.0,31.8,0.240
Iowa State NCAA,2016-2017,35,24,11,0.686,20.51,11.94,,12,6,,12,3,,5,6,,2829,2529,,70.6,112.5,0.276,0.393,0.572,47.7,53.6,10.8,8.9,0.550,12.6,25.6,0.194
IU Indy,2016-2017,32,14,18,0.438,-4.29,-1.62,,7,9,,8,4,,5,13,,2500,2517,,72.0,107.7,0.334,0.380,0.551,49.4,51.5,9.3,7.3,0.525,15.0,29.5,0.228
Jackson State,2016-2017,32,14,18,0.438,-15.42,-11.55,,10,8,,10,4,,4,13,,2067,2142,,65.9,97.2,0.333,0.392,0.480,51.5,48.9,9.3,8.0,0.444,15.3,34.3,0.224
Jacksonville,2016-2017,33,17,16,0.515,-10.21,-8.45,,5,9,,7,7,,8,9,,2557,2477,,70.4,109.6,0.342,0.431,0.584,49.5,50.7,11.4,5.7,0.553,16.2,27.3,0.251
